,x,y,z,xh,yh,zh,f_xyz,image_name
15,1057.0,203.6,731.6,0.3,40.9,0.0,"[14800,0,0,0,0,368361]",pos118-1-buildingData-170
16,1056.5,253.6,737.6,2.9,-38.0,-0.0,"[0,0,0,0,0,383161]",pos118-0-buildingData-220
17,1054.2,253.6,729.8,-2.2,94.2,0.0,"[11991,0,0,0,0,371170]",pos118-1-buildingData-220
18,1062.3,303.6,731.1,3.3,-36.1,0.0,"[0,0,0,0,0,383161]",pos118-0-buildingData-270
19,1056.0,303.6,736.6,3.9,127.9,0.0,"[439,0,0,0,0,382722]",pos118-1-buildingData-270
0,1502.0,27.5,1292.0,4.3,-97.1,0.0,"[195352,0,0,163,0,187646]",pos1710-0-buildingData-5
1,1501.1,27.5,1286.6,0.4,-32.4,-0.0,"[318109,0,0,0,0,65052]",pos1710-1-buildingData-5
2,1500.2,32.5,1289.6,-4.3,-31.5,-0.0,"[365671,0,0,0,0,17490]",pos1710-0-buildingData-10
3,1506.0,32.5,1292.5,-0.4,-163.2,0.0,"[383161,0,0,0,0,0]",pos1710-1-buildingData-10
4,1499.0,37.5,1292.6,4.3,71.8,-0.0,"[300182,0,0,1,0,82978]",pos1710-0-buildingData-15
5,1504.3,37.5,1287.9,-1.4,-138.1,0.0,"[331939,0,0,0,0,51222]",pos1710-1-buildingData-15
6,1506.9,47.5,1293.1,0.3,-6.7,-0.0,"[383161,0,0,0,0,0]",pos1710-0-buildingData-25
7,1503.8,47.5,1285.0,1.3,-74.2,0.0,"[301033,0,0,0,0,82128]",pos1710-1-buildingData-25
8,1501.3,67.5,1291.8,1.2,155.5,0.0,"[223821,0,0,0,0,159340]",pos1710-0-buildingData-45
9,1501.2,67.5,1290.5,-1.0,-36.4,-0.0,"[383161,0,0,0,0,0]",pos1710-1-buildingData-45
10,1504.8,92.5,1291.4,-2.4,-16.4,0.0,"[383161,0,0,0,0,0]",pos1710-0-buildingData-70
11,1502.6,92.5,1291.3,1.0,-49.7,0.0,"[294283,0,0,0,0,88878]",pos1710-1-buildingData-70
12,1502.1,142.5,1285.6,0.7,-39.6,-0.0,"[178330,0,0,0,0,204831]",pos1710-0-buildingData-120
13,1502.9,142.5,1292.3,1.6,-120.7,-0.0,"[111368,0,0,0,0,271793]",pos1710-1-buildingData-120
14,1500.3,192.5,1286.7,-3.0,-48.7,0.0,"[145879,0,0,0,0,237282]",pos1710-0-buildingData-170
15,1502.3,192.5,1285.2,-1.1,-81.7,0.0,"[113520,0,0,0,0,269641]",pos1710-1-buildingData-170
16,1506.4,242.5,1289.0,1.4,36.2,0.0,"[53816,0,0,0,0,329345]",pos1710-0-buildingData-220
17,1498.7,242.5,1293.4,0.0,64.2,-0.0,"[55840,0,0,0,0,327321]",pos1710-1-buildingData-220
18,1505.5,292.5,1292.2,2.6,141.0,0.0,"[703,0,0,0,0,382458]",pos1710-0-buildingData-270
19,1498.7,292.5,1289.9,1.8,-146.9,0.0,"[21479,0,0,0,0,361682]",pos1710-1-buildingData-270
0,1553.4,30.4,1108.2,-2.0,-134.8,0.0,"[130466,0,0,0,0,252695]",pos1700-0-buildingData-5
1,1549.9,30.4,1115.1,-0.3,34.9,0.0,"[287205,0,0,0,0,95956]",pos1700-1-buildingData-5
2,1557.3,35.4,1113.1,-3.9,142.5,0.0,"[145251,0,0,0,14054,223856]",pos1700-0-buildingData-10
3,1549.8,35.4,1112.9,-3.4,-163.1,0.0,"[277096,0,0,0,0,106065]",pos1700-1-buildingData-10
4,1555.4,40.4,1110.5,2.4,86.8,-0.0,"[234753,0,0,0,64235,84173]",pos1700-0-buildingData-15
5,1556.3,40.4,1113.6,0.7,140.7,0.0,"[192430,0,0,0,39406,151325]",pos1700-1-buildingData-15
6,1550.7,50.4,1112.8,0.1,-125.5,0.0,"[209428,0,0,0,0,173733]",pos1700-0-buildingData-25
7,1557.7,50.4,1108.3,0.2,-17.6,0.0,"[219280,0,0,0,0,163881]",pos1700-1-buildingData-25
8,1550.1,70.4,1110.2,0.9,-144.2,0.0,"[324172,0,0,0,0,58989]",pos1700-0-buildingData-45
9,1553.4,70.4,1114.7,3.6,152.1,0.0,"[312807,0,0,0,0,70354]",pos1700-1-buildingData-45
10,1548.5,95.4,1106.7,-1.3,6.8,-0.0,"[203217,0,0,0,0,179944]",pos1700-0-buildingData-70
11,1557.6,95.4,1114.2,2.6,-14.6,0.0,"[170023,0,0,0,249,212889]",pos1700-1-buildingData-70
12,1551.4,145.4,1109.9,-0.3,131.0,0.0,"[59982,0,0,0,247600,75579]",pos1700-0-buildingData-120
13,1555.4,145.4,1108.2,3.0,48.6,0.0,"[121332,0,0,0,0,261829]",pos1700-1-buildingData-120
14,1556.2,195.4,1109.1,4.7,-64.8,0.0,"[42609,0,0,0,0,340552]",pos1700-0-buildingData-170
15,1553.4,195.4,1111.4,-4.7,105.6,0.0,"[45697,0,0,0,119904,217560]",pos1700-1-buildingData-170
16,1554.1,245.4,1110.4,-4.6,-31.5,-0.0,"[91451,0,0,3,1473,290234]",pos1700-0-buildingData-220
17,1548.6,245.4,1110.3,-1.0,67.5,-0.0,"[50278,0,0,0,0,332883]",pos1700-1-buildingData-220
18,1555.3,295.4,1114.3,-1.3,-8.3,0.0,"[23444,0,0,0,0,359717]",pos1700-0-buildingData-270
19,1555.7,295.4,1108.6,-2.6,11.6,-0.0,"[46884,0,0,0,0,336277]",pos1700-1-buildingData-270
0,1217.2,32.1,1398.7,4.7,-64.3,0.0,"[166511,0,0,0,0,216650]",pos1864-0-buildingData-5
1,1220.2,32.1,1398.6,-4.3,129.1,0.0,"[258821,0,0,53,0,124287]",pos1864-1-buildingData-5
2,1221.7,37.1,1405.7,-2.5,115.4,0.0,"[366942,0,0,0,0,16219]",pos1864-0-buildingData-10
3,1222.4,37.1,1404.9,1.2,124.8,0.0,"[358029,0,0,65,0,25067]",pos1864-1-buildingData-10
4,1217.0,42.1,1400.6,-1.1,-148.1,0.0,"[244057,0,0,0,0,139104]",pos1864-0-buildingData-15
5,1225.7,42.1,1398.0,0.4,-72.0,-0.0,"[383161,0,0,0,0,0]",pos1864-1-buildingData-15
6,1217.6,52.1,1400.5,3.3,40.4,-0.0,"[356121,0,0,0,0,27040]",pos1864-0-buildingData-25
7,1216.9,52.1,1404.0,-4.9,69.4,0.0,"[247099,0,0,0,0,136062]",pos1864-1-buildingData-25
8,1222.0,72.1,1402.8,1.5,45.7,0.0,"[216074,0,0,0,0,167087]",pos1864-0-buildingData-45
9,1219.2,72.1,1405.6,-4.8,6.5,0.0,"[289080,0,0,0,0,94081]",pos1864-1-buildingData-45
10,1220.6,97.1,1406.0,3.2,131.4,0.0,"[155578,0,0,0,0,227583]",pos1864-0-buildingData-70
11,1219.6,97.1,1401.2,2.9,-162.1,-0.0,"[175209,0,0,0,0,207952]",pos1864-1-buildingData-70
12,1219.7,147.1,1406.1,-2.5,40.6,-0.0,"[157175,0,0,0,0,225986]",pos1864-0-buildingData-120
13,1219.2,147.1,1404.6,-2.7,20.3,-0.0,"[161748,0,0,0,0,221413]",pos1864-1-buildingData-120
14,1225.3,197.1,1401.1,-3.8,-163.4,0.0,"[82703,0,0,0,0,300458]",pos1864-0-buildingData-170
15,1219.7,197.1,1402.1,3.0,-75.7,0.0,"[92458,0,0,0,0,290703]",pos1864-1-buildingData-170
16,1220.7,247.1,1398.6,-4.9,35.2,-0.0,"[65509,0,0,0,0,317652]",pos1864-0-buildingData-220
17,1216.4,247.1,1398.7,3.4,-178.0,0.0,"[0,0,0,0,0,383161]",pos1864-1-buildingData-220
18,1222.8,297.1,1397.4,4.7,-154.4,0.0,"[0,0,0,0,0,383161]",pos1864-0-buildingData-270
19,1218.3,297.1,1402.9,-0.2,-146.9,0.0,"[7788,0,0,0,0,375373]",pos1864-1-buildingData-270
0,2139.5,10.0,384.3,4.8,-46.6,-0.0,"[0,0,0,0,0,383161]",pos652-0-buildingData-5
1,2140.4,10.0,384.3,4.6,80.4,0.0,"[37218,0,0,0,0,345943]",pos652-1-buildingData-5
2,2144.5,14.8,388.3,-0.4,28.3,0.0,"[0,0,0,0,0,383161]",pos652-0-buildingData-10
3,2141.5,14.8,386.4,-2.2,-102.4,0.0,"[132021,0,0,0,0,251140]",pos652-1-buildingData-10
4,2137.4,19.8,384.3,1.2,-31.1,-0.0,"[0,0,0,0,0,383161]",pos652-0-buildingData-15
5,2137.7,19.8,383.6,-3.8,3.2,0.0,"[0,0,0,0,0,383161]",pos652-1-buildingData-15
6,2138.1,29.8,383.4,-2.5,37.7,0.0,"[0,0,0,0,0,383161]",pos652-0-buildingData-25
7,2146.5,29.8,387.2,2.0,54.1,0.0,"[0,0,0,0,0,383161]",pos652-1-buildingData-25
8,2143.8,49.8,382.1,4.5,65.2,0.0,"[16369,0,0,0,0,366792]",pos652-0-buildingData-45
9,2143.9,49.8,390.6,-1.6,-0.9,0.0,"[0,0,0,0,0,383161]",pos652-1-buildingData-45
10,2138.1,74.8,390.8,0.3,-107.1,0.0,"[34191,0,0,1,0,348969]",pos652-0-buildingData-70
11,2142.2,74.8,386.5,1.4,42.2,0.0,"[0,0,0,0,0,383161]",pos652-1-buildingData-70
12,2144.7,124.8,388.1,0.4,29.8,0.0,"[0,0,0,0,0,383161]",pos652-0-buildingData-120
13,2138.0,124.8,386.3,-1.5,-81.5,0.0,"[0,0,0,0,0,383161]",pos652-1-buildingData-120
14,2143.0,174.8,387.6,-4.0,-37.8,-0.0,"[0,0,0,0,0,383161]",pos652-0-buildingData-170
15,2144.7,174.8,388.1,-4.0,29.6,-0.0,"[0,0,0,0,0,383161]",pos652-1-buildingData-170
16,2142.3,224.8,391.4,2.4,-43.3,-0.0,"[0,0,0,0,0,383161]",pos652-0-buildingData-220
17,2142.9,224.8,387.8,2.3,-146.1,0.0,"[4828,0,0,0,0,378333]",pos652-1-buildingData-220
18,2141.2,274.8,390.7,-3.0,2.9,-0.0,"[0,0,0,0,0,383161]",pos652-0-buildingData-270
19,2146.7,274.8,385.6,-4.8,88.0,0.0,"[85265,0,0,0,0,297896]",pos652-1-buildingData-270
0,33.2,31.6,1475.2,5.0,81.7,-0.0,"[0,0,0,0,0,383161]",pos1495-0-buildingData-5
1,41.0,31.6,1479.0,-4.6,13.3,-0.0,"[3164,0,0,0,0,379997]",pos1495-1-buildingData-5
2,31.6,36.6,1479.6,1.4,-169.0,-0.0,"[0,0,0,0,0,383161]",pos1495-0-buildingData-10
3,33.4,36.6,1479.5,-3.7,87.6,-0.0,"[0,0,0,0,0,383161]",pos1495-1-buildingData-10
4,34.8,41.6,1475.1,2.5,114.6,0.0,"[0,0,0,0,0,383161]",pos1495-0-buildingData-15
5,34.1,41.6,1472.1,2.5,101.7,0.0,"[0,0,0,0,0,383161]",pos1495-1-buildingData-15
6,36.4,51.6,1475.6,-0.5,-134.8,-0.0,"[10068,0,0,0,0,373093]",pos1495-0-buildingData-25
7,36.3,51.6,1472.9,-1.7,-54.9,0.0,"[22326,0,0,0,0,360835]",pos1495-1-buildingData-25
8,40.9,71.6,1475.4,1.7,113.5,-0.0,"[0,0,0,0,0,383161]",pos1495-0-buildingData-45
9,35.4,71.6,1473.4,2.3,-59.8,0.0,"[39802,0,0,0,908,342451]",pos1495-1-buildingData-45
10,33.2,96.6,1480.5,-0.5,105.4,0.0,"[0,0,0,0,0,383161]",pos1495-0-buildingData-70
11,32.0,96.6,1472.8,3.2,-93.0,0.0,"[66363,0,0,0,1111,315687]",pos1495-1-buildingData-70
12,40.8,146.6,1480.3,-4.2,-18.4,-0.0,"[18833,0,0,0,0,364328]",pos1495-0-buildingData-120
13,39.1,146.6,1473.8,-2.1,12.9,-0.0,"[11582,0,0,0,0,371579]",pos1495-1-buildingData-120
14,32.8,196.6,1473.6,-0.5,-153.3,0.0,"[0,0,0,0,0,383161]",pos1495-0-buildingData-170
15,34.1,196.6,1474.7,4.5,27.6,-0.0,"[0,0,0,0,0,383161]",pos1495-1-buildingData-170
16,33.2,246.6,1477.7,-3.2,-172.7,0.0,"[0,0,0,0,0,383161]",pos1495-0-buildingData-220
17,32.3,246.6,1476.1,2.0,-60.6,-0.0,"[83388,0,0,0,1565,298208]",pos1495-1-buildingData-220
18,35.7,296.6,1473.7,3.8,145.5,0.0,"[0,0,0,0,0,383161]",pos1495-0-buildingData-270
19,37.5,296.6,1475.5,-3.8,8.4,0.0,"[30380,0,0,0,0,352781]",pos1495-1-buildingData-270
0,2094.2,16.3,1616.2,-2.3,-67.2,0.0,"[0,0,0,0,0,383161]",pos1688-0-buildingData-5
1,2086.9,16.3,1613.0,2.0,110.8,-0.0,"[290981,0,0,0,0,92180]",pos1688-1-buildingData-5
2,2095.7,21.3,1620.7,4.7,-33.4,0.0,"[160033,0,0,0,0,223128]",pos1688-0-buildingData-10
3,2095.5,21.3,1613.2,4.5,127.9,-0.0,"[383161,0,0,0,0,0]",pos1688-1-buildingData-10
4,2093.5,26.3,1616.1,2.2,-77.5,0.0,"[311963,0,0,0,0,71198]",pos1688-0-buildingData-15
5,2091.5,26.3,1616.1,-3.5,-70.0,-0.0,"[214907,0,0,0,0,168254]",pos1688-1-buildingData-15
6,2087.6,36.3,1615.7,-0.9,125.9,0.0,"[303920,0,0,0,0,79241]",pos1688-0-buildingData-25
7,2092.7,36.3,1614.6,-3.6,-100.9,0.0,"[198609,0,0,0,0,184552]",pos1688-1-buildingData-25
8,2089.1,56.3,1620.0,-1.8,-161.1,0.0,"[239897,0,0,0,0,143264]",pos1688-0-buildingData-45
9,2090.6,56.3,1614.4,0.3,63.4,0.0,"[268772,0,0,5,2261,112123]",pos1688-1-buildingData-45
10,2088.7,81.3,1619.0,1.8,-176.2,-0.0,"[176197,0,0,0,0,206964]",pos1688-0-buildingData-70
11,2092.6,81.3,1615.0,4.9,-23.6,0.0,"[115553,0,0,0,0,267608]",pos1688-1-buildingData-70
12,2087.9,131.3,1619.9,-4.4,-63.0,0.0,"[71720,0,0,0,0,311441]",pos1688-0-buildingData-120
13,2088.1,131.3,1613.5,4.5,-87.7,0.0,"[5833,0,0,0,0,377328]",pos1688-1-buildingData-120
14,2093.0,181.3,1614.1,-2.4,-100.8,-0.0,"[9065,0,0,0,0,374096]",pos1688-0-buildingData-170
15,2096.2,181.3,1619.4,-0.4,-49.5,-0.0,"[5510,0,0,0,0,377651]",pos1688-1-buildingData-170
16,2096.9,231.3,1621.3,1.9,34.3,0.0,"[108350,0,0,0,2917,271894]",pos1688-0-buildingData-220
17,2090.2,231.3,1616.8,-4.9,-20.2,0.0,"[69549,0,0,1,0,313611]",pos1688-1-buildingData-220
18,2093.6,281.3,1619.7,-2.0,-58.3,0.0,"[0,0,0,0,0,383161]",pos1688-0-buildingData-270
19,2090.4,281.3,1617.0,3.3,-115.8,0.0,"[0,0,0,0,0,383161]",pos1688-1-buildingData-270
0,2537.1,10.0,1983.0,-3.2,85.9,0.0,"[100364,0,0,0,0,282797]",pos1946-0-buildingData-5
1,2534.4,10.0,1987.5,-4.7,-82.0,-0.0,"[5294,0,0,0,0,377867]",pos1946-1-buildingData-5
2,2536.0,12.3,1981.6,-2.5,-96.7,-0.0,"[1506,0,0,0,0,381655]",pos1946-0-buildingData-10
3,2538.9,12.3,1986.4,1.7,58.3,0.0,"[58172,0,0,0,48,324941]",pos1946-1-buildingData-10
4,2539.0,17.3,1985.1,2.1,-145.9,0.0,"[79705,0,0,0,0,303456]",pos1946-0-buildingData-15
5,2534.0,17.3,1985.8,-2.8,30.5,-0.0,"[49109,0,0,0,0,334052]",pos1946-1-buildingData-15
6,2536.4,27.3,1985.2,3.2,130.3,0.0,"[83102,0,0,0,0,300059]",pos1946-0-buildingData-25
7,2532.5,27.3,1986.3,1.2,90.0,-0.0,"[91752,0,0,0,0,291409]",pos1946-1-buildingData-25
8,2532.1,47.3,1982.8,3.0,-82.8,-0.0,"[8384,0,0,0,0,374777]",pos1946-0-buildingData-45
9,2530.3,47.3,1987.9,0.9,-106.1,0.0,"[0,0,0,0,0,383161]",pos1946-1-buildingData-45
10,2530.9,72.3,1984.0,-0.1,116.3,0.0,"[0,0,0,0,0,383161]",pos1946-0-buildingData-70
11,2539.5,72.3,1988.7,1.1,-140.6,-0.0,"[1358,0,0,0,0,381803]",pos1946-1-buildingData-70
12,2539.4,122.3,1985.4,1.8,-57.8,0.0,"[21871,0,0,0,0,361290]",pos1946-0-buildingData-120
13,2531.8,122.3,1988.7,0.8,175.9,0.0,"[7796,0,0,0,0,375365]",pos1946-1-buildingData-120
14,2539.2,172.3,1987.7,3.2,47.9,0.0,"[129715,0,0,0,768,252678]",pos1946-0-buildingData-170
15,2540.1,172.3,1984.3,0.1,111.6,0.0,"[2852,0,0,0,0,380309]",pos1946-1-buildingData-170
16,2530.7,222.3,1983.3,0.9,143.4,0.0,"[0,0,0,0,0,383161]",pos1946-0-buildingData-220
17,2534.2,222.3,1981.6,0.7,-64.6,-0.0,"[0,0,0,0,0,383161]",pos1946-1-buildingData-220
18,2537.1,272.3,1979.9,-3.7,-116.4,0.0,"[0,0,0,0,0,383161]",pos1946-0-buildingData-270
19,2534.1,272.3,1981.4,2.3,-136.0,0.0,"[0,0,0,0,0,383161]",pos1946-1-buildingData-270
0,2754.7,10.0,2063.3,3.4,-35.6,-0.0,"[8255,0,0,0,0,374906]",pos1987-0-buildingData-5
1,2755.6,10.0,2058.9,2.0,-21.9,0.0,"[4557,0,0,0,0,378604]",pos1987-1-buildingData-5
2,2750.8,10.0,2062.8,3.1,-143.7,0.0,"[0,0,0,0,0,383161]",pos1987-0-buildingData-10
3,2756.1,10.0,2062.6,-4.2,45.3,0.0,"[36655,0,0,0,0,346506]",pos1987-1-buildingData-10
4,2755.6,10.0,2066.9,0.8,-30.0,-0.0,"[5598,0,0,0,0,377563]",pos1987-0-buildingData-15
5,2754.4,10.0,2063.0,3.8,100.5,0.0,"[105806,0,0,0,0,277355]",pos1987-1-buildingData-15
6,2758.3,14.3,2067.2,-2.8,136.6,0.0,"[25939,0,0,0,0,357222]",pos1987-0-buildingData-25
7,2755.1,14.3,2066.8,1.2,143.5,0.0,"[11010,0,0,0,0,372151]",pos1987-1-buildingData-25
8,2757.9,34.3,2066.3,-1.7,11.6,-0.0,"[16240,0,0,0,0,366921]",pos1987-0-buildingData-45
9,2756.4,34.3,2066.6,-4.9,118.6,0.0,"[83284,0,0,0,0,299877]",pos1987-1-buildingData-45
10,2759.4,59.3,2062.0,4.8,-155.5,0.0,"[0,0,0,0,0,383161]",pos1987-0-buildingData-70
11,2757.9,59.3,2067.0,2.3,-125.6,0.0,"[0,0,0,0,0,383161]",pos1987-1-buildingData-70
12,2760.1,109.3,2067.8,1.5,-3.7,0.0,"[6625,0,0,0,0,376536]",pos1987-0-buildingData-120
13,2757.3,109.3,2059.6,1.4,-119.7,0.0,"[0,0,0,0,0,383161]",pos1987-1-buildingData-120
14,2755.9,159.3,2065.5,-0.0,-18.9,0.0,"[6279,0,0,0,0,376882]",pos1987-0-buildingData-170
15,2759.2,159.3,2067.2,-1.0,154.5,-0.0,"[0,0,0,0,0,383161]",pos1987-1-buildingData-170
16,2754.8,209.3,2063.8,-4.7,161.6,0.0,"[0,0,0,0,0,383161]",pos1987-0-buildingData-220
17,2752.8,209.3,2065.1,-4.9,-144.2,0.0,"[0,0,0,0,0,383161]",pos1987-1-buildingData-220
18,2758.5,259.3,2061.0,-4.1,-26.7,0.0,"[0,0,0,0,0,383161]",pos1987-0-buildingData-270
19,2756.8,259.3,2067.2,-0.4,114.8,-0.0,"[0,0,0,0,0,383161]",pos1987-1-buildingData-270
0,502.1,34.0,594.3,-2.4,173.4,0.0,"[0,0,0,0,0,383161]",pos49-0-buildingData-5
1,502.8,34.0,598.2,-4.1,-4.8,0.0,"[621,0,0,0,0,382540]",pos49-1-buildingData-5
2,506.2,39.0,593.9,-1.4,99.5,0.0,"[11,0,0,0,0,383150]",pos49-0-buildingData-10
3,501.4,39.0,599.2,-1.5,-97.6,0.0,"[37889,0,0,0,0,345272]",pos49-1-buildingData-10
4,504.8,44.0,596.4,-1.2,-163.6,-0.0,"[1103,0,0,0,0,382058]",pos49-0-buildingData-15
5,503.8,44.0,596.7,-3.9,-33.8,0.0,"[0,0,0,0,0,383161]",pos49-1-buildingData-15
6,500.8,54.0,600.1,0.6,66.3,0.0,"[53164,0,0,0,0,329997]",pos49-0-buildingData-25
7,498.2,54.0,594.0,4.8,170.1,0.0,"[1339,0,0,0,0,381822]",pos49-1-buildingData-25
8,500.0,74.0,601.2,-2.2,19.8,-0.0,"[68258,0,0,0,0,314903]",pos49-0-buildingData-45
9,502.2,74.0,599.1,-4.8,-107.4,0.0,"[57153,0,0,0,437,325571]",pos49-1-buildingData-45
10,505.2,99.0,597.9,-2.4,152.0,-0.0,"[385,0,0,0,0,382776]",pos49-0-buildingData-70
11,500.5,99.0,600.3,4.9,91.0,-0.0,"[60715,0,0,0,0,322446]",pos49-1-buildingData-70
12,505.2,149.0,599.9,-1.7,-16.5,0.0,"[0,0,0,0,0,383161]",pos49-0-buildingData-120
13,502.8,149.0,598.7,3.9,165.2,-0.0,"[2620,0,0,0,0,380541]",pos49-1-buildingData-120
14,505.5,199.0,596.9,1.4,-9.3,0.0,"[0,0,0,0,0,383161]",pos49-0-buildingData-170
15,498.0,199.0,599.1,-1.3,-94.6,-0.0,"[110953,0,0,0,0,272208]",pos49-1-buildingData-170
16,504.5,249.0,597.4,-2.2,112.8,0.0,"[1275,0,0,0,0,381886]",pos49-0-buildingData-220
17,501.9,249.0,597.1,-2.5,-46.1,-0.0,"[0,0,0,0,0,383161]",pos49-1-buildingData-220
18,498.2,299.0,601.3,0.5,-163.4,0.0,"[67792,0,0,0,0,315369]",pos49-0-buildingData-270
19,498.1,299.0,599.4,-3.6,-66.8,0.0,"[41065,0,0,0,0,342096]",pos49-1-buildingData-270
0,1582.4,29.9,1053.5,-2.3,28.6,-0.0,"[130121,0,0,0,0,253040]",pos1696-0-buildingData-5
1,1582.1,29.9,1047.9,0.5,-1.3,-0.0,"[218084,0,0,0,0,165077]",pos1696-1-buildingData-5
2,1588.7,34.9,1048.2,2.5,147.1,-0.0,"[82670,0,0,0,48002,252489]",pos1696-0-buildingData-10
3,1587.7,34.9,1048.2,1.6,149.6,0.0,"[86000,0,0,0,37755,259406]",pos1696-1-buildingData-10
4,1586.0,39.9,1055.5,3.8,53.6,0.0,"[207854,0,0,0,0,175307]",pos1696-0-buildingData-15
5,1590.5,39.9,1055.6,2.9,-9.9,0.0,"[178462,0,0,0,0,204699]",pos1696-1-buildingData-15
6,1590.0,49.9,1049.6,-3.0,-81.7,0.0,"[342332,0,0,0,0,40829]",pos1696-0-buildingData-25
7,1587.9,49.9,1048.6,-2.0,-71.7,-0.0,"[382250,0,0,0,0,911]",pos1696-1-buildingData-25
8,1590.5,69.9,1047.7,-1.4,-73.7,-0.0,"[374501,0,0,0,0,8660]",pos1696-0-buildingData-45
9,1587.5,69.9,1049.8,-3.5,112.7,0.0,"[253859,0,0,0,51739,77563]",pos1696-1-buildingData-45
10,1588.0,94.9,1049.1,2.3,155.1,0.0,"[217695,0,0,0,70538,94928]",pos1696-0-buildingData-70
11,1580.9,94.9,1052.0,1.7,48.2,-0.0,"[181357,0,0,0,0,201804]",pos1696-1-buildingData-70
12,1583.2,144.9,1048.2,-3.3,-12.4,0.0,"[146214,0,0,1,808,236138]",pos1696-0-buildingData-120
13,1587.8,144.9,1047.1,2.6,144.9,0.0,"[64841,0,0,0,187866,130454]",pos1696-1-buildingData-120
14,1584.9,194.9,1052.3,2.0,-137.1,0.0,"[95359,0,0,0,0,287802]",pos1696-0-buildingData-170
15,1581.2,194.9,1053.2,3.1,-59.7,-0.0,"[61495,0,0,0,0,321666]",pos1696-1-buildingData-170
16,1589.0,244.9,1052.0,3.2,89.9,0.0,"[25505,0,0,0,0,357656]",pos1696-0-buildingData-220
17,1590.2,244.9,1050.9,3.9,102.4,0.0,"[33164,0,0,0,0,349997]",pos1696-1-buildingData-220
18,1583.3,294.9,1052.8,3.3,57.5,0.0,"[13488,0,0,0,0,369673]",pos1696-0-buildingData-270
19,1581.4,294.9,1055.7,4.5,16.8,0.0,"[0,0,0,0,0,383161]",pos1696-1-buildingData-270
0,414.1,20.2,1685.7,4.4,-136.1,0.0,"[1210,0,0,0,0,381951]",pos1403-0-buildingData-5
1,417.3,20.2,1692.0,2.2,96.1,-0.0,"[0,0,0,0,0,383161]",pos1403-1-buildingData-5
2,412.4,25.2,1688.0,-0.9,-41.3,-0.0,"[2525,0,0,0,0,380636]",pos1403-0-buildingData-10
3,415.1,25.2,1689.3,1.1,-179.5,0.0,"[0,0,0,0,0,383161]",pos1403-1-buildingData-10
4,420.4,30.2,1688.3,3.3,-96.6,0.0,"[14420,0,0,0,0,368741]",pos1403-0-buildingData-15
5,413.8,30.2,1692.9,-0.6,14.9,0.0,"[0,0,0,0,0,383161]",pos1403-1-buildingData-15
6,421.7,40.2,1693.4,-1.3,-173.9,0.0,"[0,0,0,0,0,383161]",pos1403-0-buildingData-25
7,419.9,40.2,1689.0,-1.1,-152.9,0.0,"[0,0,0,0,0,383161]",pos1403-1-buildingData-25
8,416.8,60.2,1692.8,-4.1,44.6,-0.0,"[429,0,0,0,0,382732]",pos1403-0-buildingData-45
9,419.6,60.2,1691.8,-4.5,-26.1,0.0,"[27947,0,0,0,0,355214]",pos1403-1-buildingData-45
10,412.2,85.2,1686.8,-4.9,-141.2,0.0,"[0,0,0,0,0,383161]",pos1403-0-buildingData-70
11,416.0,85.2,1692.4,-4.8,-136.8,0.0,"[8685,0,0,0,0,374476]",pos1403-1-buildingData-70
12,415.1,135.2,1692.5,-1.6,-152.1,-0.0,"[0,0,0,0,0,383161]",pos1403-0-buildingData-120
13,414.5,135.2,1687.5,4.6,-59.8,0.0,"[137582,0,0,0,2149,243430]",pos1403-1-buildingData-120
14,417.5,185.2,1690.7,2.1,101.7,0.0,"[0,0,0,0,0,383161]",pos1403-0-buildingData-170
15,414.2,185.2,1685.9,-4.0,-27.3,0.0,"[98986,0,0,0,0,284175]",pos1403-1-buildingData-170
16,414.5,235.2,1693.8,-0.4,-110.2,-0.0,"[48925,0,0,0,0,334236]",pos1403-0-buildingData-220
17,418.7,235.2,1686.4,-3.2,122.9,-0.0,"[0,0,0,0,0,383161]",pos1403-1-buildingData-220
18,416.1,285.2,1685.8,1.9,-31.9,0.0,"[44456,0,0,0,0,338705]",pos1403-0-buildingData-270
19,417.6,285.2,1694.9,4.8,24.1,0.0,"[18635,0,0,0,0,364526]",pos1403-1-buildingData-270
0,1860.2,17.3,785.1,-3.6,166.6,0.0,"[373896,0,0,0,0,9265]",pos330-0-buildingData-5
1,1859.8,17.3,781.8,3.8,149.4,0.0,"[383161,0,0,0,0,0]",pos330-1-buildingData-5
2,1852.2,22.3,788.4,3.2,-32.8,0.0,"[383161,0,0,0,0,0]",pos330-0-buildingData-10
3,1857.5,22.3,785.0,-0.8,51.2,0.0,"[239309,0,0,0,0,143852]",pos330-1-buildingData-10
4,1852.0,27.3,785.6,4.8,-27.5,-0.0,"[375393,0,0,0,0,7768]",pos330-0-buildingData-15
5,1854.6,27.3,784.5,-2.4,96.7,0.0,"[374682,0,0,0,0,8479]",pos330-1-buildingData-15
6,1857.1,37.3,781.6,-4.0,176.8,0.0,"[383161,0,0,0,0,0]",pos330-0-buildingData-25
7,1858.6,37.3,784.3,0.8,-111.9,0.0,"[383161,0,0,0,0,0]",pos330-1-buildingData-25
8,1859.5,57.3,785.3,3.1,-165.8,0.0,"[290459,0,0,0,0,92702]",pos330-0-buildingData-45
9,1856.3,57.3,786.8,-4.5,-147.5,-0.0,"[344112,0,0,0,0,39049]",pos330-1-buildingData-45
