,x,y,z,xh,yh,zh,f_xyz,image_name
5,1272.1,133.2,633.7,-4.6,-99.4,0.0,"[189668,0,0,0,32082,161411]",pos156-1-buildingData-100
6,1272.1,173.2,633.7,-3.2,46.7,0.0,"[3714,0,0,0,0,379447]",pos156-0-buildingData-140
7,1272.1,173.2,633.7,-1.6,24.2,0.0,"[0,0,0,0,0,383161]",pos156-1-buildingData-140
8,1272.1,233.2,633.7,-0.6,75.8,-0.0,"[21613,0,0,0,6635,354913]",pos156-0-buildingData-200
9,1272.1,233.2,633.7,-2.9,-18.2,0.0,"[0,0,0,0,0,383161]",pos156-1-buildingData-200
0,2344.9,22.2,657.6,-0.9,95.4,0.0,"[118374,0,0,6,87164,177617]",pos690-0-buildingData-20
1,2344.9,22.2,657.6,3.9,147.6,0.0,"[129331,0,0,0,3421,250409]",pos690-1-buildingData-20
2,2344.9,62.2,657.6,3.1,-169.3,0.0,"[22311,0,0,0,5375,355475]",pos690-0-buildingData-60
3,2344.9,62.2,657.6,0.5,25.8,0.0,"[185596,0,0,0,1366,196199]",pos690-1-buildingData-60
4,2344.9,102.2,657.6,1.3,116.8,0.0,"[141500,0,0,0,58893,182768]",pos690-0-buildingData-100
5,2344.9,102.2,657.6,4.8,-80.0,0.0,"[0,0,0,0,0,383161]",pos690-1-buildingData-100
6,2344.9,142.2,657.6,1.8,-177.3,-0.0,"[58214,0,0,0,9033,315914]",pos690-0-buildingData-140
7,2344.9,142.2,657.6,-0.1,119.9,-0.0,"[132855,0,0,1,50901,199404]",pos690-1-buildingData-140
8,2344.9,202.2,657.6,-4.2,-86.4,0.0,"[0,0,0,0,0,383161]",pos690-0-buildingData-200
9,2344.9,202.2,657.6,4.5,-28.0,0.0,"[0,0,0,0,0,383161]",pos690-1-buildingData-200
0,56.7,46.5,1138.0,-2.3,102.9,-0.0,"[0,0,0,0,0,383161]",pos1350-0-buildingData-20
1,56.7,46.5,1138.0,0.5,-162.2,-0.0,"[80,0,0,0,0,383081]",pos1350-1-buildingData-20
2,56.7,86.5,1138.0,-0.1,170.5,0.0,"[835,0,0,0,0,382326]",pos1350-0-buildingData-60
3,56.7,86.5,1138.0,-0.1,53.8,-0.0,"[0,0,0,0,0,383161]",pos1350-1-buildingData-60
4,56.7,126.5,1138.0,-4.2,47.8,0.0,"[0,0,0,0,0,383161]",pos1350-0-buildingData-100
5,56.7,126.5,1138.0,3.6,-114.9,-0.0,"[59215,0,0,0,12224,311722]",pos1350-1-buildingData-100
6,56.7,166.5,1138.0,4.2,110.4,0.0,"[0,0,0,0,0,383161]",pos1350-0-buildingData-140
7,56.7,166.5,1138.0,2.8,-167.8,0.0,"[739,0,0,0,0,382422]",pos1350-1-buildingData-140
8,56.7,226.5,1138.0,-2.4,-52.8,0.0,"[10454,0,0,0,6766,365941]",pos1350-0-buildingData-200
9,56.7,226.5,1138.0,0.1,-71.2,0.0,"[53584,0,0,0,19580,309997]",pos1350-1-buildingData-200
0,2788.6,10.0,1174.1,-1.9,132.0,0.0,"[31457,0,0,0,5522,346182]",pos1148-0-buildingData-20
1,2788.6,10.0,1174.1,-2.4,143.7,0.0,"[13010,0,0,0,5751,364400]",pos1148-1-buildingData-20
2,2788.6,48.6,1174.1,1.3,-44.7,-0.0,"[0,0,0,0,0,383161]",pos1148-0-buildingData-60
3,2788.6,48.6,1174.1,-3.4,-131.6,-0.0,"[0,0,0,0,0,383161]",pos1148-1-buildingData-60
4,2788.6,88.6,1174.1,3.1,118.7,0.0,"[79254,0,0,0,16793,287114]",pos1148-0-buildingData-100
5,2788.6,88.6,1174.1,0.1,78.6,-0.0,"[118560,0,0,1,17201,247399]",pos1148-1-buildingData-100
6,2788.6,128.6,1174.1,-5.0,-123.2,0.0,"[0,0,0,0,0,383161]",pos1148-0-buildingData-140
7,2788.6,128.6,1174.1,-2.4,-10.1,0.0,"[0,0,0,0,0,383161]",pos1148-1-buildingData-140
8,2788.6,188.6,1174.1,-3.4,53.1,-0.0,"[82054,0,0,2,14572,286533]",pos1148-0-buildingData-200
9,2788.6,188.6,1174.1,4.4,170.7,0.0,"[11094,0,0,0,14,372053]",pos1148-1-buildingData-200
0,1999.9,24.3,657.0,1.4,-3.4,0.0,"[294656,0,0,0,53625,34880]",pos645-0-buildingData-20
1,1999.9,24.3,657.0,-3.3,-162.6,0.0,"[334702,0,0,0,12248,36211]",pos645-1-buildingData-20
2,1999.9,64.3,657.0,4.3,109.7,0.0,"[383161,0,0,0,0,0]",pos645-0-buildingData-60
3,1999.9,64.3,657.0,0.6,93.4,0.0,"[355563,0,0,0,27598,0]",pos645-1-buildingData-60
4,1999.9,104.3,657.0,-0.3,-131.2,0.0,"[61062,0,0,0,7612,314487]",pos645-0-buildingData-100
5,1999.9,104.3,657.0,2.4,-79.8,0.0,"[71560,0,0,0,0,311601]",pos645-1-buildingData-100
6,1999.9,144.3,657.0,-1.5,130.6,-0.0,"[173926,0,0,0,26456,182779]",pos645-0-buildingData-140
7,1999.9,144.3,657.0,-3.3,41.6,-0.0,"[106990,0,0,1,22235,253935]",pos645-1-buildingData-140
8,1999.9,204.3,657.0,3.7,11.1,-0.0,"[0,0,0,0,0,383161]",pos645-0-buildingData-200
9,1999.9,204.3,657.0,-4.7,-49.1,0.0,"[0,0,0,0,0,383161]",pos645-1-buildingData-200
0,1705.5,41.6,607.4,-3.9,128.0,0.0,"[348139,0,0,0,6923,28099]",pos324-0-buildingData-20
1,1705.5,41.6,607.4,-0.5,-101.8,0.0,"[354157,0,0,0,7842,21162]",pos324-1-buildingData-20
2,1705.5,81.6,607.4,0.6,-122.1,0.0,"[267988,0,0,0,47851,67322]",pos324-0-buildingData-60
3,1705.5,81.6,607.4,-0.2,-96.1,0.0,"[285552,0,0,0,20371,77238]",pos324-1-buildingData-60
4,1705.5,121.6,607.4,4.5,-163.5,0.0,"[176342,0,0,0,10035,196784]",pos324-0-buildingData-100
5,1705.5,121.6,607.4,-3.0,88.9,0.0,"[155458,0,0,0,37317,190386]",pos324-1-buildingData-100
6,1705.5,161.6,607.4,-2.9,13.7,0.0,"[6126,0,0,0,1336,375699]",pos324-0-buildingData-140
7,1705.5,161.6,607.4,-1.3,-22.0,0.0,"[1160,0,0,0,8402,373599]",pos324-1-buildingData-140
8,1705.5,221.6,607.4,-0.5,106.6,0.0,"[37221,0,0,0,42225,303715]",pos324-0-buildingData-200
9,1705.5,221.6,607.4,-2.3,75.5,0.0,"[26089,0,0,0,29707,327365]",pos324-1-buildingData-200
0,313.4,52.8,999.0,-3.4,37.2,-0.0,"[22771,0,0,0,4914,355476]",pos502-0-buildingData-20
1,313.4,52.8,999.0,4.9,-79.0,0.0,"[21280,0,0,0,16276,345605]",pos502-1-buildingData-20
2,313.4,92.8,999.0,-4.3,-143.2,0.0,"[59829,0,0,0,12693,310639]",pos502-0-buildingData-60
3,313.4,92.8,999.0,-2.4,77.0,-0.0,"[0,0,0,0,0,383161]",pos502-1-buildingData-60
4,313.4,132.8,999.0,-3.2,63.5,-0.0,"[6697,0,0,0,0,376464]",pos502-0-buildingData-100
5,313.4,132.8,999.0,2.6,-93.5,0.0,"[95754,0,0,0,21216,266191]",pos502-1-buildingData-100
6,313.4,172.8,999.0,2.0,-118.3,-0.0,"[113975,0,0,0,19816,249370]",pos502-0-buildingData-140
7,313.4,172.8,999.0,4.1,142.7,-0.0,"[58,0,0,0,0,383103]",pos502-1-buildingData-140
8,313.4,232.8,999.0,-1.3,137.9,-0.0,"[0,0,0,0,0,383161]",pos502-0-buildingData-200
9,313.4,232.8,999.0,-5.0,13.4,0.0,"[73301,0,0,0,22900,286960]",pos502-1-buildingData-200
0,1275.0,39.7,1627.0,-0.1,-167.8,0.0,"[344481,0,0,0,30958,7722]",pos1890-0-buildingData-20
1,1275.0,39.7,1627.0,-5.0,6.5,-0.0,"[72018,0,0,0,299444,11699]",pos1890-1-buildingData-20
2,1275.0,79.7,1627.0,-1.2,102.1,-0.0,"[119559,0,0,0,99010,164592]",pos1890-0-buildingData-60
3,1275.0,79.7,1627.0,-2.6,-40.9,-0.0,"[295409,0,0,5,23154,64593]",pos1890-1-buildingData-60
4,1275.0,119.7,1627.0,-1.2,-45.6,0.0,"[216944,0,0,0,30260,135957]",pos1890-0-buildingData-100
5,1275.0,119.7,1627.0,2.1,25.6,-0.0,"[129849,0,0,0,19541,233771]",pos1890-1-buildingData-100
6,1275.0,159.7,1627.0,-0.8,161.2,0.0,"[15666,0,0,0,1009,366486]",pos1890-0-buildingData-140
7,1275.0,159.7,1627.0,-2.5,-175.3,0.0,"[0,0,0,0,0,383161]",pos1890-1-buildingData-140
8,1275.0,219.7,1627.0,-1.8,-177.3,0.0,"[0,0,0,0,0,383161]",pos1890-0-buildingData-200
9,1275.0,219.7,1627.0,-3.7,-38.9,-0.0,"[107069,0,0,1,43544,232547]",pos1890-1-buildingData-200
0,2258.2,33.2,1773.6,2.7,-54.8,0.0,"[0,0,0,0,0,383161]",pos1690-0-buildingData-20
1,2258.2,33.2,1773.6,-1.6,114.2,-0.0,"[67718,0,0,0,100542,214901]",pos1690-1-buildingData-20
2,2258.2,73.2,1773.6,2.4,-120.1,0.0,"[10757,0,0,0,657,371747]",pos1690-0-buildingData-60
3,2258.2,73.2,1773.6,-3.0,84.7,0.0,"[119496,0,0,0,123993,139672]",pos1690-1-buildingData-60
4,2258.2,113.2,1773.6,1.2,-30.8,0.0,"[15215,0,0,0,264,367682]",pos1690-0-buildingData-100
5,2258.2,113.2,1773.6,-2.9,-131.7,0.0,"[36559,0,0,0,0,346602]",pos1690-1-buildingData-100
6,2258.2,153.2,1773.6,-3.9,174.7,-0.0,"[1847,0,0,0,0,381314]",pos1690-0-buildingData-140
7,2258.2,153.2,1773.6,-3.4,-156.3,0.0,"[58943,0,0,0,0,324218]",pos1690-1-buildingData-140
8,2258.2,213.2,1773.6,2.5,163.0,0.0,"[0,0,0,0,0,383161]",pos1690-0-buildingData-200
9,2258.2,213.2,1773.6,-1.5,147.5,-0.0,"[4352,0,0,0,0,378809]",pos1690-1-buildingData-200
0,121.5,52.8,523.6,-5.0,126.3,0.0,"[70451,0,0,0,258269,54441]",pos972-0-buildingData-20
1,121.5,52.8,523.6,-0.4,95.9,-0.0,"[177875,0,0,0,128051,77235]",pos972-1-buildingData-20
2,121.5,92.8,523.6,4.9,126.3,0.0,"[0,0,0,0,0,383161]",pos972-0-buildingData-60
3,121.5,92.8,523.6,3.4,150.1,-0.0,"[50604,0,0,0,15040,317517]",pos972-1-buildingData-60
4,121.5,132.8,523.6,0.8,-107.1,0.0,"[33692,0,0,1,20568,328900]",pos972-0-buildingData-100
5,121.5,132.8,523.6,0.1,-123.6,0.0,"[42944,0,0,0,13896,326321]",pos972-1-buildingData-100
6,121.5,172.8,523.6,3.9,-139.4,-0.0,"[55001,0,0,0,9912,318248]",pos972-0-buildingData-140
7,121.5,172.8,523.6,0.3,-25.9,0.0,"[43059,0,0,0,5568,334534]",pos972-1-buildingData-140
8,121.5,232.8,523.6,2.7,-162.4,0.0,"[19052,0,0,0,5813,358296]",pos972-0-buildingData-200
9,121.5,232.8,523.6,-1.3,79.8,0.0,"[0,0,0,0,0,383161]",pos972-1-buildingData-200
0,1469.1,44.6,1195.0,-2.6,31.7,0.0,"[185820,0,0,0,82398,114943]",pos1842-0-buildingData-20
1,1469.1,44.6,1195.0,-0.5,127.9,-0.0,"[288308,0,0,0,91736,3117]",pos1842-1-buildingData-20
2,1469.1,84.6,1195.0,3.6,-168.9,-0.0,"[110728,0,0,0,100833,171600]",pos1842-0-buildingData-60
3,1469.1,84.6,1195.0,-1.1,83.8,0.0,"[171079,0,0,3,110206,101873]",pos1842-1-buildingData-60
4,1469.1,124.6,1195.0,-4.4,118.0,0.0,"[141233,0,0,0,85856,156072]",pos1842-0-buildingData-100
5,1469.1,124.6,1195.0,-1.8,175.7,-0.0,"[164231,0,0,0,23307,195623]",pos1842-1-buildingData-100
6,1469.1,164.6,1195.0,-3.7,131.0,0.0,"[133432,0,0,0,36582,213147]",pos1842-0-buildingData-140
7,1469.1,164.6,1195.0,-1.5,150.8,-0.0,"[125002,0,0,0,16799,241360]",pos1842-1-buildingData-140
8,1469.1,224.6,1195.0,-3.5,-27.3,-0.0,"[90942,0,0,0,22394,269825]",pos1842-0-buildingData-200
9,1469.1,224.6,1195.0,4.2,-114.0,-0.0,"[30303,0,0,0,5238,347620]",pos1842-1-buildingData-200
0,2911.4,23.0,1846.6,-0.2,155.7,0.0,"[163206,0,0,0,0,219955]",pos1937-0-buildingData-20
1,2911.4,23.0,1846.6,4.0,172.8,0.0,"[72477,0,0,0,52593,258091]",pos1937-1-buildingData-20
2,2911.4,63.0,1846.6,4.3,99.4,-0.0,"[35820,0,0,0,7703,339638]",pos1937-0-buildingData-60
3,2911.4,63.0,1846.6,2.5,12.1,0.0,"[21685,0,0,0,76,361400]",pos1937-1-buildingData-60
4,2911.4,103.0,1846.6,3.7,74.4,-0.0,"[52939,0,0,0,24792,305430]",pos1937-0-buildingData-100
5,2911.4,103.0,1846.6,1.2,77.8,0.0,"[54129,0,0,0,21603,307429]",pos1937-1-buildingData-100
6,2911.4,143.0,1846.6,-1.0,128.0,-0.0,"[49220,0,0,0,0,333941]",pos1937-0-buildingData-140
7,2911.4,143.0,1846.6,4.4,155.4,0.0,"[0,0,0,0,0,383161]",pos1937-1-buildingData-140
8,2911.4,203.0,1846.6,-4.8,-43.9,0.0,"[0,0,0,0,0,383161]",pos1937-0-buildingData-200
9,2911.4,203.0,1846.6,-0.6,-66.7,-0.0,"[0,0,0,0,0,383161]",pos1937-1-buildingData-200
0,480.3,47.1,1221.5,0.2,-150.4,-0.0,"[74507,0,0,0,21891,286763]",pos1542-0-buildingData-20
1,480.3,47.1,1221.5,2.0,-140.5,0.0,"[87053,0,0,0,12229,283879]",pos1542-1-buildingData-20
2,480.3,87.1,1221.5,3.8,-14.5,0.0,"[0,0,0,0,185,382976]",pos1542-0-buildingData-60
3,480.3,87.1,1221.5,-3.1,-142.3,0.0,"[124883,0,0,0,23339,234939]",pos1542-1-buildingData-60
4,480.3,127.1,1221.5,-4.5,-121.2,0.0,"[180794,0,0,0,22014,180353]",pos1542-0-buildingData-100
5,480.3,127.1,1221.5,-4.1,168.3,0.0,"[4094,0,0,0,0,379067]",pos1542-1-buildingData-100
6,480.3,167.1,1221.5,-0.4,-120.9,-0.0,"[120445,0,0,0,27119,235597]",pos1542-0-buildingData-140
7,480.3,167.1,1221.5,4.9,-125.9,0.0,"[71329,0,0,0,13571,298261]",pos1542-1-buildingData-140
8,480.3,227.1,1221.5,-2.2,120.3,0.0,"[11,0,0,0,0,383150]",pos1542-0-buildingData-200
9,480.3,227.1,1221.5,-0.5,138.0,0.0,"[0,0,0,0,0,383161]",pos1542-1-buildingData-200
0,418.0,54.6,75.4,-0.9,11.0,0.0,"[0,0,0,0,0,383161]",pos1010-0-buildingData-20
1,418.0,54.6,75.4,-5.0,94.3,0.0,"[307942,0,0,0,0,75219]",pos1010-1-buildingData-20
2,418.0,94.6,75.4,3.8,-116.8,-0.0,"[24216,0,0,0,16248,342697]",pos1010-0-buildingData-60
3,418.0,94.6,75.4,0.4,44.3,0.0,"[0,0,0,0,0,383161]",pos1010-1-buildingData-60
4,418.0,134.6,75.4,0.2,-44.3,0.0,"[0,0,0,0,0,383161]",pos1010-0-buildingData-100
5,418.0,134.6,75.4,-1.2,-160.0,0.0,"[29601,0,0,0,8295,345265]",pos1010-1-buildingData-100
6,418.0,174.6,75.4,0.2,-114.1,0.0,"[37221,0,0,0,18708,327232]",pos1010-0-buildingData-140
7,418.0,174.6,75.4,-1.4,-33.1,-0.0,"[0,0,0,0,0,383161]",pos1010-1-buildingData-140
8,418.0,234.6,75.4,1.1,135.4,0.0,"[9915,0,0,0,1515,371731]",pos1010-0-buildingData-200
9,418.0,234.6,75.4,2.6,-29.7,0.0,"[0,0,0,0,0,383161]",pos1010-1-buildingData-200
0,2180.0,25.0,1279.8,-4.3,-6.0,0.0,"[383161,0,0,0,0,0]",pos723-0-buildingData-20
1,2180.0,25.0,1279.8,-3.1,33.4,0.0,"[306671,0,0,0,10382,66108]",pos723-1-buildingData-20
2,2180.0,65.0,1279.8,-0.1,117.2,-0.0,"[383161,0,0,0,0,0]",pos723-0-buildingData-60
3,2180.0,65.0,1279.8,-3.0,-29.1,0.0,"[383161,0,0,0,0,0]",pos723-1-buildingData-60
4,2180.0,105.0,1279.8,-3.6,122.3,0.0,"[211757,0,0,0,21301,150103]",pos723-0-buildingData-100
5,2180.0,105.0,1279.8,1.8,-83.2,0.0,"[57961,0,0,0,0,325200]",pos723-1-buildingData-100
6,2180.0,145.0,1279.8,-2.7,65.5,-0.0,"[120861,0,0,4,60976,201320]",pos723-0-buildingData-140
7,2180.0,145.0,1279.8,-0.5,-97.3,0.0,"[1838,0,0,0,268,381055]",pos723-1-buildingData-140
8,2180.0,205.0,1279.8,3.7,-58.6,0.0,"[0,0,0,0,0,383161]",pos723-0-buildingData-200
9,2180.0,205.0,1279.8,1.4,-81.1,0.0,"[0,0,0,0,0,383161]",pos723-1-buildingData-200
0,1918.0,27.1,766.5,0.9,141.0,0.0,"[280888,0,0,0,62957,39316]",pos295-0-buildingData-20
1,1918.0,27.1,766.5,0.4,-24.5,0.0,"[212056,0,0,0,167369,3736]",pos295-1-buildingData-20
2,1918.0,67.1,766.5,-3.8,171.1,0.0,"[382395,0,0,0,216,550]",pos295-0-buildingData-60
3,1918.0,67.1,766.5,0.2,-38.9,0.0,"[290372,0,0,6,1238,91545]",pos295-1-buildingData-60
4,1918.0,107.1,766.5,-3.7,-74.7,-0.0,"[105223,0,0,1,14247,263690]",pos295-0-buildingData-100
5,1918.0,107.1,766.5,1.2,50.7,-0.0,"[37059,0,0,0,140913,205189]",pos295-1-buildingData-100
6,1918.0,147.1,766.5,4.1,126.2,0.0,"[120605,0,0,0,28536,234020]",pos295-0-buildingData-140
7,1918.0,147.1,766.5,-2.9,1.4,0.0,"[98760,0,0,0,30159,254242]",pos295-1-buildingData-140
8,1918.0,207.1,766.5,-1.6,87.6,0.0,"[93325,0,0,0,34739,255097]",pos295-0-buildingData-200
9,1918.0,207.1,766.5,4.0,51.8,-0.0,"[15284,0,0,0,14422,353455]",pos295-1-buildingData-200
0,191.7,57.3,767.4,-1.9,-85.1,-0.0,"[14811,0,0,0,11645,356705]",pos364-0-buildingData-20
1,191.7,57.3,767.4,3.6,-23.3,0.0,"[21106,0,0,0,5386,356669]",pos364-1-buildingData-20
2,191.7,97.3,767.4,4.0,-34.1,-0.0,"[781,0,0,0,0,382380]",pos364-0-buildingData-60
3,191.7,97.3,767.4,-1.3,83.2,0.0,"[83219,0,0,0,0,299942]",pos364-1-buildingData-60
4,191.7,137.3,767.4,2.5,-129.9,0.0,"[73649,0,0,0,6384,303128]",pos364-0-buildingData-100
5,191.7,137.3,767.4,0.2,-102.8,-0.0,"[45954,0,0,0,21275,315932]",pos364-1-buildingData-100
6,191.7,177.3,767.4,3.1,-135.4,-0.0,"[86320,0,0,0,13220,283621]",pos364-0-buildingData-140
7,191.7,177.3,767.4,-0.5,25.0,-0.0,"[37955,0,0,0,3208,341998]",pos364-1-buildingData-140
8,191.7,237.3,767.4,-0.6,-89.6,0.0,"[59772,0,0,0,29358,294031]",pos364-0-buildingData-200
9,191.7,237.3,767.4,4.4,148.2,0.0,"[0,0,0,0,0,383161]",pos364-1-buildingData-200
0,1867.5,34.4,1455.3,-3.5,-169.0,0.0,"[257291,0,0,0,0,125870]",pos2057-0-buildingData-20
1,1867.5,34.4,1455.3,-3.7,-93.6,0.0,"[383161,0,0,0,0,0]",pos2057-1-buildingData-20
2,1867.5,74.4,1455.3,-2.4,-5.1,0.0,"[302943,0,0,0,12796,67422]",pos2057-0-buildingData-60
3,1867.5,74.4,1455.3,4.2,-82.0,-0.0,"[138833,0,0,0,10310,234018]",pos2057-1-buildingData-60
4,1867.5,114.4,1455.3,-3.8,16.8,0.0,"[145047,0,0,0,73011,165103]",pos2057-0-buildingData-100
5,1867.5,114.4,1455.3,0.9,25.8,0.0,"[101136,0,0,0,79182,202843]",pos2057-1-buildingData-100
6,1867.5,154.4,1455.3,2.8,177.0,0.0,"[44511,0,0,0,6095,332555]",pos2057-0-buildingData-140
7,1867.5,154.4,1455.3,4.0,-134.0,0.0,"[32417,0,0,0,8538,342206]",pos2057-1-buildingData-140
8,1867.5,214.4,1455.3,-4.5,-6.0,-0.0,"[126399,0,0,0,27878,228884]",pos2057-0-buildingData-200
9,1867.5,214.4,1455.3,-3.4,-177.9,0.0,"[44523,0,0,0,3894,334744]",pos2057-1-buildingData-200
0,100.9,61.5,813.7,-3.2,82.4,0.0,"[0,0,0,0,0,383161]",pos430-0-buildingData-20
1,100.9,61.5,813.7,-2.4,-5.6,0.0,"[97139,0,0,0,17341,268681]",pos430-1-buildingData-20
2,100.9,101.5,813.7,-2.7,75.0,-0.0,"[0,0,0,0,0,383161]",pos430-0-buildingData-60
3,100.9,101.5,813.7,-0.4,129.6,-0.0,"[0,0,0,0,0,383161]",pos430-1-buildingData-60
4,100.9,141.5,813.7,-1.6,176.2,0.0,"[631,0,0,0,0,382530]",pos430-0-buildingData-100
5,100.9,141.5,813.7,-2.2,33.4,0.0,"[2509,0,0,0,784,379868]",pos430-1-buildingData-100
6,100.9,181.5,813.7,3.1,-30.6,-0.0,"[18964,0,0,0,6142,358055]",pos430-0-buildingData-140
7,100.9,181.5,813.7,-0.4,-67.0,0.0,"[15553,0,0,0,6218,361390]",pos430-1-buildingData-140
8,100.9,241.5,813.7,0.8,-28.5,0.0,"[15717,0,0,0,2944,364500]",pos430-0-buildingData-200
9,100.9,241.5,813.7,-0.5,127.4,0.0,"[0,0,0,0,0,383161]",pos430-1-buildingData-200
0,252.3,46.4,1567.2,3.8,4.1,-0.0,"[12255,0,0,0,848,370058]",pos1478-0-buildingData-20
1,252.3,46.4,1567.2,-4.9,96.5,-0.0,"[0,0,0,0,0,383161]",pos1478-1-buildingData-20
2,252.3,86.4,1567.2,-4.1,130.1,-0.0,"[0,0,0,0,0,383161]",pos1478-0-buildingData-60
3,252.3,86.4,1567.2,3.4,-159.0,0.0,"[0,0,0,0,0,383161]",pos1478-1-buildingData-60
4,252.3,126.4,1567.2,0.5,112.7,0.0,"[0,0,0,0,0,383161]",pos1478-0-buildingData-100
5,252.3,126.4,1567.2,1.3,59.8,0.0,"[0,0,0,0,0,383161]",pos1478-1-buildingData-100
6,252.3,166.4,1567.2,2.6,31.3,0.0,"[2172,0,0,0,0,380989]",pos1478-0-buildingData-140
7,252.3,166.4,1567.2,4.1,-55.3,0.0,"[89527,0,0,0,24859,268775]",pos1478-1-buildingData-140
8,252.3,226.4,1567.2,-3.5,-116.1,0.0,"[47397,0,0,0,27853,307911]",pos1478-0-buildingData-200
9,252.3,226.4,1567.2,-4.2,-145.5,0.0,"[0,0,0,0,0,383161]",pos1478-1-buildingData-200
0,948.0,53.3,843.7,-2.2,88.7,0.0,"[1813,0,0,0,728,380620]",pos1236-0-buildingData-20
1,948.0,53.3,843.7,-2.4,40.6,-0.0,"[5312,0,0,0,2457,375392]",pos1236-1-buildingData-20
2,948.0,93.3,843.7,2.6,-166.6,0.0,"[142303,0,0,0,42662,198196]",pos1236-0-buildingData-60
3,948.0,93.3,843.7,0.4,-31.1,0.0,"[36401,0,0,0,19177,327583]",pos1236-1-buildingData-60
4,948.0,133.3,843.7,4.0,-85.4,0.0,"[81801,0,0,0,79075,222285]",pos1236-0-buildingData-100
5,948.0,133.3,843.7,-1.2,79.8,0.0,"[13330,0,0,0,4057,365774]",pos1236-1-buildingData-100
6,948.0,173.3,843.7,1.7,50.5,0.0,"[27074,0,0,0,7585,348502]",pos1236-0-buildingData-140
7,948.0,173.3,843.7,4.1,-110.0,0.0,"[79664,0,0,0,33972,269525]",pos1236-1-buildingData-140
8,948.0,233.3,843.7,4.8,119.0,0.0,"[79,0,0,0,0,383082]",pos1236-0-buildingData-200
9,948.0,233.3,843.7,-3.0,-25.2,-0.0,"[18479,0,0,0,5320,359362]",pos1236-1-buildingData-200
0,749.7,41.7,1619.2,4.4,178.0,0.0,"[373191,0,0,0,6839,3131]",pos2114-0-buildingData-20
1,749.7,41.7,1619.2,-3.5,53.6,0.0,"[130330,0,0,0,20486,232345]",pos2114-1-buildingData-20
2,749.7,81.7,1619.2,-2.1,-39.8,-0.0,"[208668,0,0,0,16951,157542]",pos2114-0-buildingData-60
3,749.7,81.7,1619.2,-4.3,108.4,-0.0,"[132919,0,0,0,103500,146742]",pos2114-1-buildingData-60
4,749.7,121.7,1619.2,0.6,-58.7,-0.0,"[160564,0,0,0,32358,190239]",pos2114-0-buildingData-100
5,749.7,121.7,1619.2,-5.0,-8.3,0.0,"[164923,0,0,0,29540,188698]",pos2114-1-buildingData-100
6,749.7,161.7,1619.2,-2.2,86.7,0.0,"[2769,0,0,0,0,380392]",pos2114-0-buildingData-140
7,749.7,161.7,1619.2,-4.7,-74.6,-0.0,"[158997,0,0,0,60069,164095]",pos2114-1-buildingData-140
8,749.7,221.7,1619.2,3.4,-37.1,-0.0,"[73787,0,0,0,23350,286024]",pos2114-0-buildingData-200
9,749.7,221.7,1619.2,0.8,21.0,-0.0,"[16494,0,0,0,3993,362674]",pos2114-1-buildingData-200
0,2747.3,10.0,1608.9,1.8,-14.9,-0.0,"[0,0,0,0,0,383161]",pos1983-0-buildingData-20
1,2747.3,10.0,1608.9,2.5,12.9,-0.0,"[11520,0,0,0,526,371115]",pos1983-1-buildingData-20
2,2747.3,48.8,1608.9,0.1,-158.0,0.0,"[6216,0,0,0,10623,366322]",pos1983-0-buildingData-60
3,2747.3,48.8,1608.9,-2.4,167.8,0.0,"[17977,0,0,0,718,364466]",pos1983-1-buildingData-60
4,2747.3,88.8,1608.9,4.6,120.6,0.0,"[32577,0,0,0,14455,336129]",pos1983-0-buildingData-100
5,2747.3,88.8,1608.9,-4.6,-24.2,-0.0,"[0,0,0,0,0,383161]",pos1983-1-buildingData-100
6,2747.3,128.8,1608.9,-1.0,32.6,0.0,"[66247,0,0,0,9499,307415]",pos1983-0-buildingData-140
7,2747.3,128.8,1608.9,-1.8,98.7,0.0,"[73961,0,0,0,44960,264240]",pos1983-1-buildingData-140
8,2747.3,188.8,1608.9,3.6,-175.9,0.0,"[0,0,0,0,0,383161]",pos1983-0-buildingData-200
9,2747.3,188.8,1608.9,-4.3,-22.3,-0.0,"[0,0,0,0,0,383161]",pos1983-1-buildingData-200
0,1900.4,27.9,943.2,5.0,173.3,-0.0,"[347589,0,0,0,9962,25610]",pos1741-0-buildingData-20
1,1900.4,27.9,943.2,-2.7,-135.1,0.0,"[232881,0,0,1,31012,119267]",pos1741-1-buildingData-20
2,1900.4,67.9,943.2,4.5,-97.2,0.0,"[172331,0,0,0,0,210830]",pos1741-0-buildingData-60
3,1900.4,67.9,943.2,-3.6,-73.0,-0.0,"[145210,0,0,0,137755,100196]",pos1741-1-buildingData-60
4,1900.4,107.9,943.2,-2.5,143.1,-0.0,"[152442,0,0,1,35753,194965]",pos1741-0-buildingData-100
5,1900.4,107.9,943.2,-4.4,65.5,-0.0,"[330733,0,0,0,609,51819]",pos1741-1-buildingData-100
6,1900.4,147.9,943.2,2.4,146.1,0.0,"[89726,0,0,1,35741,257693]",pos1741-0-buildingData-140
7,1900.4,147.9,943.2,-1.2,117.6,0.0,"[94839,0,0,0,99745,188577]",pos1741-1-buildingData-140
8,1900.4,207.9,943.2,0.3,19.5,0.0,"[42943,0,0,0,16157,324061]",pos1741-0-buildingData-200
9,1900.4,207.9,943.2,-1.5,80.3,-0.0,"[98249,0,0,0,29871,255041]",pos1741-1-buildingData-200
