,x,y,z,xh,yh,zh,f_xyz,image_name
6,2432.4,147.6,1617.5,-1.3,-160.0,0.0,"[35433,0,0,0,0,347728]",pos1615-0-buildingData-140
7,2432.4,147.6,1617.5,0.3,45.6,-0.0,"[118161,0,0,0,50234,214766]",pos1615-1-buildingData-140
8,2432.4,207.6,1617.5,1.8,34.0,-0.0,"[86761,0,0,0,32130,264270]",pos1615-0-buildingData-200
9,2432.4,207.6,1617.5,1.8,140.4,0.0,"[21010,0,0,0,4796,357355]",pos1615-1-buildingData-200
0,496.9,54.1,991.0,-0.9,32.0,0.0,"[13462,0,0,0,16801,352898]",pos529-0-buildingData-20
1,496.9,54.1,991.0,-4.1,-167.3,-0.0,"[16625,0,0,0,20873,345663]",pos529-1-buildingData-20
2,496.9,94.1,991.0,-3.7,-67.7,-0.0,"[31060,0,0,0,29953,322148]",pos529-0-buildingData-60
3,496.9,94.1,991.0,3.3,-10.8,0.0,"[347,0,0,0,410,382404]",pos529-1-buildingData-60
4,496.9,134.1,991.0,1.0,2.9,0.0,"[16973,0,0,0,4678,361510]",pos529-0-buildingData-100
5,496.9,134.1,991.0,2.9,31.9,0.0,"[25477,0,0,0,27897,329787]",pos529-1-buildingData-100
6,496.9,174.1,991.0,3.1,170.6,0.0,"[7326,0,0,0,3289,372546]",pos529-0-buildingData-140
7,496.9,174.1,991.0,0.1,37.2,0.0,"[35929,0,0,0,26846,320386]",pos529-1-buildingData-140
8,496.9,234.1,991.0,-3.2,126.9,0.0,"[132,0,0,0,0,383029]",pos529-0-buildingData-200
9,496.9,234.1,991.0,4.8,57.4,0.0,"[68,0,0,0,0,383093]",pos529-1-buildingData-200
0,551.1,55.3,942.9,-2.3,-11.0,0.0,"[0,0,0,0,0,383161]",pos1272-0-buildingData-20
1,551.1,55.3,942.9,4.3,-172.8,-0.0,"[19199,0,0,0,17838,346124]",pos1272-1-buildingData-20
2,551.1,95.3,942.9,-1.9,-106.6,0.0,"[61852,0,0,1,52696,268612]",pos1272-0-buildingData-60
3,551.1,95.3,942.9,3.4,155.9,0.0,"[0,0,0,0,402,382759]",pos1272-1-buildingData-60
4,551.1,135.3,942.9,-2.3,-71.0,0.0,"[55333,0,0,0,38512,289316]",pos1272-0-buildingData-100
5,551.1,135.3,942.9,-3.5,49.3,0.0,"[22040,0,0,0,20731,340390]",pos1272-1-buildingData-100
6,551.1,175.3,942.9,-3.8,16.2,0.0,"[32240,0,0,0,11151,339770]",pos1272-0-buildingData-140
7,551.1,175.3,942.9,1.7,125.0,-0.0,"[100,0,0,0,0,383061]",pos1272-1-buildingData-140
8,551.1,235.3,942.9,1.7,163.7,0.0,"[4967,0,0,0,818,377376]",pos1272-0-buildingData-200
9,551.1,235.3,942.9,-4.6,-131.3,-0.0,"[106702,0,0,0,54298,222161]",pos1272-1-buildingData-200
0,477.1,36.5,1713.3,-4.9,178.8,-0.0,"[0,0,0,0,0,383161]",pos1493-0-buildingData-20
1,477.1,36.5,1713.3,-0.9,-106.7,-0.0,"[149541,0,0,0,0,233620]",pos1493-1-buildingData-20
2,477.1,76.5,1713.3,0.5,-61.3,-0.0,"[115799,0,0,0,116174,151188]",pos1493-0-buildingData-60
3,477.1,76.5,1713.3,3.9,119.3,0.0,"[0,0,0,0,0,383161]",pos1493-1-buildingData-60
4,477.1,116.5,1713.3,-2.5,157.0,0.0,"[0,0,0,0,0,383161]",pos1493-0-buildingData-100
5,477.1,116.5,1713.3,1.1,-131.2,0.0,"[2028,0,0,0,0,381133]",pos1493-1-buildingData-100
6,477.1,156.5,1713.3,-3.5,29.1,0.0,"[6577,0,0,1,6492,370091]",pos1493-0-buildingData-140
7,477.1,156.5,1713.3,-0.7,158.8,0.0,"[0,0,0,0,0,383161]",pos1493-1-buildingData-140
8,477.1,216.5,1713.3,1.9,-53.2,0.0,"[83243,0,0,0,49972,249946]",pos1493-0-buildingData-200
9,477.1,216.5,1713.3,-4.6,-45.7,-0.0,"[112100,0,0,0,65746,205315]",pos1493-1-buildingData-200
0,1883.3,33.0,1381.1,-2.2,-94.0,0.0,"[160290,0,0,0,100563,122308]",pos1748-0-buildingData-20
1,1883.3,33.0,1381.1,2.0,68.5,0.0,"[35964,0,0,0,175027,172170]",pos1748-1-buildingData-20
2,1883.3,73.0,1381.1,-1.5,-164.0,0.0,"[209003,0,0,0,46388,127770]",pos1748-0-buildingData-60
3,1883.3,73.0,1381.1,-1.9,40.6,-0.0,"[98523,0,0,0,159798,124840]",pos1748-1-buildingData-60
4,1883.3,113.0,1381.1,-1.2,4.0,0.0,"[257270,0,0,0,25874,100017]",pos1748-0-buildingData-100
5,1883.3,113.0,1381.1,4.6,-86.1,0.0,"[92045,0,0,0,3178,287938]",pos1748-1-buildingData-100
6,1883.3,153.0,1381.1,-2.1,134.2,-0.0,"[56446,0,0,0,90364,236351]",pos1748-0-buildingData-140
7,1883.3,153.0,1381.1,-1.3,-100.1,0.0,"[61444,0,0,0,14924,306793]",pos1748-1-buildingData-140
8,1883.3,213.0,1381.1,-1.4,-99.9,0.0,"[6895,0,0,0,1311,374955]",pos1748-0-buildingData-200
9,1883.3,213.0,1381.1,-3.5,134.6,0.0,"[51973,0,0,0,58236,272952]",pos1748-1-buildingData-200
0,2331.7,24.3,1261.3,1.0,141.5,0.0,"[111664,0,0,0,9462,262035]",pos747-0-buildingData-20
1,2331.7,24.3,1261.3,3.1,120.5,0.0,"[195532,0,0,0,5917,181712]",pos747-1-buildingData-20
2,2331.7,64.3,1261.3,-1.3,82.5,0.0,"[121318,0,0,0,181258,80585]",pos747-0-buildingData-60
3,2331.7,64.3,1261.3,-0.9,-121.1,0.0,"[5281,0,0,0,1750,376130]",pos747-1-buildingData-60
4,2331.7,104.3,1261.3,3.2,51.1,-0.0,"[158554,0,0,0,16687,207920]",pos747-0-buildingData-100
5,2331.7,104.3,1261.3,1.8,4.2,0.0,"[83548,0,0,0,3054,296559]",pos747-1-buildingData-100
6,2331.7,144.3,1261.3,-0.4,178.9,-0.0,"[39263,0,0,0,16004,327894]",pos747-0-buildingData-140
7,2331.7,144.3,1261.3,1.8,-139.4,0.0,"[5604,0,0,0,2444,375113]",pos747-1-buildingData-140
8,2331.7,204.3,1261.3,-3.0,136.8,0.0,"[69880,0,0,1,53764,259516]",pos747-0-buildingData-200
9,2331.7,204.3,1261.3,-3.7,-138.4,0.0,"[7794,0,0,0,2844,372523]",pos747-1-buildingData-200
0,1148.8,51.8,804.2,1.6,-142.7,0.0,"[94740,0,0,0,272421,16000]",pos1786-0-buildingData-20
1,1148.8,51.8,804.2,3.7,-128.8,0.0,"[30753,0,0,0,255251,97157]",pos1786-1-buildingData-20
2,1148.8,91.8,804.2,-2.5,-1.8,0.0,"[105784,0,0,0,41129,236248]",pos1786-0-buildingData-60
3,1148.8,91.8,804.2,4.4,174.9,0.0,"[138996,0,0,0,6899,237266]",pos1786-1-buildingData-60
4,1148.8,131.8,804.2,-0.6,153.5,0.0,"[110244,0,0,0,53397,219520]",pos1786-0-buildingData-100
5,1148.8,131.8,804.2,-0.6,-51.4,0.0,"[114910,0,0,0,44711,223540]",pos1786-1-buildingData-100
6,1148.8,171.8,804.2,0.8,32.1,0.0,"[1970,0,0,0,0,381191]",pos1786-0-buildingData-140
7,1148.8,171.8,804.2,-4.1,-75.4,0.0,"[66595,0,0,0,113733,202833]",pos1786-1-buildingData-140
8,1148.8,231.8,804.2,-0.6,-64.4,0.0,"[54391,0,0,0,30866,297904]",pos1786-0-buildingData-200
9,1148.8,231.8,804.2,1.8,-69.4,0.0,"[38435,0,0,0,27749,316977]",pos1786-1-buildingData-200
0,407.4,54.1,293.5,-2.3,10.7,-0.0,"[106399,0,0,0,0,276762]",pos1018-0-buildingData-20
1,407.4,54.1,293.5,-2.6,-178.9,-0.0,"[806,0,0,0,2276,380079]",pos1018-1-buildingData-20
2,407.4,94.1,293.5,-3.8,142.4,0.0,"[19890,0,0,0,33474,329797]",pos1018-0-buildingData-60
3,407.4,94.1,293.5,0.5,155.2,0.0,"[5981,0,0,0,2039,375141]",pos1018-1-buildingData-60
4,407.4,134.1,293.5,-0.8,-114.9,-0.0,"[36413,0,0,0,25515,321233]",pos1018-0-buildingData-100
5,407.4,134.1,293.5,0.1,147.6,-0.0,"[13284,0,0,2,19926,349949]",pos1018-1-buildingData-100
6,407.4,174.1,293.5,-4.3,30.2,0.0,"[34633,0,0,0,0,348528]",pos1018-0-buildingData-140
7,407.4,174.1,293.5,-1.5,20.6,-0.0,"[1868,0,0,0,0,381293]",pos1018-1-buildingData-140
8,407.4,234.1,293.5,-4.5,136.1,-0.0,"[17616,0,0,0,5009,360536]",pos1018-0-buildingData-200
9,407.4,234.1,293.5,2.9,59.9,0.0,"[0,0,0,0,0,383161]",pos1018-1-buildingData-200
0,985.2,49.4,1182.7,1.3,-10.6,0.0,"[51298,0,0,0,218324,113539]",pos1249-0-buildingData-20
1,985.2,49.4,1182.7,-2.1,-179.6,0.0,"[373006,0,0,0,2883,7272]",pos1249-1-buildingData-20
2,985.2,89.4,1182.7,-2.2,11.7,-0.0,"[3816,0,0,0,374287,5058]",pos1249-0-buildingData-60
3,985.2,89.4,1182.7,0.3,-60.7,-0.0,"[159065,0,0,0,69439,154657]",pos1249-1-buildingData-60
4,985.2,129.4,1182.7,3.6,-177.6,0.0,"[78671,0,0,0,25488,279002]",pos1249-0-buildingData-100
5,985.2,129.4,1182.7,-0.5,-12.6,-0.0,"[26003,0,0,0,111291,245867]",pos1249-1-buildingData-100
6,985.2,169.4,1182.7,2.4,-0.2,-0.0,"[9574,0,0,0,10392,363195]",pos1249-0-buildingData-140
7,985.2,169.4,1182.7,4.4,-98.5,-0.0,"[56019,0,0,0,56419,270723]",pos1249-1-buildingData-140
8,985.2,229.4,1182.7,2.5,162.0,0.0,"[2320,0,0,0,15326,365515]",pos1249-0-buildingData-200
9,985.2,229.4,1182.7,-2.1,-91.2,0.0,"[69383,0,0,0,75608,238170]",pos1249-1-buildingData-200
0,2145.1,23.0,663.4,-3.2,108.1,-0.0,"[232462,0,0,11,51086,99602]",pos694-0-buildingData-20
1,2145.1,23.0,663.4,-4.4,-120.0,0.0,"[0,0,0,0,166737,216424]",pos694-1-buildingData-20
2,2145.1,63.0,663.4,0.0,-123.3,0.0,"[693,0,0,0,86,382382]",pos694-0-buildingData-60
3,2145.1,63.0,663.4,-4.1,-116.1,0.0,"[0,0,0,0,17793,365368]",pos694-1-buildingData-60
4,2145.1,103.0,663.4,-4.3,-68.6,-0.0,"[116833,0,0,0,0,266328]",pos694-0-buildingData-100
5,2145.1,103.0,663.4,4.5,27.2,0.0,"[17116,0,0,0,3838,362207]",pos694-1-buildingData-100
6,2145.1,143.0,663.4,-4.9,42.2,0.0,"[89137,0,0,0,12864,281160]",pos694-0-buildingData-140
7,2145.1,143.0,663.4,0.0,144.8,-0.0,"[109049,0,0,1,70189,203922]",pos694-1-buildingData-140
8,2145.1,203.0,663.4,-0.1,-121.8,0.0,"[432,0,0,0,140,382589]",pos694-0-buildingData-200
9,2145.1,203.0,663.4,2.0,12.1,0.0,"[0,0,0,0,0,383161]",pos694-1-buildingData-200
0,1351.8,44.2,1472.2,0.9,132.4,0.0,"[289043,0,0,0,9135,84983]",pos1883-0-buildingData-20
1,1351.8,44.2,1472.2,5.0,86.3,-0.0,"[140883,0,0,0,59659,182619]",pos1883-1-buildingData-20
2,1351.8,84.2,1472.2,2.2,-143.4,0.0,"[292398,0,0,0,26114,64649]",pos1883-0-buildingData-60
3,1351.8,84.2,1472.2,-2.2,-1.1,-0.0,"[111396,0,0,0,236414,35351]",pos1883-1-buildingData-60
4,1351.8,124.2,1472.2,-1.3,-115.4,0.0,"[63894,0,0,0,94503,224764]",pos1883-0-buildingData-100
5,1351.8,124.2,1472.2,1.8,70.5,0.0,"[88938,0,0,0,31176,263047]",pos1883-1-buildingData-100
6,1351.8,164.2,1472.2,-4.5,-164.5,-0.0,"[172537,0,0,0,449,210175]",pos1883-0-buildingData-140
7,1351.8,164.2,1472.2,-1.7,156.2,0.0,"[64438,0,0,0,5147,313576]",pos1883-1-buildingData-140
8,1351.8,224.2,1472.2,-3.2,73.9,0.0,"[73584,0,0,0,18613,290964]",pos1883-0-buildingData-200
9,1351.8,224.2,1472.2,-0.4,-142.3,-0.0,"[26101,0,0,0,24356,332704]",pos1883-1-buildingData-200
0,383.4,39.3,1627.1,3.3,-148.4,-0.0,"[7988,0,0,0,0,375173]",pos1537-0-buildingData-20
1,383.4,39.3,1627.1,0.3,69.7,0.0,"[290,0,0,0,0,382871]",pos1537-1-buildingData-20
2,383.4,79.3,1627.1,-0.9,153.9,0.0,"[0,0,0,0,0,383161]",pos1537-0-buildingData-60
3,383.4,79.3,1627.1,-4.1,-94.3,0.0,"[78660,0,0,0,94792,209709]",pos1537-1-buildingData-60
4,383.4,119.3,1627.1,-0.8,98.9,-0.0,"[0,0,0,0,0,383161]",pos1537-0-buildingData-100
5,383.4,119.3,1627.1,-1.4,11.8,-0.0,"[12556,0,0,1,9775,360829]",pos1537-1-buildingData-100
6,383.4,159.3,1627.1,2.8,22.7,0.0,"[8679,0,0,0,7062,367420]",pos1537-0-buildingData-140
7,383.4,159.3,1627.1,3.8,17.0,0.0,"[12801,0,0,0,7839,362521]",pos1537-1-buildingData-140
8,383.4,219.3,1627.1,-1.0,-76.0,0.0,"[107972,0,0,0,51974,223215]",pos1537-0-buildingData-200
9,383.4,219.3,1627.1,-1.5,-52.2,0.0,"[93547,0,0,1,57869,231744]",pos1537-1-buildingData-200
0,1081.2,36.0,1761.7,1.1,104.4,0.0,"[208422,0,0,0,75101,99638]",pos1913-0-buildingData-20
1,1081.2,36.0,1761.7,-0.6,83.6,-0.0,"[284729,0,0,0,44993,53439]",pos1913-1-buildingData-20
2,1081.2,76.0,1761.7,-3.1,-164.4,-0.0,"[251916,0,0,0,0,131245]",pos1913-0-buildingData-60
3,1081.2,76.0,1761.7,4.6,-98.1,0.0,"[148980,0,0,0,17803,216378]",pos1913-1-buildingData-60
4,1081.2,116.0,1761.7,-4.5,-130.4,0.0,"[32532,0,0,0,41455,309174]",pos1913-0-buildingData-100
5,1081.2,116.0,1761.7,-2.7,-18.2,-0.0,"[121264,0,0,0,99723,162174]",pos1913-1-buildingData-100
6,1081.2,156.0,1761.7,-3.0,-29.0,-0.0,"[116618,0,0,4,83937,182602]",pos1913-0-buildingData-140
7,1081.2,156.0,1761.7,-1.3,60.2,0.0,"[64367,0,0,1,30275,288518]",pos1913-1-buildingData-140
8,1081.2,216.0,1761.7,1.0,-127.0,-0.0,"[2117,0,0,0,445,380599]",pos1913-0-buildingData-200
9,1081.2,216.0,1761.7,0.3,64.9,0.0,"[5553,0,0,0,11973,365635]",pos1913-1-buildingData-200
0,2780.2,10.0,486.1,-4.7,-133.8,0.0,"[0,0,0,0,0,383161]",pos894-0-buildingData-20
1,2780.2,10.0,486.1,-1.9,-144.7,0.0,"[0,0,0,0,0,383161]",pos894-1-buildingData-20
2,2780.2,48.8,486.1,-2.1,123.9,-0.0,"[67956,0,0,0,14318,300887]",pos894-0-buildingData-60
3,2780.2,48.8,486.1,-4.3,-163.4,0.0,"[1722,0,0,0,438,381001]",pos894-1-buildingData-60
4,2780.2,88.8,486.1,1.5,52.4,0.0,"[0,0,0,0,0,383161]",pos894-0-buildingData-100
5,2780.2,88.8,486.1,-3.2,-175.4,0.0,"[5023,0,0,0,660,377478]",pos894-1-buildingData-100
6,2780.2,128.8,486.1,4.0,-149.8,0.0,"[0,0,0,0,0,383161]",pos894-0-buildingData-140
7,2780.2,128.8,486.1,3.3,13.1,0.0,"[0,0,0,0,0,383161]",pos894-1-buildingData-140
8,2780.2,188.8,486.1,-0.5,-152.2,0.0,"[488,0,0,0,371,382302]",pos894-0-buildingData-200
9,2780.2,188.8,486.1,-1.3,51.2,0.0,"[0,0,0,0,0,383161]",pos894-1-buildingData-200
0,179.6,55.9,798.6,-4.3,-140.9,0.0,"[16112,0,0,0,12505,354544]",pos363-0-buildingData-20
1,179.6,55.9,798.6,-0.2,116.7,-0.0,"[0,0,0,0,0,383161]",pos363-1-buildingData-20
2,179.6,95.9,798.6,1.0,-2.7,-0.0,"[57665,0,0,0,55739,269757]",pos363-0-buildingData-60
3,179.6,95.9,798.6,-1.8,-125.4,-0.0,"[40252,0,0,0,17832,325077]",pos363-1-buildingData-60
4,179.6,135.9,798.6,0.7,151.0,-0.0,"[0,0,0,0,0,383161]",pos363-0-buildingData-100
5,179.6,135.9,798.6,-2.6,-165.9,0.0,"[9261,0,0,0,8078,365822]",pos363-1-buildingData-100
6,179.6,175.9,798.6,4.3,15.7,-0.0,"[23759,0,0,0,6592,352810]",pos363-0-buildingData-140
7,179.6,175.9,798.6,-1.4,72.8,-0.0,"[0,0,0,0,0,383161]",pos363-1-buildingData-140
8,179.6,235.9,798.6,-2.2,140.2,0.0,"[0,0,0,0,0,383161]",pos363-0-buildingData-200
9,179.6,235.9,798.6,4.3,-21.6,-0.0,"[10319,0,0,0,0,372842]",pos363-1-buildingData-200
0,822.5,46.2,1143.5,-2.5,-71.1,0.0,"[122409,0,0,0,218733,42019]",pos1234-0-buildingData-20
1,822.5,46.2,1143.5,-2.0,155.7,-0.0,"[148190,0,0,5,21747,213219]",pos1234-1-buildingData-20
2,822.5,86.2,1143.5,-0.8,-42.1,0.0,"[132304,0,0,0,63712,187145]",pos1234-0-buildingData-60
3,822.5,86.2,1143.5,3.9,-111.0,0.0,"[120230,0,0,0,59785,203146]",pos1234-1-buildingData-60
4,822.5,126.2,1143.5,0.7,-16.2,0.0,"[7059,0,0,0,6629,369473]",pos1234-0-buildingData-100
5,822.5,126.2,1143.5,-4.2,123.4,0.0,"[79163,0,0,0,559,303439]",pos1234-1-buildingData-100
6,822.5,166.2,1143.5,0.4,11.9,-0.0,"[8086,0,0,0,0,375075]",pos1234-0-buildingData-140
7,822.5,166.2,1143.5,4.7,132.6,0.0,"[0,0,0,0,843,382318]",pos1234-1-buildingData-140
8,822.5,226.2,1143.5,-4.6,76.5,0.0,"[2244,0,0,0,1394,379523]",pos1234-0-buildingData-200
9,822.5,226.2,1143.5,-2.0,77.2,-0.0,"[2329,0,0,0,1447,379385]",pos1234-1-buildingData-200
0,2874.7,22.1,1729.0,3.9,-52.8,0.0,"[54281,0,0,0,897,327983]",pos2016-0-buildingData-20
1,2874.7,22.1,1729.0,0.1,-62.5,0.0,"[70200,0,0,0,136,312825]",pos2016-1-buildingData-20
2,2874.7,62.1,1729.0,-3.5,15.9,-0.0,"[9658,0,0,0,632,372871]",pos2016-0-buildingData-60
3,2874.7,62.1,1729.0,1.7,-177.6,0.0,"[3677,0,0,0,15149,364335]",pos2016-1-buildingData-60
4,2874.7,102.1,1729.0,0.9,162.7,-0.0,"[1143,0,0,0,0,382018]",pos2016-0-buildingData-100
5,2874.7,102.1,1729.0,4.1,-40.0,-0.0,"[0,0,0,0,0,383161]",pos2016-1-buildingData-100
6,2874.7,142.1,1729.0,0.3,13.6,-0.0,"[9397,0,0,0,183,373581]",pos2016-0-buildingData-140
7,2874.7,142.1,1729.0,-3.5,-125.6,0.0,"[0,0,0,0,0,383161]",pos2016-1-buildingData-140
8,2874.7,202.1,1729.0,0.8,23.3,0.0,"[30336,0,0,0,1985,350840]",pos2016-0-buildingData-200
9,2874.7,202.1,1729.0,-2.4,50.4,0.0,"[97323,0,0,0,25595,260243]",pos2016-1-buildingData-200
0,235.5,53.5,453.1,-1.0,-161.6,0.0,"[4147,0,0,0,5326,373688]",pos982-0-buildingData-20
1,235.5,53.5,453.1,-2.0,-19.4,0.0,"[112439,0,0,0,76148,194574]",pos982-1-buildingData-20
2,235.5,93.5,453.1,4.5,89.8,0.0,"[12748,0,0,0,55902,314511]",pos982-0-buildingData-60
3,235.5,93.5,453.1,-4.5,39.5,0.0,"[21457,0,0,0,188619,173085]",pos982-1-buildingData-60
4,235.5,133.5,453.1,-3.5,29.3,0.0,"[98540,0,0,0,33634,250987]",pos982-0-buildingData-100
5,235.5,133.5,453.1,-3.1,114.5,0.0,"[37527,0,0,0,13810,331824]",pos982-1-buildingData-100
6,235.5,173.5,453.1,0.2,-128.1,0.0,"[47129,0,0,0,27317,308715]",pos982-0-buildingData-140
7,235.5,173.5,453.1,2.2,62.4,0.0,"[0,0,0,0,0,383161]",pos982-1-buildingData-140
8,235.5,233.5,453.1,4.1,-22.5,0.0,"[0,0,0,0,0,383161]",pos982-0-buildingData-200
9,235.5,233.5,453.1,3.2,-131.1,0.0,"[66363,0,0,0,29354,287444]",pos982-1-buildingData-200
0,310.3,38.4,1679.3,4.0,34.1,0.0,"[0,0,0,0,147,383014]",pos1379-0-buildingData-20
1,310.3,38.4,1679.3,2.6,77.6,-0.0,"[0,0,0,0,54330,328831]",pos1379-1-buildingData-20
2,310.3,78.4,1679.3,-3.0,25.0,-0.0,"[2971,0,0,0,3865,376325]",pos1379-0-buildingData-60
3,310.3,78.4,1679.3,-2.9,-162.4,-0.0,"[0,0,0,0,0,383161]",pos1379-1-buildingData-60
4,310.3,118.4,1679.3,1.9,141.8,-0.0,"[0,0,0,0,0,383161]",pos1379-0-buildingData-100
5,310.3,118.4,1679.3,-1.5,-72.6,-0.0,"[86114,0,0,0,85276,211771]",pos1379-1-buildingData-100
6,310.3,158.4,1679.3,4.0,-45.4,-0.0,"[74834,0,0,0,33747,274580]",pos1379-0-buildingData-140
7,310.3,158.4,1679.3,4.2,-120.1,0.0,"[1329,0,0,0,7374,374458]",pos1379-1-buildingData-140
8,310.3,218.4,1679.3,-0.9,85.9,0.0,"[0,0,0,0,0,383161]",pos1379-0-buildingData-200
9,310.3,218.4,1679.3,-2.1,27.4,0.0,"[4566,0,0,0,3688,374907]",pos1379-1-buildingData-200
0,2814.6,10.0,1723.6,-3.9,84.7,0.0,"[19308,0,0,0,18873,344980]",pos1997-0-buildingData-20
1,2814.6,10.0,1723.6,4.1,-156.8,0.0,"[39,0,0,0,10265,372857]",pos1997-1-buildingData-20
2,2814.6,48.8,1723.6,-0.1,-96.0,0.0,"[52181,0,0,0,11295,319685]",pos1997-0-buildingData-60
3,2814.6,48.8,1723.6,-2.1,103.4,-0.0,"[35273,0,0,0,12771,335117]",pos1997-1-buildingData-60
4,2814.6,88.8,1723.6,1.8,-167.2,-0.0,"[0,0,0,0,0,383161]",pos1997-0-buildingData-100
5,2814.6,88.8,1723.6,4.1,138.3,-0.0,"[34831,0,0,0,0,348330]",pos1997-1-buildingData-100
6,2814.6,128.8,1723.6,-0.8,-7.6,0.0,"[0,0,0,0,0,383161]",pos1997-0-buildingData-140
7,2814.6,128.8,1723.6,0.1,151.8,0.0,"[41343,0,0,0,0,341818]",pos1997-1-buildingData-140
8,2814.6,188.8,1723.6,4.5,-102.4,0.0,"[0,0,0,0,0,383161]",pos1997-0-buildingData-200
9,2814.6,188.8,1723.6,-3.8,148.6,-0.0,"[39574,0,0,0,0,343587]",pos1997-1-buildingData-200
0,1559.7,46.0,821.9,0.9,97.4,0.0,"[240015,0,0,0,42659,100487]",pos302-0-buildingData-20
1,1559.7,46.0,821.9,-3.6,20.4,0.0,"[151547,0,0,0,220739,10875]",pos302-1-buildingData-20
2,1559.7,86.0,821.9,4.0,-59.0,0.0,"[73390,0,0,1,93740,216030]",pos302-0-buildingData-60
3,1559.7,86.0,821.9,-1.1,14.3,-0.0,"[192000,0,0,0,36641,154520]",pos302-1-buildingData-60
4,1559.7,126.0,821.9,-2.4,102.3,0.0,"[138424,0,0,0,76996,167741]",pos302-0-buildingData-100
5,1559.7,126.0,821.9,-4.9,-101.8,0.0,"[266087,0,0,0,16340,100734]",pos302-1-buildingData-100
6,1559.7,166.0,821.9,-3.1,88.7,0.0,"[67307,0,0,0,89234,226620]",pos302-0-buildingData-140
7,1559.7,166.0,821.9,4.4,-60.4,0.0,"[41240,0,0,0,19084,322837]",pos302-1-buildingData-140
8,1559.7,226.0,821.9,2.6,-95.8,0.0,"[13052,0,0,0,7177,362932]",pos302-0-buildingData-200
9,1559.7,226.0,821.9,-0.5,0.1,0.0,"[8627,0,0,0,2148,372386]",pos302-1-buildingData-200
0,2323.0,22.2,866.2,0.9,-21.9,-0.0,"[52988,0,0,0,0,330173]",pos616-0-buildingData-20
1,2323.0,22.2,866.2,2.2,-117.1,-0.0,"[0,0,0,0,0,383161]",pos616-1-buildingData-20
2,2323.0,62.2,866.2,0.8,-104.8,0.0,"[0,0,0,0,0,383161]",pos616-0-buildingData-60
3,2323.0,62.2,866.2,1.9,-27.7,-0.0,"[51639,0,0,0,0,331522]",pos616-1-buildingData-60
4,2323.0,102.2,866.2,-0.4,129.5,0.0,"[169801,0,0,0,37325,176035]",pos616-0-buildingData-100
5,2323.0,102.2,866.2,-1.6,-81.3,0.0,"[0,0,0,0,0,383161]",pos616-1-buildingData-100
6,2323.0,142.2,866.2,3.1,-125.7,-0.0,"[2756,0,0,0,427,379978]",pos616-0-buildingData-140
7,2323.0,142.2,866.2,-1.3,-1.8,0.0,"[40296,0,0,0,0,342865]",pos616-1-buildingData-140
8,2323.0,202.2,866.2,4.8,124.4,0.0,"[51248,0,0,0,47433,284480]",pos616-0-buildingData-200
9,2323.0,202.2,866.2,1.4,152.3,0.0,"[74550,0,0,0,33892,274719]",pos616-1-buildingData-200
0,2150.6,21.8,866.7,0.6,123.6,0.0,"[320875,0,0,0,21065,41221]",pos653-0-buildingData-20
1,2150.6,21.8,866.7,-4.7,-116.5,-0.0,"[149060,0,0,0,70,234031]",pos653-1-buildingData-20
2,2150.6,61.8,866.7,5.0,-147.4,0.0,"[161675,0,0,0,26169,195317]",pos653-0-buildingData-60
3,2150.6,61.8,866.7,0.3,30.0,0.0,"[175557,0,0,0,86516,121088]",pos653-1-buildingData-60
4,2150.6,101.8,866.7,1.0,143.8,0.0,"[150857,0,0,0,32146,200158]",pos653-0-buildingData-100
5,2150.6,101.8,866.7,1.4,127.0,-0.0,"[134443,0,0,0,50491,198227]",pos653-1-buildingData-100
6,2150.6,141.8,866.7,-3.0,-147.0,0.0,"[86910,0,0,0,5814,290437]",pos653-0-buildingData-140
7,2150.6,141.8,866.7,-3.0,-20.3,-0.0,"[79051,0,0,1,0,304109]",pos653-1-buildingData-140
8,2150.6,201.8,866.7,-1.8,-161.3,-0.0,"[46345,0,0,0,19592,317224]",pos653-0-buildingData-200
9,2150.6,201.8,866.7,0.4,-62.9,-0.0,"[0,0,0,0,0,383161]",pos653-1-buildingData-200
0,410.9,53.6,998.8,2.0,82.7,0.0,"[0,0,0,0,0,383161]",pos516-0-buildingData-20
1,410.9,53.6,998.8,-2.0,173.3,0.0,"[2578,0,0,0,0,380583]",pos516-1-buildingData-20
2,410.9,93.6,998.8,2.4,-34.6,0.0,"[1016,0,0,0,494,381651]",pos516-0-buildingData-60
3,410.9,93.6,998.8,0.6,-178.4,0.0,"[8577,0,0,0,5076,369508]",pos516-1-buildingData-60
4,410.9,133.6,998.8,4.0,88.7,-0.0,"[0,0,0,0,0,383161]",pos516-0-buildingData-100
5,410.9,133.6,998.8,-2.9,91.2,0.0,"[0,0,0,0,0,383161]",pos516-1-buildingData-100
6,410.9,173.6,998.8,4.4,-74.4,0.0,"[56184,0,0,0,40925,286052]",pos516-0-buildingData-140
7,410.9,173.6,998.8,-3.7,-54.3,0.0,"[17421,0,0,0,14950,350790]",pos516-1-buildingData-140
8,410.9,233.6,998.8,-4.5,-116.4,0.0,"[108004,0,0,0,63598,211559]",pos516-0-buildingData-200
9,410.9,233.6,998.8,2.5,-87.6,0.0,"[68624,0,0,0,49025,265512]",pos516-1-buildingData-200
0,2409.8,22.3,597.7,3.5,-31.9,-0.0,"[277245,0,0,0,0,105916]",pos692-0-buildingData-20
