,x,y,z,xh,yh,zh,f_xyz,image_name
10,2425.0,72.6,678.5,-1.0,82.7,0.0,"[219236,0,4152,3281,5616,12608,138203,65]",pos630-0-visibility-70
11,2433.0,72.6,674.0,-4.9,-68.1,0.0,"[0,113274,10865,0,5202,14838,238982,0]",pos630-1-visibility-70
12,2427.1,122.6,680.3,1.8,162.4,0.0,"[116800,1505,4571,1219,6034,18833,234162,37]",pos630-0-visibility-120
13,2428.9,122.6,675.1,3.2,41.7,0.0,"[20092,0,0,0,0,43,363026,0]",pos630-1-visibility-120
14,2433.5,172.6,673.9,2.4,-100.4,0.0,"[0,0,0,0,0,0,383161,0]",pos630-0-visibility-170
15,2432.9,172.6,676.9,4.8,-62.9,0.0,"[0,0,0,0,0,0,383161,0]",pos630-1-visibility-170
16,2432.8,222.6,680.5,-3.8,-0.3,0.0,"[0,0,0,0,0,0,383161,0]",pos630-0-visibility-220
17,2430.3,222.6,674.9,-1.5,-53.6,0.0,"[0,0,0,0,0,0,383161,0]",pos630-1-visibility-220
18,2424.8,272.6,679.1,-2.5,-72.1,-0.0,"[0,0,0,0,0,0,383161,0]",pos630-0-visibility-270
19,2427.7,272.6,681.2,0.2,-71.9,0.0,"[0,0,0,0,0,0,383161,0]",pos630-1-visibility-270
0,1794.0,17.3,1905.8,-1.9,80.4,0.0,"[6167,0,0,9290,4486,363218,0,0]",pos2070-0-visibility-5
1,1789.6,17.3,1905.6,3.7,160.8,0.0,"[383092,0,0,0,0,69,0,0]",pos2070-1-visibility-5
2,1786.3,22.3,1902.9,-1.2,55.0,0.0,"[7307,0,0,0,0,375854,0,0]",pos2070-0-visibility-10
3,1789.6,22.3,1908.3,-3.8,-109.0,-0.0,"[0,0,0,0,0,383161,0,0]",pos2070-1-visibility-10
4,1794.7,27.3,1905.6,-0.9,30.2,0.0,"[70649,0,0,0,0,288173,24339,0]",pos2070-0-visibility-15
5,1787.7,27.3,1901.2,-0.5,19.9,0.0,"[248536,0,0,0,0,77240,57385,0]",pos2070-1-visibility-15
6,1794.0,37.3,1898.6,-3.5,24.0,0.0,"[333395,0,0,0,0,92,49674,0]",pos2070-0-visibility-25
7,1793.2,37.3,1907.3,3.9,164.4,0.0,"[274576,0,0,0,0,0,108585,0]",pos2070-1-visibility-25
8,1795.6,57.3,1902.2,0.9,-140.5,-0.0,"[268642,0,0,0,0,0,114519,0]",pos2070-0-visibility-45
9,1788.6,57.3,1905.7,3.9,60.2,0.0,"[272266,0,1973,118,122,14138,94529,15]",pos2070-1-visibility-45
10,1786.1,82.3,1899.8,-2.8,-66.8,-0.0,"[352072,0,1284,1069,113,588,27990,45]",pos2070-0-visibility-70
11,1790.2,82.3,1903.6,3.6,167.6,0.0,"[1551,0,0,0,0,0,381610,0]",pos2070-1-visibility-70
12,1790.0,132.3,1900.0,-2.3,10.0,0.0,"[212229,0,663,495,659,4677,164402,36]",pos2070-0-visibility-120
13,1792.7,132.3,1901.0,-2.9,83.4,0.0,"[162551,0,0,0,0,177,220433,0]",pos2070-1-visibility-120
14,1791.8,182.3,1906.1,-3.3,71.0,-0.0,"[159199,18,1669,565,2345,13619,205709,37]",pos2070-0-visibility-170
15,1787.4,182.3,1904.5,1.3,-76.9,0.0,"[23958,52390,67,226,3926,11966,290622,6]",pos2070-1-visibility-170
16,1794.7,232.3,1901.1,-1.7,-177.6,0.0,"[0,0,0,0,0,0,383161,0]",pos2070-0-visibility-220
17,1790.6,232.3,1901.1,3.7,-75.9,0.0,"[5462,25772,101,249,4602,4605,342366,4]",pos2070-1-visibility-220
18,1793.8,282.3,1899.5,-1.6,46.9,-0.0,"[114325,8038,906,668,2007,22225,234989,3]",pos2070-0-visibility-270
19,1787.7,282.3,1904.8,-4.9,58.2,0.0,"[138594,2603,1225,1012,5492,27659,206552,24]",pos2070-1-visibility-270
0,2911.1,10.0,1606.6,-3.7,-161.7,-0.0,"[57692,7,4900,5696,196464,21092,97242,68]",pos1180-0-visibility-5
1,2909.5,10.0,1606.4,-0.5,-80.0,0.0,"[15199,0,7513,5330,146742,0,208151,226]",pos1180-1-visibility-5
2,2915.6,13.0,1608.7,3.2,-1.4,-0.0,"[133687,6417,17,4,2059,9455,231520,2]",pos1180-0-visibility-10
3,2909.3,13.0,1606.7,-4.6,-84.5,-0.0,"[228153,0,0,0,0,0,154984,24]",pos1180-1-visibility-10
4,2915.1,18.0,1604.8,-1.5,-174.3,-0.0,"[182298,4,584,578,1605,31456,166591,45]",pos1180-0-visibility-15
5,2911.0,18.0,1610.0,2.1,-105.5,-0.0,"[161628,0,0,0,0,0,221509,24]",pos1180-1-visibility-15
6,2909.3,28.0,1609.4,-3.5,-10.9,-0.0,"[0,111297,0,0,55933,15219,200712,0]",pos1180-0-visibility-25
7,2918.3,28.0,1605.3,-4.9,-132.0,-0.0,"[149583,0,0,3855,15423,9957,204343,0]",pos1180-1-visibility-25
8,2917.8,48.0,1608.8,-2.7,-98.5,0.0,"[20721,0,0,0,0,0,362440,0]",pos1180-0-visibility-45
9,2909.4,48.0,1608.6,1.5,-75.3,0.0,"[0,0,0,0,0,0,383161,0]",pos1180-1-visibility-45
10,2918.7,73.0,1606.2,3.9,-170.1,0.0,"[27252,8399,0,986,3206,7233,336085,0]",pos1180-0-visibility-70
11,2912.5,73.0,1612.9,2.7,-90.0,-0.0,"[0,0,0,0,0,0,383161,0]",pos1180-1-visibility-70
12,2912.7,123.0,1603.6,-3.1,-34.6,0.0,"[0,0,0,0,0,0,383161,0]",pos1180-0-visibility-120
13,2917.7,123.0,1609.5,-0.5,114.4,0.0,"[42989,78918,6908,939,4425,15298,233681,3]",pos1180-1-visibility-120
14,2911.5,173.0,1603.3,0.3,139.6,-0.0,"[25296,13681,0,1349,6126,0,336709,0]",pos1180-0-visibility-170
15,2909.5,173.0,1612.2,3.9,142.8,-0.0,"[15412,1,0,0,0,0,367748,0]",pos1180-1-visibility-170
16,2909.1,223.0,1609.3,0.2,-34.3,0.0,"[0,0,0,0,0,0,383161,0]",pos1180-0-visibility-220
17,2914.3,223.0,1610.5,4.8,33.1,-0.0,"[44730,2391,3547,1223,6630,4905,319691,44]",pos1180-1-visibility-220
18,2910.7,273.0,1612.1,-4.2,-127.1,0.0,"[0,0,0,0,0,0,383161,0]",pos1180-0-visibility-270
19,2918.5,273.0,1610.3,3.9,-166.0,-0.0,"[0,0,0,0,0,0,383161,0]",pos1180-1-visibility-270
0,2924.7,10.0,1675.4,-4.5,-134.6,-0.0,"[119954,0,48993,41544,80412,62422,29836,0]",pos2022-0-visibility-5
1,2916.7,10.0,1674.1,-4.3,-80.8,0.0,"[240232,0,7630,6749,72855,4592,51103,0]",pos2022-1-visibility-5
2,2925.9,13.3,1676.6,0.7,-117.3,-0.0,"[232056,0,0,11989,28924,12739,97453,0]",pos2022-0-visibility-10
3,2918.3,13.3,1681.6,3.3,-111.6,0.0,"[181494,0,0,1787,19671,40086,140123,0]",pos2022-1-visibility-10
4,2922.7,18.3,1676.4,4.3,-154.0,-0.0,"[125367,0,0,3125,19169,13791,221709,0]",pos2022-0-visibility-15
5,2924.5,18.3,1676.4,0.1,-149.9,0.0,"[124023,0,1843,14040,27063,40949,175243,0]",pos2022-1-visibility-15
6,2922.6,28.3,1681.0,4.1,-90.6,0.0,"[47775,0,0,0,0,0,335386,0]",pos2022-0-visibility-25
7,2922.2,28.3,1681.9,1.3,168.4,-0.0,"[50203,736,1128,4060,25294,73159,228581,0]",pos2022-1-visibility-25
8,2924.5,48.3,1682.8,4.5,-11.9,-0.0,"[0,47570,0,0,7611,1590,326390,0]",pos2022-0-visibility-45
9,2917.0,48.3,1673.7,-4.1,111.0,0.0,"[32263,186096,5272,569,4288,9123,145541,9]",pos2022-1-visibility-45
10,2918.8,73.3,1678.2,3.4,57.2,0.0,"[79259,71890,1482,372,9303,16104,204742,9]",pos2022-0-visibility-70
11,2924.6,73.3,1674.9,-0.9,109.0,-0.0,"[37927,129585,6119,703,3831,11376,193618,2]",pos2022-1-visibility-70
12,2917.6,123.3,1681.9,2.5,51.7,0.0,"[87028,40887,3216,1012,9735,20235,221010,38]",pos2022-0-visibility-120
13,2923.1,123.3,1679.9,-4.8,120.1,0.0,"[37603,107885,2828,1455,18817,2948,211624,1]",pos2022-1-visibility-120
14,2921.0,173.3,1682.4,-4.5,122.6,0.0,"[43510,56130,2345,1745,18726,1708,258995,2]",pos2022-0-visibility-170
15,2918.7,173.3,1675.4,-4.1,64.8,-0.0,"[126144,31257,6687,2285,21148,28697,166918,25]",pos2022-1-visibility-170
16,2916.5,223.3,1673.8,3.7,92.8,-0.0,"[101000,0,103,69,31,2052,279905,1]",pos2022-0-visibility-220
17,2918.4,223.3,1681.9,2.7,75.7,-0.0,"[119142,166,1148,667,319,6340,255358,21]",pos2022-1-visibility-220
18,2921.7,273.3,1678.1,-0.0,-77.6,0.0,"[0,0,0,0,0,0,383161,0]",pos2022-0-visibility-270
19,2924.8,273.3,1683.2,-3.6,-123.5,0.0,"[0,0,0,0,0,0,383161,0]",pos2022-1-visibility-270
0,72.0,39.9,183.4,2.1,99.1,0.0,"[143094,0,44187,21909,0,152217,20906,848]",pos969-0-visibility-5
1,68.8,39.9,189.4,1.4,13.6,0.0,"[101246,0,83996,26064,0,170871,0,984]",pos969-1-visibility-5
2,66.4,44.9,191.2,-0.8,160.6,0.0,"[141560,0,41839,32037,3114,80196,81316,3099]",pos969-0-visibility-10
3,63.0,44.9,184.3,3.7,122.0,0.0,"[76327,0,1532,8132,1179,112194,182053,1744]",pos969-1-visibility-10
4,63.4,49.9,182.1,4.2,-93.8,0.0,"[383161,0,0,0,0,0,0,0]",pos969-0-visibility-15
5,66.8,49.9,188.6,-3.9,43.1,-0.0,"[184492,0,0,0,0,198669,0,0]",pos969-1-visibility-15
6,72.9,59.9,184.2,-2.2,-100.0,-0.0,"[383161,0,0,0,0,0,0,0]",pos969-0-visibility-25
7,70.0,59.9,191.0,1.0,-171.3,0.0,"[343665,0,280,212,1144,1300,36560,0]",pos969-1-visibility-25
8,70.4,79.9,190.1,-4.9,-156.7,0.0,"[383161,0,0,0,0,0,0,0]",pos969-0-visibility-45
9,70.9,79.9,182.2,4.0,95.9,0.0,"[89089,0,0,0,0,0,294072,0]",pos969-1-visibility-45
10,72.0,104.9,188.6,-1.9,-175.1,0.0,"[174500,0,0,0,7,12099,196555,0]",pos969-0-visibility-70
11,66.2,104.9,184.3,3.5,170.5,0.0,"[64599,0,0,0,0,1705,316857,0]",pos969-1-visibility-70
12,72.5,154.9,184.2,1.7,103.2,0.0,"[0,0,0,0,0,0,383161,0]",pos969-0-visibility-120
13,67.3,154.9,181.8,-3.7,147.8,-0.0,"[0,0,0,0,0,0,383161,0]",pos969-1-visibility-120
14,63.8,204.9,186.4,-2.2,146.2,0.0,"[0,0,0,0,0,0,383161,0]",pos969-0-visibility-170
15,72.6,204.9,184.2,-1.0,-68.1,0.0,"[177,0,0,128,1346,2755,378755,0]",pos969-1-visibility-170
16,70.1,254.9,183.2,3.9,-160.3,0.0,"[30777,895,306,1162,11375,32805,305841,0]",pos969-0-visibility-220
17,65.2,254.9,187.9,-2.9,-108.7,-0.0,"[57589,94717,406,1478,1981,16760,210220,10]",pos969-1-visibility-220
18,71.9,304.9,191.0,0.7,-72.4,0.0,"[0,145,0,1,5,0,383010,0]",pos969-0-visibility-270
19,64.8,304.9,189.7,0.2,-67.3,0.0,"[0,0,0,0,0,0,383161,0]",pos969-1-visibility-270
0,2665.4,10.0,1148.3,-1.3,-97.5,0.0,"[0,0,0,0,359806,0,23355,0]",pos1112-0-visibility-5
1,2661.6,10.0,1146.4,-4.5,-48.4,0.0,"[0,0,0,0,286160,4433,92568,0]",pos1112-1-visibility-5
2,2656.5,10.0,1149.4,-2.9,174.1,0.0,"[6832,0,0,40,219587,0,156702,0]",pos1112-0-visibility-10
3,2663.1,10.0,1153.3,4.7,20.5,0.0,"[24383,545,715,18,145642,6085,205736,37]",pos1112-1-visibility-10
4,2656.0,10.0,1155.7,-4.3,166.9,-0.0,"[8775,231638,3,237,4690,3031,134787,0]",pos1112-0-visibility-15
5,2661.9,10.0,1148.9,4.4,-16.7,0.0,"[0,139559,0,0,1615,1334,240653,0]",pos1112-1-visibility-15
6,2659.0,13.6,1147.1,-4.6,-18.3,-0.0,"[0,224610,10,0,2299,1018,155224,0]",pos1112-0-visibility-25
7,2656.5,13.6,1151.4,-4.3,43.0,0.0,"[58069,216011,1923,265,7163,8596,91082,52]",pos1112-1-visibility-25
8,2659.5,33.6,1154.1,-1.1,123.0,0.0,"[80403,128136,4922,547,12820,28379,127937,17]",pos1112-0-visibility-45
9,2657.0,33.6,1152.7,-2.0,69.3,0.0,"[115475,143052,2809,504,8455,14583,98267,16]",pos1112-1-visibility-45
10,2663.0,58.6,1153.8,-0.2,128.1,0.0,"[90669,69361,4609,891,16703,39368,161487,73]",pos1112-0-visibility-70
11,2663.5,58.6,1151.5,3.1,-162.2,0.0,"[11566,101157,86,93,6070,5915,258263,11]",pos1112-1-visibility-70
12,2659.0,108.6,1153.4,4.5,103.7,-0.0,"[143209,0,9,40,16,9271,230607,9]",pos1112-0-visibility-120
13,2660.9,108.6,1155.7,1.2,163.3,-0.0,"[19506,75469,1806,1228,12340,15217,257595,0]",pos1112-1-visibility-120
14,2661.6,158.6,1150.0,-4.0,107.7,0.0,"[188954,0,1000,971,6386,17542,168303,5]",pos1112-0-visibility-170
15,2663.4,158.6,1153.3,-2.0,-2.7,0.0,"[0,56603,2338,755,9611,4178,309641,35]",pos1112-1-visibility-170
16,2657.2,208.6,1154.9,1.4,-157.0,0.0,"[7574,15980,56,317,2063,3224,353947,0]",pos1112-0-visibility-220
17,2658.2,208.6,1152.9,4.9,59.0,0.0,"[81405,999,753,493,921,4967,293620,3]",pos1112-1-visibility-220
18,2665.5,258.6,1154.8,-4.7,164.6,-0.0,"[19847,53611,1080,873,9086,10674,287990,0]",pos1112-0-visibility-270
19,2661.0,258.6,1150.9,-1.5,82.6,-0.0,"[140100,3614,1028,759,989,12285,224356,30]",pos1112-1-visibility-270
0,663.7,35.3,1265.6,2.5,-108.1,0.0,"[246830,5575,11019,5163,87013,10089,17361,111]",pos2173-0-visibility-5
1,658.3,35.3,1266.4,-0.0,-5.2,0.0,"[13281,0,25,417,181376,36142,151912,8]",pos2173-1-visibility-5
2,658.8,40.3,1268.0,4.3,155.9,-0.0,"[14743,0,2901,966,79364,84399,200788,0]",pos2173-0-visibility-10
3,662.1,40.3,1267.3,-1.1,160.8,0.0,"[25399,0,4755,777,135796,82242,134192,0]",pos2173-1-visibility-10
4,659.2,45.3,1261.1,2.0,-60.0,0.0,"[150456,1235,9206,3867,96295,12677,109178,247]",pos2173-0-visibility-15
5,664.9,45.3,1266.6,2.4,-70.0,-0.0,"[190303,1515,16508,6138,67297,4788,96397,215]",pos2173-1-visibility-15
6,663.7,55.3,1264.6,3.0,154.2,0.0,"[153441,0,0,0,0,642,229078,0]",pos2173-0-visibility-25
7,659.4,55.3,1266.7,-3.9,95.7,0.0,"[213918,0,0,0,0,13890,155353,0]",pos2173-1-visibility-25
8,666.3,75.3,1267.7,0.5,-75.1,0.0,"[235661,0,250,295,0,5488,141450,17]",pos2173-0-visibility-45
9,665.9,75.3,1263.4,-4.5,-13.6,-0.0,"[171608,11258,0,377,735,38971,160212,0]",pos2173-1-visibility-45
10,664.7,100.3,1264.1,0.3,85.8,0.0,"[515,3713,10,1328,13536,107517,256542,0]",pos2173-0-visibility-70
11,665.2,100.3,1268.3,-4.9,86.8,0.0,"[7960,3612,3324,3376,24566,137795,202490,38]",pos2173-1-visibility-70
12,657.8,150.3,1258.7,-4.9,130.8,0.0,"[1496,2515,2923,6310,52072,55120,262725,0]",pos2173-0-visibility-120
13,665.2,150.3,1265.6,-1.9,74.9,0.0,"[1279,10508,2,2141,25116,69441,274674,0]",pos2173-1-visibility-120
14,666.0,200.3,1268.5,3.9,-72.6,0.0,"[112780,46,1,3,21,115,270192,3]",pos2173-0-visibility-170
15,662.6,200.3,1261.7,4.7,-22.6,-0.0,"[11673,33470,593,744,1135,9683,325842,21]",pos2173-1-visibility-170
16,663.4,250.3,1261.0,-4.1,152.4,-0.0,"[4866,0,0,0,0,0,378295,0]",pos2173-0-visibility-220
17,661.8,250.3,1266.0,-4.5,-122.1,0.0,"[132855,1488,1911,570,630,10310,235381,16]",pos2173-1-visibility-220
18,660.7,300.3,1268.0,-1.0,-152.0,0.0,"[7535,0,0,0,0,0,375626,0]",pos2173-0-visibility-270
19,667.0,300.3,1259.0,1.4,117.7,0.0,"[0,0,0,0,0,0,383161,0]",pos2173-1-visibility-270
0,133.4,45.1,744.4,2.9,-107.7,-0.0,"[0,0,0,412,7590,375159,0,0]",pos425-0-visibility-5
1,131.8,45.1,751.6,-3.8,8.5,0.0,"[0,0,0,120,91657,291384,0,0]",pos425-1-visibility-5
2,130.8,50.1,744.2,-1.3,9.0,-0.0,"[0,0,0,0,0,383161,0,0]",pos425-0-visibility-10
3,137.2,50.1,750.9,-4.3,-131.3,-0.0,"[969,0,2097,3371,14737,286046,75941,0]",pos425-1-visibility-10
4,127.8,55.1,743.8,3.8,140.0,0.0,"[0,0,200,1214,12119,201663,167965,0]",pos425-0-visibility-15
5,129.1,55.1,743.6,4.6,56.4,-0.0,"[41436,0,0,0,0,300349,41376,0]",pos425-1-visibility-15
6,133.3,65.1,748.8,2.1,-114.3,0.0,"[36839,0,11,128,3633,153559,188991,0]",pos425-0-visibility-25
7,128.5,65.1,743.9,-3.0,88.2,-0.0,"[260672,0,82,284,179,28608,93336,0]",pos425-1-visibility-25
8,130.5,85.1,752.1,4.0,130.5,0.0,"[0,0,0,0,0,3463,379698,0]",pos425-0-visibility-45
9,136.8,85.1,751.4,-2.3,119.7,-0.0,"[0,0,0,0,0,25982,357179,0]",pos425-1-visibility-45
10,137.1,110.1,745.0,1.0,108.4,-0.0,"[29,0,0,0,0,0,383132,0]",pos425-0-visibility-70
11,129.9,110.1,752.5,-0.2,90.9,0.0,"[3019,0,0,0,0,0,380142,0]",pos425-1-visibility-70
12,134.3,160.1,747.2,-4.1,-20.2,0.0,"[78897,1618,6324,3247,11459,54530,227012,74]",pos425-0-visibility-120
13,135.5,160.1,743.4,-0.7,-109.1,0.0,"[78780,7105,635,2890,21423,76258,196062,8]",pos425-1-visibility-120
14,135.6,210.1,750.3,-3.3,83.4,-0.0,"[0,0,0,0,0,0,383161,0]",pos425-0-visibility-170
15,137.3,210.1,744.3,-3.4,-128.7,-0.0,"[103572,0,1323,1831,8131,67419,200871,14]",pos425-1-visibility-170
16,133.3,260.1,747.6,-0.4,123.6,0.0,"[0,0,0,0,0,0,383161,0]",pos425-0-visibility-220
17,137.4,260.1,747.4,-2.0,138.6,0.0,"[0,0,0,0,0,0,383161,0]",pos425-1-visibility-220
18,132.7,310.1,749.3,-4.2,-39.0,0.0,"[1488,16979,577,1043,5303,16025,341746,0]",pos425-0-visibility-270
19,137.5,310.1,749.2,3.6,-147.3,-0.0,"[35260,0,0,1,0,37,347863,0]",pos425-1-visibility-270
0,1699.4,28.4,558.1,-2.7,-39.6,-0.0,"[219,0,0,0,57743,325199,0,0]",pos245-0-visibility-5
1,1699.9,28.4,554.1,-4.0,75.2,-0.0,"[0,0,0,0,0,383161,0,0]",pos245-1-visibility-5
2,1706.2,33.4,558.0,0.1,76.5,0.0,"[137524,0,39902,13367,0,153979,38177,212]",pos245-0-visibility-10
3,1697.8,33.4,553.9,-1.2,-77.3,0.0,"[0,0,0,0,0,383161,0,0]",pos245-1-visibility-10
4,1698.7,38.4,562.8,1.9,45.0,-0.0,"[241794,0,9701,1928,2327,104921,21989,501]",pos245-0-visibility-15
5,1699.4,38.4,562.6,-0.8,173.9,0.0,"[369375,0,0,0,0,13786,0,0]",pos245-1-visibility-15
6,1698.1,48.4,555.3,-2.6,46.9,0.0,"[313281,0,81,46,2,51214,18529,8]",pos245-0-visibility-25
7,1706.3,48.4,559.6,3.7,61.1,-0.0,"[180029,0,37,47,174,69850,133017,7]",pos245-1-visibility-25
8,1703.4,68.4,554.7,0.5,82.2,0.0,"[212868,7,1950,253,47,36029,132006,1]",pos245-0-visibility-45
9,1700.6,68.4,563.8,-1.0,-61.7,0.0,"[254651,0,363,268,841,4057,122955,26]",pos245-1-visibility-45
10,1697.2,93.4,555.5,0.4,-144.9,0.0,"[255618,0,0,0,254,147,127142,0]",pos245-0-visibility-70
11,1703.6,93.4,561.7,1.8,-23.7,-0.0,"[80800,0,0,0,0,464,301872,25]",pos245-1-visibility-70
12,1704.7,143.4,554.8,0.2,12.5,0.0,"[0,0,0,0,0,0,383161,0]",pos245-0-visibility-120
13,1703.4,143.4,554.9,-3.0,144.9,0.0,"[197886,0,6678,985,106,4691,172688,127]",pos245-1-visibility-120
14,1704.2,193.4,556.3,-4.9,83.6,0.0,"[113383,47670,196,1086,2375,32564,185884,3]",pos245-0-visibility-170
15,1701.6,193.4,563.0,-0.4,51.4,0.0,"[21953,8474,231,484,1190,10487,340342,0]",pos245-1-visibility-170
16,1701.2,243.4,563.4,4.8,0.8,0.0,"[0,0,0,0,0,0,383161,0]",pos245-0-visibility-220
17,1705.5,243.4,557.9,1.3,4.6,0.0,"[0,0,0,0,0,0,383161,0]",pos245-1-visibility-220
18,1703.5,293.4,563.4,2.1,64.1,0.0,"[9696,13358,67,624,2128,10618,346668,2]",pos245-0-visibility-270
19,1703.1,293.4,555.3,1.0,-131.8,0.0,"[23046,46495,112,128,3765,2513,307102,0]",pos245-1-visibility-270
0,1055.4,38.6,731.2,2.2,-79.5,0.0,"[377102,0,0,3018,3041,0,0,0]",pos118-0-visibility-5
1,1055.8,38.6,738.5,-3.2,72.8,0.0,"[0,0,7227,71475,21638,282821,0,0]",pos118-1-visibility-5
2,1063.6,43.6,731.7,0.8,-14.0,0.0,"[931,0,13200,13695,871,282335,68965,3164]",pos118-0-visibility-10
3,1063.8,43.6,737.9,-4.9,110.4,-0.0,"[0,0,43024,51158,20025,250822,15886,2246]",pos118-1-visibility-10
4,1060.7,48.6,737.0,-2.5,170.7,0.0,"[361530,0,600,9250,11590,30,112,49]",pos118-0-visibility-15
5,1060.4,48.6,733.2,4.7,-7.7,0.0,"[0,0,1244,8261,5146,171632,196555,323]",pos118-1-visibility-15
6,1054.9,58.6,729.9,-4.5,-40.3,-0.0,"[190815,0,36967,10043,18987,33376,92463,510]",pos118-0-visibility-25
7,1056.2,58.6,737.8,-1.0,-6.5,0.0,"[0,942,8581,7252,6007,165991,194109,279]",pos118-1-visibility-25
8,1057.4,78.6,736.0,-2.5,-93.5,0.0,"[383161,0,0,0,0,0,0,0]",pos118-0-visibility-45
9,1062.0,78.6,730.0,-0.5,158.4,0.0,"[186959,14,8610,1319,1875,42778,141486,120]",pos118-1-visibility-45
10,1058.6,103.6,732.1,-0.5,53.9,0.0,"[20610,137946,95,1284,2374,18450,202402,0]",pos118-0-visibility-70
11,1058.0,103.6,730.3,-4.9,110.9,-0.0,"[3146,112409,230,2612,5988,87212,171560,4]",pos118-1-visibility-70
12,1054.7,153.6,733.0,2.1,-51.8,-0.0,"[98445,0,69,59,46,1996,282528,18]",pos118-0-visibility-120
13,1059.7,153.6,732.9,-4.9,-19.5,0.0,"[35433,30160,6662,3267,4129,42372,261066,72]",pos118-1-visibility-120
14,1063.9,203.6,733.3,-0.9,19.9,-0.0,"[0,26948,1,1378,3340,9828,341666,0]",pos118-0-visibility-170
15,1059.0,203.6,734.0,-5.0,58.4,0.0,"[29155,102073,298,1663,4366,30678,214926,2]",pos118-1-visibility-170
16,1057.5,253.6,731.9,3.8,-42.5,-0.0,"[373,0,0,0,0,0,382788,0]",pos118-0-visibility-220
17,1058.3,253.6,739.3,2.5,-97.6,-0.0,"[71481,12292,298,76,1071,1291,296643,9]",pos118-1-visibility-220
18,1054.6,303.6,733.9,-4.9,43.5,0.0,"[20447,13622,1061,1913,7507,29833,308775,3]",pos118-0-visibility-270
19,1054.6,303.6,735.6,0.0,18.5,0.0,"[0,0,0,0,0,0,383161,0]",pos118-1-visibility-270
0,536.0,26.9,1555.7,3.8,45.4,-0.0,"[0,0,0,19715,91497,263902,8047,0]",pos2159-0-visibility-5
1,540.5,26.9,1555.6,4.7,14.2,0.0,"[0,0,0,7246,7176,368739,0,0]",pos2159-1-visibility-5
2,535.6,31.9,1552.0,0.9,25.3,0.0,"[0,0,0,0,4352,378505,304,0]",pos2159-0-visibility-10
3,537.9,31.9,1558.6,-0.9,-118.3,0.0,"[81220,0,3972,8449,64656,224864,0,0]",pos2159-1-visibility-10
4,535.5,36.9,1554.3,2.5,-129.6,-0.0,"[178977,0,92,325,0,200228,3539,0]",pos2159-0-visibility-15
5,536.1,36.9,1557.4,2.6,-99.8,-0.0,"[130294,0,3593,3204,0,198019,48051,0]",pos2159-1-visibility-15
6,542.4,46.9,1554.1,3.6,-147.2,0.0,"[279451,0,0,0,0,81418,22292,0]",pos2159-0-visibility-25
7,539.6,46.9,1559.6,-2.2,-14.7,0.0,"[19524,0,68,2082,33174,173045,155268,0]",pos2159-1-visibility-25
8,536.7,66.9,1555.9,2.9,143.8,-0.0,"[0,0,0,0,35,49101,334025,0]",pos2159-0-visibility-45
9,536.8,66.9,1561.5,1.6,42.7,0.0,"[4427,7,1202,2465,35538,116067,223455,0]",pos2159-1-visibility-45
10,536.1,91.9,1560.4,0.1,-106.2,-0.0,"[188208,0,20,171,0,140,194622,0]",pos2159-0-visibility-70
11,545.3,91.9,1551.8,-1.1,127.8,0.0,"[2446,0,768,490,5593,39902,333962,0]",pos2159-1-visibility-70
12,543.1,141.9,1560.3,3.6,-102.8,0.0,"[122194,0,3,4,3,1451,259506,0]",pos2159-0-visibility-120
13,538.5,141.9,1556.6,4.3,15.8,0.0,"[21200,2358,114,1270,21101,71585,265533,0]",pos2159-1-visibility-120
14,541.6,191.9,1557.3,3.8,-172.4,0.0,"[0,0,0,0,0,0,383161,0]",pos2159-0-visibility-170
15,538.2,191.9,1560.5,-3.3,17.6,-0.0,"[23570,6779,332,2536,40305,98433,211206,0]",pos2159-1-visibility-170
16,538.2,241.9,1556.4,-4.8,-3.3,-0.0,"[14852,41036,942,2040,26482,79984,217823,2]",pos2159-0-visibility-220
17,537.0,241.9,1558.0,0.0,-48.7,-0.0,"[130843,0,1139,651,191,4098,246218,21]",pos2159-1-visibility-220
18,543.2,291.9,1560.1,-4.5,119.3,-0.0,"[0,0,0,0,0,0,383161,0]",pos2159-0-visibility-270
19,537.3,291.9,1552.2,-3.5,-16.1,0.0,"[5211,65411,2337,2098,4077,44950,259026,51]",pos2159-1-visibility-270
0,5.5,33.6,618.8,-0.9,156.5,0.0,"[0,0,0,0,0,285,382876,0]",pos472-0-visibility-5
1,11.9,33.6,618.1,-1.4,166.1,0.0,"[2498,0,2068,3265,70119,87743,217468,0]",pos472-1-visibility-5
2,2.5,38.6,614.7,-3.6,-58.1,0.0,"[383161,0,0,0,0,0,0,0]",pos472-0-visibility-10
3,8.4,38.6,620.5,-1.2,150.0,0.0,"[0,0,0,0,0,0,383161,0]",pos472-1-visibility-10
4,11.1,43.6,618.4,-1.3,-9.6,0.0,"[383161,0,0,0,0,0,0,0]",pos472-0-visibility-15
5,5.0,43.6,615.4,-4.2,149.2,0.0,"[0,0,0,0,0,0,383161,0]",pos472-1-visibility-15
6,8.6,53.6,619.4,-4.7,154.5,0.0,"[0,0,0,0,0,2230,380931,0]",pos472-0-visibility-25
7,11.9,53.6,616.2,-1.1,77.6,0.0,"[0,0,0,0,0,0,383161,0]",pos472-1-visibility-25
8,7.1,73.6,614.2,-1.8,16.1,-0.0,"[4569,0,1781,669,2267,4747,369124,4]",pos472-0-visibility-45
