,x,y,z,xh,yh,zh,f_xyz,image_name
8,586.5,224.6,1519.8,-3.6,-173.6,-0.0,"[3154,0,0,0,0,380007]",pos2164-0-buildingData-200
9,586.5,224.6,1519.8,3.9,-15.4,-0.0,"[2964,0,0,0,1364,378833]",pos2164-1-buildingData-200
0,1909.1,29.0,654.4,1.8,174.4,0.0,"[280001,0,0,0,19811,83349]",pos218-0-buildingData-20
1,1909.1,29.0,654.4,3.6,-90.4,0.0,"[383152,0,0,0,0,9]",pos218-1-buildingData-20
2,1909.1,69.0,654.4,2.2,-119.3,0.0,"[169106,0,0,0,41133,172922]",pos218-0-buildingData-60
3,1909.1,69.0,654.4,-2.8,-141.7,0.0,"[212696,0,0,0,49012,121453]",pos218-1-buildingData-60
4,1909.1,109.0,654.4,3.6,-82.0,0.0,"[284147,0,0,0,0,99014]",pos218-0-buildingData-100
5,1909.1,109.0,654.4,-4.7,-106.6,-0.0,"[216070,0,0,0,104,166987]",pos218-1-buildingData-100
6,1909.1,149.0,654.4,-4.4,-61.9,0.0,"[101511,0,0,0,0,281650]",pos218-0-buildingData-140
7,1909.1,149.0,654.4,1.8,-147.5,0.0,"[110598,0,0,0,2292,270271]",pos218-1-buildingData-140
8,1909.1,209.0,654.4,2.4,-69.3,-0.0,"[0,0,0,0,0,383161]",pos218-0-buildingData-200
9,1909.1,209.0,654.4,-0.5,-107.8,-0.0,"[0,0,0,0,0,383161]",pos218-1-buildingData-200
0,2881.2,23.0,1671.2,-2.1,-77.4,-0.0,"[156400,0,0,0,0,226761]",pos2017-0-buildingData-20
1,2881.2,23.0,1671.2,1.6,151.3,-0.0,"[15666,0,0,0,685,366810]",pos2017-1-buildingData-20
2,2881.2,63.0,1671.2,1.5,-37.6,-0.0,"[0,0,0,0,0,383161]",pos2017-0-buildingData-60
3,2881.2,63.0,1671.2,-2.2,-147.2,-0.0,"[21124,0,0,0,16454,345583]",pos2017-1-buildingData-60
4,2881.2,103.0,1671.2,-2.7,159.6,0.0,"[12275,0,0,0,0,370886]",pos2017-0-buildingData-100
5,2881.2,103.0,1671.2,4.5,39.3,-0.0,"[62744,0,0,1,190,320226]",pos2017-1-buildingData-100
6,2881.2,143.0,1671.2,3.8,95.0,-0.0,"[81533,0,0,0,19233,282395]",pos2017-0-buildingData-140
7,2881.2,143.0,1671.2,-0.9,-95.7,0.0,"[0,0,0,0,0,383161]",pos2017-1-buildingData-140
8,2881.2,203.0,1671.2,-0.6,-19.4,0.0,"[0,0,0,0,0,383161]",pos2017-0-buildingData-200
9,2881.2,203.0,1671.2,-3.2,-95.8,0.0,"[0,0,0,0,0,383161]",pos2017-1-buildingData-200
0,2217.1,10.0,1992.5,1.7,-33.5,0.0,"[75247,0,0,0,0,307914]",pos1650-0-buildingData-20
1,2217.1,10.0,1992.5,-1.9,97.7,0.0,"[196985,0,0,0,0,186176]",pos1650-1-buildingData-20
2,2217.1,49.7,1992.5,-1.7,-129.2,0.0,"[77527,0,0,0,0,305634]",pos1650-0-buildingData-60
3,2217.1,49.7,1992.5,-0.6,-172.2,0.0,"[0,0,0,0,0,383161]",pos1650-1-buildingData-60
4,2217.1,89.7,1992.5,4.2,-12.1,0.0,"[89440,0,0,0,473,293248]",pos1650-0-buildingData-100
5,2217.1,89.7,1992.5,3.6,167.9,-0.0,"[0,0,0,0,0,383161]",pos1650-1-buildingData-100
6,2217.1,129.7,1992.5,0.6,-23.1,0.0,"[30521,0,0,0,1126,351514]",pos1650-0-buildingData-140
7,2217.1,129.7,1992.5,4.8,-56.4,-0.0,"[5620,0,0,0,243,377298]",pos1650-1-buildingData-140
8,2217.1,189.7,1992.5,-2.2,64.3,0.0,"[137650,0,0,0,30388,215123]",pos1650-0-buildingData-200
9,2217.1,189.7,1992.5,4.7,-159.5,0.0,"[0,0,0,0,0,383161]",pos1650-1-buildingData-200
0,417.1,52.5,1333.8,-0.5,103.6,-0.0,"[453,0,0,0,0,382708]",pos1385-0-buildingData-20
1,417.1,52.5,1333.8,2.0,-112.2,-0.0,"[80420,0,0,1,1550,301190]",pos1385-1-buildingData-20
2,417.1,92.5,1333.8,2.8,147.0,-0.0,"[3323,0,0,0,0,379838]",pos1385-0-buildingData-60
3,417.1,92.5,1333.8,-0.7,-43.9,0.0,"[74010,0,0,0,9067,300084]",pos1385-1-buildingData-60
4,417.1,132.5,1333.8,-1.2,111.5,-0.0,"[442,0,0,0,0,382719]",pos1385-0-buildingData-100
5,417.1,132.5,1333.8,-4.9,-34.2,-0.0,"[40694,0,0,0,5757,336710]",pos1385-1-buildingData-100
6,417.1,172.5,1333.8,3.1,-83.2,0.0,"[123629,0,0,0,14399,245133]",pos1385-0-buildingData-140
7,417.1,172.5,1333.8,4.7,39.2,0.0,"[13820,0,0,0,220,369121]",pos1385-1-buildingData-140
8,417.1,232.5,1333.8,2.1,169.8,0.0,"[0,0,0,0,0,383161]",pos1385-0-buildingData-200
9,417.1,232.5,1333.8,-3.6,68.2,-0.0,"[0,0,0,0,0,383161]",pos1385-1-buildingData-200
0,2985.7,10.0,809.5,2.4,-84.5,0.0,"[0,0,0,0,0,383161]",pos946-0-buildingData-20
1,2985.7,10.0,809.5,-4.4,-151.8,-0.0,"[0,0,0,0,0,383161]",pos946-1-buildingData-20
2,2985.7,48.8,809.5,-0.2,-63.2,0.0,"[0,0,0,0,0,383161]",pos946-0-buildingData-60
3,2985.7,48.8,809.5,-0.0,-39.3,-0.0,"[0,0,0,0,0,383161]",pos946-1-buildingData-60
4,2985.7,88.8,809.5,4.3,-147.0,-0.0,"[0,0,0,0,0,383161]",pos946-0-buildingData-100
5,2985.7,88.8,809.5,0.4,83.7,0.0,"[72411,0,0,0,7579,303171]",pos946-1-buildingData-100
6,2985.7,128.8,809.5,3.8,-137.0,0.0,"[0,0,0,0,0,383161]",pos946-0-buildingData-140
7,2985.7,128.8,809.5,4.1,45.5,0.0,"[2788,0,0,0,60,380313]",pos946-1-buildingData-140
8,2985.7,188.8,809.5,-2.5,86.5,0.0,"[108939,0,0,1,12752,261469]",pos946-0-buildingData-200
9,2985.7,188.8,809.5,-1.0,-82.8,0.0,"[0,0,0,0,0,383161]",pos946-1-buildingData-200
0,15.8,50.8,487.9,3.3,-103.1,0.0,"[215185,0,0,0,1495,166481]",pos973-0-buildingData-20
1,15.8,50.8,487.9,1.2,-45.9,-0.0,"[383161,0,0,0,0,0]",pos973-1-buildingData-20
2,15.8,90.8,487.9,1.6,147.9,-0.0,"[0,0,0,0,0,383161]",pos973-0-buildingData-60
3,15.8,90.8,487.9,0.3,-136.5,0.0,"[127236,0,0,0,22408,233517]",pos973-1-buildingData-60
4,15.8,130.8,487.9,-1.6,175.1,0.0,"[30480,0,0,0,0,352681]",pos973-0-buildingData-100
5,15.8,130.8,487.9,3.2,-39.0,-0.0,"[90257,0,0,0,4505,288399]",pos973-1-buildingData-100
6,15.8,170.8,487.9,-2.3,28.0,-0.0,"[0,0,0,0,0,383161]",pos973-0-buildingData-140
7,15.8,170.8,487.9,-1.8,99.2,0.0,"[0,0,0,0,0,383161]",pos973-1-buildingData-140
8,15.8,230.8,487.9,-3.9,-157.8,-0.0,"[23575,0,0,0,855,358731]",pos973-0-buildingData-200
9,15.8,230.8,487.9,-4.0,74.1,-0.0,"[0,0,0,0,0,383161]",pos973-1-buildingData-200
0,2865.6,10.0,1453.6,3.2,157.9,-0.0,"[8878,0,0,0,260,374023]",pos1163-0-buildingData-20
1,2865.6,10.0,1453.6,-3.5,-11.7,0.0,"[0,0,0,0,0,383161]",pos1163-1-buildingData-20
2,2865.6,48.7,1453.6,4.9,57.2,0.0,"[73717,0,0,0,233,309211]",pos1163-0-buildingData-60
3,2865.6,48.7,1453.6,-3.7,10.4,0.0,"[2631,0,0,0,0,380530]",pos1163-1-buildingData-60
4,2865.6,88.7,1453.6,-0.7,8.8,-0.0,"[2272,0,0,0,0,380889]",pos1163-0-buildingData-100
5,2865.6,88.7,1453.6,1.5,56.2,-0.0,"[83746,0,0,0,1258,298157]",pos1163-1-buildingData-100
6,2865.6,128.7,1453.6,-2.0,116.1,0.0,"[59018,0,0,0,13801,310342]",pos1163-0-buildingData-140
7,2865.6,128.7,1453.6,2.1,99.7,0.0,"[105601,0,0,0,12477,265083]",pos1163-1-buildingData-140
8,2865.6,188.7,1453.6,3.7,-6.0,0.0,"[0,0,0,0,0,383161]",pos1163-0-buildingData-200
9,2865.6,188.7,1453.6,1.0,-64.9,-0.0,"[0,0,0,0,0,383161]",pos1163-1-buildingData-200
0,2773.0,10.0,2132.6,-1.7,136.1,0.0,"[7018,0,0,0,0,376143]",pos1995-0-buildingData-20
1,2773.0,10.0,2132.6,4.6,170.7,-0.0,"[0,0,0,0,0,383161]",pos1995-1-buildingData-20
2,2773.0,49.3,2132.6,-1.5,-113.0,-0.0,"[0,0,0,0,0,383161]",pos1995-0-buildingData-60
3,2773.0,49.3,2132.6,2.5,-59.9,0.0,"[9968,0,0,0,0,373193]",pos1995-1-buildingData-60
4,2773.0,89.3,2132.6,-4.0,-88.8,0.0,"[0,0,0,0,0,383161]",pos1995-0-buildingData-100
5,2773.0,89.3,2132.6,-2.0,-149.6,0.0,"[0,0,0,0,0,383161]",pos1995-1-buildingData-100
6,2773.0,129.3,2132.6,-1.7,98.3,-0.0,"[46045,0,0,0,0,337116]",pos1995-0-buildingData-140
7,2773.0,129.3,2132.6,-0.2,-33.0,0.0,"[13606,0,0,0,5952,363603]",pos1995-1-buildingData-140
8,2773.0,189.3,2132.6,-4.3,-108.4,0.0,"[0,0,0,0,0,383161]",pos1995-0-buildingData-200
9,2773.0,189.3,2132.6,-4.6,91.7,0.0,"[32873,0,0,0,3170,347118]",pos1995-1-buildingData-200
0,2310.9,30.1,1775.0,-4.9,83.3,0.0,"[37693,0,0,0,48435,297033]",pos1640-0-buildingData-20
1,2310.9,30.1,1775.0,-2.7,89.2,-0.0,"[29028,0,0,0,58810,295323]",pos1640-1-buildingData-20
2,2310.9,70.1,1775.0,-3.0,87.3,-0.0,"[137082,0,0,0,111341,134738]",pos1640-0-buildingData-60
3,2310.9,70.1,1775.0,-3.3,51.8,0.0,"[266200,0,0,0,416,116545]",pos1640-1-buildingData-60
4,2310.9,110.1,1775.0,-4.5,-151.7,-0.0,"[69222,0,0,0,0,313939]",pos1640-0-buildingData-100
5,2310.9,110.1,1775.0,-1.6,148.1,0.0,"[80735,0,0,0,0,302426]",pos1640-1-buildingData-100
6,2310.9,150.1,1775.0,1.8,100.4,0.0,"[82235,0,0,0,39661,261265]",pos1640-0-buildingData-140
7,2310.9,150.1,1775.0,-3.5,131.9,-0.0,"[115546,0,0,0,421,267194]",pos1640-1-buildingData-140
8,2310.9,210.1,1775.0,4.7,-171.2,-0.0,"[0,0,0,0,0,383161]",pos1640-0-buildingData-200
9,2310.9,210.1,1775.0,-2.9,159.0,0.0,"[0,0,0,0,0,383161]",pos1640-1-buildingData-200
0,2179.5,22.4,827.5,0.0,42.1,0.0,"[322037,0,0,0,838,60286]",pos587-0-buildingData-20
1,2179.5,22.4,827.5,-2.8,-44.2,-0.0,"[230582,0,0,0,0,152579]",pos587-1-buildingData-20
2,2179.5,62.4,827.5,-0.9,167.7,0.0,"[318722,0,0,0,18,64421]",pos587-0-buildingData-60
3,2179.5,62.4,827.5,1.5,81.1,0.0,"[155301,0,0,0,119129,108731]",pos587-1-buildingData-60
4,2179.5,102.4,827.5,-3.1,77.8,0.0,"[174130,0,0,0,55054,153977]",pos587-0-buildingData-100
5,2179.5,102.4,827.5,-2.6,23.5,-0.0,"[143113,0,0,0,2664,237384]",pos587-1-buildingData-100
6,2179.5,142.4,827.5,0.1,156.5,0.0,"[136350,0,0,0,20039,226772]",pos587-0-buildingData-140
7,2179.5,142.4,827.5,1.5,-56.5,0.0,"[1499,0,0,0,0,381662]",pos587-1-buildingData-140
8,2179.5,202.4,827.5,-1.9,15.1,0.0,"[8928,0,0,0,0,374233]",pos587-0-buildingData-200
9,2179.5,202.4,827.5,2.3,-95.8,-0.0,"[0,0,0,0,0,383161]",pos587-1-buildingData-200
0,163.0,49.7,989.2,-0.8,157.2,0.0,"[15,0,0,0,0,383146]",pos365-0-buildingData-20
1,163.0,49.7,989.2,-0.9,-50.0,0.0,"[1265,0,0,0,197,381699]",pos365-1-buildingData-20
2,163.0,89.7,989.2,-1.7,-47.3,-0.0,"[2590,0,0,0,539,380032]",pos365-0-buildingData-60
3,163.0,89.7,989.2,4.2,159.2,-0.0,"[372,0,0,0,0,382789]",pos365-1-buildingData-60
4,163.0,129.7,989.2,0.6,132.1,-0.0,"[0,0,0,0,0,383161]",pos365-0-buildingData-100
5,163.0,129.7,989.2,-2.8,-165.1,0.0,"[9190,0,0,0,1759,372212]",pos365-1-buildingData-100
6,163.0,169.7,989.2,1.8,-173.6,0.0,"[1128,0,0,0,0,382033]",pos365-0-buildingData-140
7,163.0,169.7,989.2,5.0,-104.8,0.0,"[99251,0,0,0,9017,274893]",pos365-1-buildingData-140
8,163.0,229.7,989.2,-1.2,103.2,-0.0,"[0,0,0,0,0,383161]",pos365-0-buildingData-200
9,163.0,229.7,989.2,2.7,-123.3,-0.0,"[90700,0,0,0,5387,287074]",pos365-1-buildingData-200
0,1899.9,30.5,1128.7,-4.4,36.1,0.0,"[254368,0,0,0,2742,126051]",pos1742-0-buildingData-20
1,1899.9,30.5,1128.7,-3.9,-16.9,-0.0,"[307103,0,0,0,15193,60865]",pos1742-1-buildingData-20
2,1899.9,70.5,1128.7,3.7,71.5,-0.0,"[160553,0,0,0,56338,166270]",pos1742-0-buildingData-60
3,1899.9,70.5,1128.7,3.5,99.6,-0.0,"[194537,0,0,0,47468,141156]",pos1742-1-buildingData-60
4,1899.9,110.5,1128.7,2.8,117.0,0.0,"[155651,0,0,0,20457,207053]",pos1742-0-buildingData-100
5,1899.9,110.5,1128.7,0.4,-92.7,-0.0,"[132230,0,0,0,15,250916]",pos1742-1-buildingData-100
6,1899.9,150.5,1128.7,4.4,119.7,0.0,"[99540,0,0,0,20118,263503]",pos1742-0-buildingData-140
7,1899.9,150.5,1128.7,2.7,1.9,-0.0,"[122422,0,0,0,10493,250246]",pos1742-1-buildingData-140
8,1899.9,210.5,1128.7,-4.8,-41.1,0.0,"[67254,0,0,0,2376,313531]",pos1742-0-buildingData-200
9,1899.9,210.5,1128.7,-4.9,117.7,0.0,"[153825,0,0,0,26250,203086]",pos1742-1-buildingData-200
0,616.2,53.0,929.2,-4.0,-112.2,0.0,"[80989,0,0,0,9166,293006]",pos1309-0-buildingData-20
1,616.2,53.0,929.2,4.9,5.3,-0.0,"[4089,0,0,0,0,379072]",pos1309-1-buildingData-20
2,616.2,93.0,929.2,0.1,36.4,0.0,"[46414,0,0,0,296,336451]",pos1309-0-buildingData-60
3,616.2,93.0,929.2,1.1,102.1,0.0,"[1,0,0,0,0,383160]",pos1309-1-buildingData-60
4,616.2,133.0,929.2,1.2,176.1,-0.0,"[81427,0,0,0,2156,299578]",pos1309-0-buildingData-100
5,616.2,133.0,929.2,-2.7,-169.7,0.0,"[171209,0,0,0,2243,209709]",pos1309-1-buildingData-100
6,616.2,173.0,929.2,1.4,176.9,-0.0,"[49369,0,0,0,2495,331297]",pos1309-0-buildingData-140
7,616.2,173.0,929.2,-3.2,65.0,0.0,"[28469,0,0,0,580,354112]",pos1309-1-buildingData-140
8,616.2,233.0,929.2,4.6,-159.8,0.0,"[39040,0,0,0,2102,342019]",pos1309-0-buildingData-200
9,616.2,233.0,929.2,1.8,11.2,0.0,"[26437,0,0,0,17,356707]",pos1309-1-buildingData-200
0,379.0,41.6,1596.6,1.6,-112.9,0.0,"[91612,0,0,0,23589,267960]",pos1497-0-buildingData-20
1,379.0,41.6,1596.6,-3.2,54.2,-0.0,"[0,0,0,0,0,383161]",pos1497-1-buildingData-20
2,379.0,81.6,1596.6,-4.7,8.2,0.0,"[20786,0,0,0,28,362347]",pos1497-0-buildingData-60
3,379.0,81.6,1596.6,-3.4,-62.0,-0.0,"[113597,0,0,0,1047,268517]",pos1497-1-buildingData-60
4,379.0,121.6,1596.6,1.5,141.0,0.0,"[0,0,0,0,0,383161]",pos1497-0-buildingData-100
5,379.0,121.6,1596.6,0.4,-71.8,0.0,"[171876,0,0,1,7255,204029]",pos1497-1-buildingData-100
6,379.0,161.6,1596.6,-3.7,-32.9,0.0,"[100866,0,0,0,4922,277373]",pos1497-0-buildingData-140
7,379.0,161.6,1596.6,-2.7,131.9,0.0,"[0,0,0,0,0,383161]",pos1497-1-buildingData-140
8,379.0,221.6,1596.6,0.1,1.7,0.0,"[21967,0,0,0,201,360993]",pos1497-0-buildingData-200
9,379.0,221.6,1596.6,-3.2,-12.3,0.0,"[12792,0,0,0,30,370339]",pos1497-1-buildingData-200
0,34.2,46.8,1016.5,4.7,151.0,-0.0,"[0,0,0,0,0,383161]",pos351-0-buildingData-20
1,34.2,46.8,1016.5,-4.6,-175.8,-0.0,"[3,0,0,0,0,383158]",pos351-1-buildingData-20
2,34.2,86.8,1016.5,-1.8,-33.9,-0.0,"[11193,0,0,0,0,371968]",pos351-0-buildingData-60
3,34.2,86.8,1016.5,4.2,126.4,0.0,"[0,0,0,0,0,383161]",pos351-1-buildingData-60
4,34.2,126.8,1016.5,-2.8,114.3,0.0,"[0,0,0,0,0,383161]",pos351-0-buildingData-100
5,34.2,126.8,1016.5,5.0,9.3,0.0,"[35638,0,0,0,464,347059]",pos351-1-buildingData-100
6,34.2,166.8,1016.5,-1.0,-125.3,0.0,"[70962,0,0,0,4704,307495]",pos351-0-buildingData-140
7,34.2,166.8,1016.5,-2.4,101.5,0.0,"[0,0,0,0,0,383161]",pos351-1-buildingData-140
8,34.2,226.8,1016.5,0.4,132.9,0.0,"[0,0,0,0,0,383161]",pos351-0-buildingData-200
9,34.2,226.8,1016.5,-0.3,-56.8,0.0,"[12624,0,0,0,3623,366914]",pos351-1-buildingData-200
0,2872.4,10.0,2012.7,-2.8,-127.5,0.0,"[0,0,0,0,0,383161]",pos2009-0-buildingData-20
1,2872.4,10.0,2012.7,-1.7,-147.2,0.0,"[0,0,0,0,0,383161]",pos2009-1-buildingData-20
2,2872.4,49.3,2012.7,1.2,100.7,-0.0,"[71219,0,0,0,0,311942]",pos2009-0-buildingData-60
3,2872.4,49.3,2012.7,-4.5,-168.7,0.0,"[0,0,0,0,0,383161]",pos2009-1-buildingData-60
4,2872.4,89.3,2012.7,-2.1,-167.1,0.0,"[0,0,0,0,0,383161]",pos2009-0-buildingData-100
5,2872.4,89.3,2012.7,4.8,-46.3,0.0,"[0,0,0,0,0,383161]",pos2009-1-buildingData-100
6,2872.4,129.3,2012.7,2.7,56.1,0.0,"[79438,0,0,0,8899,294824]",pos2009-0-buildingData-140
7,2872.4,129.3,2012.7,3.7,-125.3,0.0,"[0,0,0,0,0,383161]",pos2009-1-buildingData-140
8,2872.4,189.3,2012.7,1.1,-1.8,-0.0,"[428,0,0,0,0,382733]",pos2009-0-buildingData-200
9,2872.4,189.3,2012.7,5.0,-83.3,0.0,"[0,0,0,0,0,383161]",pos2009-1-buildingData-200
0,2129.6,25.4,1096.6,-3.9,176.5,0.0,"[356727,0,0,0,10756,15678]",pos809-0-buildingData-20
1,2129.6,25.4,1096.6,-1.3,-63.3,0.0,"[302837,0,0,0,0,80324]",pos809-1-buildingData-20
2,2129.6,65.4,1096.6,-3.6,-158.0,0.0,"[280558,0,0,0,0,102603]",pos809-0-buildingData-60
3,2129.6,65.4,1096.6,0.7,-70.1,0.0,"[240212,0,0,0,0,142949]",pos809-1-buildingData-60
4,2129.6,105.4,1096.6,2.0,-1.9,-0.0,"[124651,0,0,0,8743,249767]",pos809-0-buildingData-100
5,2129.6,105.4,1096.6,-0.7,85.5,-0.0,"[175011,0,0,0,22635,185515]",pos809-1-buildingData-100
6,2129.6,145.4,1096.6,-4.8,-33.9,0.0,"[39108,0,0,1,0,344052]",pos809-0-buildingData-140
7,2129.6,145.4,1096.6,-0.1,133.3,0.0,"[152019,0,0,0,10980,220162]",pos809-1-buildingData-140
8,2129.6,205.4,1096.6,3.5,-132.1,-0.0,"[5324,0,0,0,1486,376351]",pos809-0-buildingData-200
9,2129.6,205.4,1096.6,2.1,98.8,-0.0,"[96759,0,0,0,26108,260294]",pos809-1-buildingData-200
0,1862.7,33.5,360.3,1.2,-128.0,-0.0,"[225768,0,0,0,3645,153748]",pos257-0-buildingData-20
1,1862.7,33.5,360.3,2.6,-14.8,0.0,"[0,0,0,0,0,383161]",pos257-1-buildingData-20
2,1862.7,73.5,360.3,2.6,43.9,0.0,"[0,0,0,0,0,383161]",pos257-0-buildingData-60
3,1862.7,73.5,360.3,3.0,-5.4,-0.0,"[0,0,0,0,0,383161]",pos257-1-buildingData-60
4,1862.7,113.5,360.3,-1.6,-68.7,0.0,"[0,0,0,0,0,383161]",pos257-0-buildingData-100
5,1862.7,113.5,360.3,-1.6,-80.8,-0.0,"[5071,0,0,0,3,378087]",pos257-1-buildingData-100
6,1862.7,153.5,360.3,4.7,79.5,-0.0,"[33966,0,0,0,6394,342801]",pos257-0-buildingData-140
7,1862.7,153.5,360.3,3.2,26.2,0.0,"[0,0,0,0,0,383161]",pos257-1-buildingData-140
8,1862.7,213.5,360.3,0.9,47.7,0.0,"[0,0,0,0,0,383161]",pos257-0-buildingData-200
9,1862.7,213.5,360.3,-1.4,6.1,-0.0,"[0,0,0,0,0,383161]",pos257-1-buildingData-200
0,242.3,59.5,722.0,-2.3,122.7,0.0,"[0,0,0,0,0,383161]",pos535-0-buildingData-20
1,242.3,59.5,722.0,4.8,-4.1,0.0,"[71953,0,0,0,0,311208]",pos535-1-buildingData-20
2,242.3,99.5,722.0,-3.7,-167.9,0.0,"[15062,0,0,0,1244,366855]",pos535-0-buildingData-60
3,242.3,99.5,722.0,0.7,-57.6,0.0,"[3622,0,0,0,965,378574]",pos535-1-buildingData-60
4,242.3,139.5,722.0,0.2,95.5,0.0,"[8695,0,0,0,0,374466]",pos535-0-buildingData-100
5,242.3,139.5,722.0,-3.8,154.7,0.0,"[156,0,0,0,0,383005]",pos535-1-buildingData-100
6,242.3,179.5,722.0,4.7,114.2,0.0,"[0,0,0,0,0,383161]",pos535-0-buildingData-140
7,242.3,179.5,722.0,4.9,179.1,0.0,"[1775,0,0,0,0,381386]",pos535-1-buildingData-140
8,242.3,239.5,722.0,-0.8,133.8,0.0,"[0,0,0,0,0,383161]",pos535-0-buildingData-200
9,242.3,239.5,722.0,5.0,-14.6,0.0,"[3546,0,0,0,0,379615]",pos535-1-buildingData-200
0,102.6,48.0,1365.2,-3.6,-150.5,0.0,"[1690,0,0,0,0,381471]",pos1409-0-buildingData-20
1,102.6,48.0,1365.2,0.7,-92.6,0.0,"[37156,0,0,0,598,345407]",pos1409-1-buildingData-20
2,102.6,88.0,1365.2,2.7,55.1,0.0,"[0,0,0,0,0,383161]",pos1409-0-buildingData-60
3,102.6,88.0,1365.2,-3.5,-165.5,0.0,"[5530,0,0,0,0,377631]",pos1409-1-buildingData-60
4,102.6,128.0,1365.2,-1.9,123.3,-0.0,"[0,0,0,0,0,383161]",pos1409-0-buildingData-100
5,102.6,128.0,1365.2,-1.8,-132.0,-0.0,"[29011,0,0,0,3622,350528]",pos1409-1-buildingData-100
6,102.6,168.0,1365.2,4.4,-146.2,0.0,"[5521,0,0,0,0,377640]",pos1409-0-buildingData-140
7,102.6,168.0,1365.2,0.7,69.8,0.0,"[0,0,0,0,0,383161]",pos1409-1-buildingData-140
8,102.6,228.0,1365.2,-1.4,-103.9,0.0,"[131830,0,0,1,8847,242483]",pos1409-0-buildingData-200
9,102.6,228.0,1365.2,4.7,-92.7,-0.0,"[91310,0,0,0,10889,280962]",pos1409-1-buildingData-200
0,755.2,45.7,984.4,2.5,-14.7,0.0,"[0,0,0,0,0,383161]",pos1218-0-buildingData-20
1,755.2,45.7,984.4,2.1,-150.1,0.0,"[82396,0,0,0,9862,290903]",pos1218-1-buildingData-20
2,755.2,85.7,984.4,-2.3,-31.8,0.0,"[12682,0,0,0,664,369815]",pos1218-0-buildingData-60
3,755.2,85.7,984.4,-0.5,77.1,0.0,"[6114,0,0,0,33,377014]",pos1218-1-buildingData-60
4,755.2,125.7,984.4,-4.1,-9.9,0.0,"[0,0,0,0,0,383161]",pos1218-0-buildingData-100
5,755.2,125.7,984.4,2.2,-162.3,0.0,"[126524,0,0,0,8279,248358]",pos1218-1-buildingData-100
6,755.2,165.7,984.4,-1.3,-37.2,0.0,"[29028,0,0,0,19581,334552]",pos1218-0-buildingData-140
7,755.2,165.7,984.4,-3.3,66.9,-0.0,"[18689,0,0,0,510,363962]",pos1218-1-buildingData-140
8,755.2,225.7,984.4,1.5,-80.8,0.0,"[109250,0,0,0,9030,264881]",pos1218-0-buildingData-200
9,755.2,225.7,984.4,-0.9,-24.2,0.0,"[5094,0,0,0,1075,376992]",pos1218-1-buildingData-200
0,485.1,53.4,1076.0,-2.7,-156.4,-0.0,"[63264,0,0,0,2882,317015]",pos383-0-buildingData-20
1,485.1,53.4,1076.0,3.1,96.1,0.0,"[549,0,0,0,0,382612]",pos383-1-buildingData-20
2,485.1,93.4,1076.0,-0.0,-119.9,-0.0,"[193159,0,0,0,1305,188697]",pos383-0-buildingData-60
3,485.1,93.4,1076.0,-2.1,50.5,-0.0,"[18638,0,0,0,210,364313]",pos383-1-buildingData-60
4,485.1,133.4,1076.0,-0.5,165.7,0.0,"[1574,0,0,0,0,381587]",pos383-0-buildingData-100
5,485.1,133.4,1076.0,3.6,-147.4,0.0,"[112486,0,0,1,1595,269079]",pos383-1-buildingData-100
6,485.1,173.4,1076.0,-3.5,158.6,0.0,"[1208,0,0,0,0,381953]",pos383-0-buildingData-140
7,485.1,173.4,1076.0,-1.9,-132.3,0.0,"[148980,0,0,0,5566,228615]",pos383-1-buildingData-140
8,485.1,233.4,1076.0,-0.9,97.6,0.0,"[0,0,0,0,0,383161]",pos383-0-buildingData-200
9,485.1,233.4,1076.0,-3.0,22.7,0.0,"[67610,0,0,1,849,314701]",pos383-1-buildingData-200
0,776.5,37.6,1775.1,-4.1,-178.3,-0.0,"[383161,0,0,0,0,0]",pos2180-0-buildingData-20
1,776.5,37.6,1775.1,-3.9,-125.5,-0.0,"[93244,0,0,0,0,289917]",pos2180-1-buildingData-20
2,776.5,77.6,1775.1,-4.5,-170.5,0.0,"[0,0,0,0,0,383161]",pos2180-0-buildingData-60
3,776.5,77.6,1775.1,-1.6,115.9,0.0,"[133783,0,0,0,0,249378]",pos2180-1-buildingData-60
4,776.5,117.6,1775.1,4.7,87.4,0.0,"[383161,0,0,0,0,0]",pos2180-0-buildingData-100
5,776.5,117.6,1775.1,-0.9,-46.7,0.0,"[183824,0,0,0,14366,184971]",pos2180-1-buildingData-100
6,776.5,157.6,1775.1,-2.8,-158.0,-0.0,"[0,0,0,0,0,383161]",pos2180-0-buildingData-140
7,776.5,157.6,1775.1,3.0,58.4,0.0,"[33860,0,0,1,0,349300]",pos2180-1-buildingData-140
8,776.5,217.6,1775.1,1.8,171.3,0.0,"[0,0,0,0,0,383161]",pos2180-0-buildingData-200
9,776.5,217.6,1775.1,1.7,-177.2,0.0,"[0,0,0,0,0,383161]",pos2180-1-buildingData-200
0,211.9,46.8,1540.9,-3.6,34.9,-0.0,"[4,0,0,0,0,383157]",pos1430-0-buildingData-20
1,211.9,46.8,1540.9,3.0,-29.3,0.0,"[5064,0,0,0,85,378012]",pos1430-1-buildingData-20
2,211.9,86.8,1540.9,-2.4,147.4,0.0,"[0,0,0,0,0,383161]",pos1430-0-buildingData-60
3,211.9,86.8,1540.9,-4.7,-82.0,0.0,"[83569,0,0,0,2342,297250]",pos1430-1-buildingData-60
