,x,y,z,xh,yh,zh,f_xyz,image_name
1,1050.7,47.5,1311.3,-2.1,-14.0,-0.0,"[374142,0,0,0,0,9019]",pos1850-1-buildingData-20
2,1050.7,87.5,1311.3,3.6,-50.4,-0.0,"[199905,0,0,0,9163,174093]",pos1850-0-buildingData-60
3,1050.7,87.5,1311.3,0.4,158.1,-0.0,"[199585,0,0,0,0,183576]",pos1850-1-buildingData-60
4,1050.7,127.5,1311.3,2.8,117.7,0.0,"[103283,0,0,0,0,279878]",pos1850-0-buildingData-100
5,1050.7,127.5,1311.3,4.6,120.8,0.0,"[83025,0,0,0,0,300136]",pos1850-1-buildingData-100
6,1050.7,167.5,1311.3,0.7,98.9,0.0,"[42985,0,0,0,0,340176]",pos1850-0-buildingData-140
7,1050.7,167.5,1311.3,-3.1,-63.2,0.0,"[182548,0,0,0,15862,184751]",pos1850-1-buildingData-140
8,1050.7,227.5,1311.3,-1.9,-25.6,0.0,"[115559,0,0,0,0,267602]",pos1850-0-buildingData-200
9,1050.7,227.5,1311.3,4.0,80.2,-0.0,"[370,0,0,0,0,382791]",pos1850-1-buildingData-200
0,2088.6,25.2,1051.7,2.5,-9.8,-0.0,"[328541,0,0,0,0,54620]",pos702-0-buildingData-20
1,2088.6,25.2,1051.7,-3.7,-38.6,0.0,"[164876,0,0,7,0,218278]",pos702-1-buildingData-20
2,2088.6,65.2,1051.7,-1.7,52.3,-0.0,"[308500,0,0,3,0,74658]",pos702-0-buildingData-60
3,2088.6,65.2,1051.7,0.8,109.0,0.0,"[231767,0,0,0,11166,140228]",pos702-1-buildingData-60
4,2088.6,105.2,1051.7,2.0,3.4,0.0,"[143270,0,0,0,0,239891]",pos702-0-buildingData-100
5,2088.6,105.2,1051.7,-4.4,84.2,0.0,"[225423,0,0,5,11954,145779]",pos702-1-buildingData-100
6,2088.6,145.2,1051.7,4.0,-105.3,0.0,"[16402,0,0,0,0,366759]",pos702-0-buildingData-140
7,2088.6,145.2,1051.7,-5.0,-161.7,0.0,"[166825,0,0,0,0,216336]",pos702-1-buildingData-140
8,2088.6,205.2,1051.7,-1.8,9.4,0.0,"[72547,0,0,0,0,310614]",pos702-0-buildingData-200
9,2088.6,205.2,1051.7,-1.4,66.4,0.0,"[137482,0,0,0,0,245679]",pos702-1-buildingData-200
0,303.5,54.4,327.7,-0.9,24.8,-0.0,"[380169,0,0,0,0,2992]",pos992-0-buildingData-20
1,303.5,54.4,327.7,-2.0,-114.8,0.0,"[32386,0,0,0,430,350345]",pos992-1-buildingData-20
2,303.5,94.4,327.7,-3.8,107.4,0.0,"[195881,0,0,0,0,187280]",pos992-0-buildingData-60
3,303.5,94.4,327.7,-2.7,-30.2,0.0,"[88109,0,0,0,0,295052]",pos992-1-buildingData-60
4,303.5,134.4,327.7,0.7,176.8,-0.0,"[4210,0,0,0,0,378951]",pos992-0-buildingData-100
5,303.5,134.4,327.7,1.3,66.1,0.0,"[34166,0,0,0,0,348995]",pos992-1-buildingData-100
6,303.5,174.4,327.7,-1.7,77.3,-0.0,"[2638,0,0,0,0,380523]",pos992-0-buildingData-140
7,303.5,174.4,327.7,-1.6,-139.8,0.0,"[68359,0,0,0,700,314102]",pos992-1-buildingData-140
8,303.5,234.4,327.7,-4.9,164.2,0.0,"[4535,0,0,0,0,378626]",pos992-0-buildingData-200
9,303.5,234.4,327.7,-0.5,121.6,0.0,"[0,0,0,0,0,383161]",pos992-1-buildingData-200
0,2840.7,10.0,1320.5,3.1,40.0,0.0,"[34869,0,0,0,0,348292]",pos1154-0-buildingData-20
1,2840.7,10.0,1320.5,3.7,-156.8,-0.0,"[15688,0,0,0,0,367473]",pos1154-1-buildingData-20
2,2840.7,48.6,1320.5,-2.3,153.4,0.0,"[8021,0,0,0,0,375140]",pos1154-0-buildingData-60
3,2840.7,48.6,1320.5,4.2,91.7,-0.0,"[89854,0,0,0,1570,291737]",pos1154-1-buildingData-60
4,2840.7,88.6,1320.5,1.6,-89.4,-0.0,"[0,0,0,0,0,383161]",pos1154-0-buildingData-100
5,2840.7,88.6,1320.5,4.7,8.6,0.0,"[1077,0,0,0,0,382084]",pos1154-1-buildingData-100
6,2840.7,128.6,1320.5,0.4,-138.1,0.0,"[512,0,0,0,0,382649]",pos1154-0-buildingData-140
7,2840.7,128.6,1320.5,-2.0,148.9,0.0,"[17119,0,0,0,0,366042]",pos1154-1-buildingData-140
8,2840.7,188.6,1320.5,-1.2,43.6,-0.0,"[69289,0,0,2,44,313826]",pos1154-0-buildingData-200
9,2840.7,188.6,1320.5,1.4,-38.3,0.0,"[0,0,0,0,0,383161]",pos1154-1-buildingData-200
0,355.7,49.5,1378.8,3.8,-96.2,0.0,"[63796,0,0,0,0,319365]",pos1364-0-buildingData-20
1,355.7,49.5,1378.8,3.2,-57.5,-0.0,"[34385,0,0,0,0,348776]",pos1364-1-buildingData-20
2,355.7,89.5,1378.8,-3.7,-77.9,0.0,"[148978,0,0,0,1523,232660]",pos1364-0-buildingData-60
3,355.7,89.5,1378.8,-3.0,-172.4,-0.0,"[3185,0,0,0,0,379976]",pos1364-1-buildingData-60
4,355.7,129.5,1378.8,-3.4,173.0,0.0,"[2850,0,0,0,0,380311]",pos1364-0-buildingData-100
5,355.7,129.5,1378.8,1.9,-130.9,0.0,"[122749,0,0,0,0,260412]",pos1364-1-buildingData-100
6,355.7,169.5,1378.8,-2.6,-163.7,0.0,"[25627,0,0,0,0,357534]",pos1364-0-buildingData-140
7,355.7,169.5,1378.8,3.5,-146.1,-0.0,"[37570,0,0,0,0,345591]",pos1364-1-buildingData-140
8,355.7,229.5,1378.8,-4.9,134.8,-0.0,"[0,0,0,0,0,383161]",pos1364-0-buildingData-200
9,355.7,229.5,1378.8,0.9,-13.5,0.0,"[7896,0,0,0,0,375265]",pos1364-1-buildingData-200
0,2687.8,10.0,1636.8,1.6,-43.3,0.0,"[0,0,0,0,0,383161]",pos1965-0-buildingData-20
1,2687.8,10.0,1636.8,1.9,-115.6,0.0,"[10989,0,0,0,0,372172]",pos1965-1-buildingData-20
2,2687.8,48.8,1636.8,-2.1,-165.4,-0.0,"[0,0,0,0,0,383161]",pos1965-0-buildingData-60
3,2687.8,48.8,1636.8,-3.7,37.8,0.0,"[78060,0,0,0,0,305101]",pos1965-1-buildingData-60
4,2687.8,88.8,1636.8,1.1,-30.4,0.0,"[0,0,0,0,0,383161]",pos1965-0-buildingData-100
5,2687.8,88.8,1636.8,2.5,-153.9,0.0,"[9681,0,0,0,0,373480]",pos1965-1-buildingData-100
6,2687.8,128.8,1636.8,-2.5,-168.4,0.0,"[0,0,0,0,0,383161]",pos1965-0-buildingData-140
7,2687.8,128.8,1636.8,2.0,176.6,-0.0,"[23573,0,0,0,0,359588]",pos1965-1-buildingData-140
8,2687.8,188.8,1636.8,0.8,63.5,-0.0,"[139552,0,0,0,900,242709]",pos1965-0-buildingData-200
9,2687.8,188.8,1636.8,4.4,-25.6,0.0,"[0,0,0,0,0,383161]",pos1965-1-buildingData-200
0,2290.7,28.1,1636.3,2.8,-99.6,-0.0,"[0,0,0,0,0,383161]",pos1602-0-buildingData-20
1,2290.7,28.1,1636.3,-4.9,172.8,-0.0,"[41228,0,0,0,0,341933]",pos1602-1-buildingData-20
2,2290.7,68.1,1636.3,2.8,85.8,-0.0,"[200685,0,0,0,0,182476]",pos1602-0-buildingData-60
3,2290.7,68.1,1636.3,-4.7,89.7,0.0,"[281077,0,0,0,0,102084]",pos1602-1-buildingData-60
4,2290.7,108.1,1636.3,4.5,-137.4,0.0,"[15288,0,0,0,0,367873]",pos1602-0-buildingData-100
5,2290.7,108.1,1636.3,-1.5,-10.3,-0.0,"[89919,0,0,0,0,293242]",pos1602-1-buildingData-100
6,2290.7,148.1,1636.3,-4.2,-167.6,-0.0,"[39923,0,0,0,0,343238]",pos1602-0-buildingData-140
7,2290.7,148.1,1636.3,0.9,54.0,-0.0,"[152452,0,0,0,1578,229131]",pos1602-1-buildingData-140
8,2290.7,208.1,1636.3,-3.5,120.7,0.0,"[95368,0,0,0,0,287793]",pos1602-0-buildingData-200
9,2290.7,208.1,1636.3,3.9,169.5,-0.0,"[0,0,0,0,0,383161]",pos1602-1-buildingData-200
0,333.9,54.6,58.4,1.7,-106.6,-0.0,"[142534,0,0,0,0,240627]",pos1061-0-buildingData-20
1,333.9,54.6,58.4,3.7,122.4,-0.0,"[201914,0,0,0,0,181247]",pos1061-1-buildingData-20
2,333.9,94.6,58.4,4.9,30.8,0.0,"[0,0,0,0,0,383161]",pos1061-0-buildingData-60
3,333.9,94.6,58.4,-3.5,-30.5,0.0,"[0,0,0,0,0,383161]",pos1061-1-buildingData-60
4,333.9,134.6,58.4,3.2,-53.8,0.0,"[0,0,0,0,0,383161]",pos1061-0-buildingData-100
5,333.9,134.6,58.4,-2.5,174.4,0.0,"[169538,0,0,0,0,213623]",pos1061-1-buildingData-100
6,333.9,174.6,58.4,3.0,107.7,0.0,"[0,0,0,0,0,383161]",pos1061-0-buildingData-140
7,333.9,174.6,58.4,4.0,-113.0,-0.0,"[49596,0,0,0,0,333565]",pos1061-1-buildingData-140
8,333.9,234.6,58.4,2.7,-24.3,-0.0,"[0,0,0,0,0,383161]",pos1061-0-buildingData-200
9,333.9,234.6,58.4,2.4,-142.4,0.0,"[72164,0,0,0,786,310211]",pos1061-1-buildingData-200
0,636.3,45.1,1385.1,3.8,116.2,0.0,"[0,0,0,0,0,383161]",pos2092-0-buildingData-20
1,636.3,45.1,1385.1,-5.0,13.7,0.0,"[197854,0,0,0,0,185307]",pos2092-1-buildingData-20
2,636.3,85.1,1385.1,-0.3,-75.8,0.0,"[249236,0,0,0,2781,131144]",pos2092-0-buildingData-60
3,636.3,85.1,1385.1,-1.9,-114.1,0.0,"[233224,0,0,0,0,149937]",pos2092-1-buildingData-60
4,636.3,125.1,1385.1,-3.7,112.2,0.0,"[2510,0,0,0,0,380651]",pos2092-0-buildingData-100
5,636.3,125.1,1385.1,-3.6,-47.6,-0.0,"[195308,0,0,0,0,187853]",pos2092-1-buildingData-100
6,636.3,165.1,1385.1,-1.5,67.6,-0.0,"[2758,0,0,0,0,380403]",pos2092-0-buildingData-140
7,636.3,165.1,1385.1,-0.2,-126.1,0.0,"[115300,0,0,0,0,267861]",pos2092-1-buildingData-140
8,636.3,225.1,1385.1,-2.6,-16.6,0.0,"[5666,0,0,0,0,377495]",pos2092-0-buildingData-200
9,636.3,225.1,1385.1,-4.3,-93.0,0.0,"[179495,0,0,0,0,203666]",pos2092-1-buildingData-200
0,192.5,55.1,832.1,-0.0,-157.8,0.0,"[14018,0,0,0,0,369143]",pos360-0-buildingData-20
1,192.5,55.1,832.1,0.7,-169.5,0.0,"[4822,0,0,0,0,378339]",pos360-1-buildingData-20
2,192.5,95.1,832.1,1.6,-139.6,0.0,"[51065,0,0,0,0,332096]",pos360-0-buildingData-60
3,192.5,95.1,832.1,0.2,44.1,0.0,"[138965,0,0,0,0,244196]",pos360-1-buildingData-60
4,192.5,135.1,832.1,3.9,-140.7,0.0,"[68599,0,0,0,0,314562]",pos360-0-buildingData-100
5,192.5,135.1,832.1,1.2,66.7,0.0,"[1902,0,0,0,0,381259]",pos360-1-buildingData-100
6,192.5,175.1,832.1,4.9,-54.3,0.0,"[6589,0,0,0,0,376572]",pos360-0-buildingData-140
7,192.5,175.1,832.1,1.5,10.4,0.0,"[70487,0,0,0,0,312674]",pos360-1-buildingData-140
8,192.5,235.1,832.1,-0.5,-72.6,0.0,"[50057,0,0,0,0,333104]",pos360-0-buildingData-200
9,192.5,235.1,832.1,2.5,-146.8,0.0,"[62899,0,0,1,0,320261]",pos360-1-buildingData-200
0,508.5,53.1,1103.6,-1.8,-21.2,0.0,"[0,0,0,0,0,383161]",pos441-0-buildingData-20
1,508.5,53.1,1103.6,-2.0,154.2,0.0,"[0,0,0,0,0,383161]",pos441-1-buildingData-20
2,508.5,93.1,1103.6,-2.6,29.9,0.0,"[36902,0,0,0,0,346259]",pos441-0-buildingData-60
3,508.5,93.1,1103.6,4.5,88.1,0.0,"[78,0,0,0,0,383083]",pos441-1-buildingData-60
4,508.5,133.1,1103.6,-0.0,16.2,0.0,"[36696,0,0,0,0,346465]",pos441-0-buildingData-100
5,508.5,133.1,1103.6,3.0,58.5,0.0,"[12893,0,0,0,0,370268]",pos441-1-buildingData-100
6,508.5,173.1,1103.6,1.1,147.8,0.0,"[1470,0,0,0,0,381691]",pos441-0-buildingData-140
7,508.5,173.1,1103.6,-3.3,-62.6,0.0,"[111129,0,0,1,0,272031]",pos441-1-buildingData-140
8,508.5,233.1,1103.6,-2.2,43.7,0.0,"[44217,0,0,0,0,338944]",pos441-0-buildingData-200
9,508.5,233.1,1103.6,-3.2,-163.2,-0.0,"[84834,0,0,0,0,298327]",pos441-1-buildingData-200
0,2552.7,10.0,1544.8,0.4,145.6,0.0,"[19600,0,0,0,0,363561]",pos1093-0-buildingData-20
1,2552.7,10.0,1544.8,0.2,78.8,0.0,"[125990,0,0,0,0,257171]",pos1093-1-buildingData-20
2,2552.7,48.8,1544.8,1.6,-109.1,-0.0,"[17161,0,0,0,0,366000]",pos1093-0-buildingData-60
3,2552.7,48.8,1544.8,4.7,165.9,0.0,"[20666,0,0,0,0,362495]",pos1093-1-buildingData-60
4,2552.7,88.8,1544.8,-3.7,-85.0,0.0,"[9800,0,0,0,0,373361]",pos1093-0-buildingData-100
5,2552.7,88.8,1544.8,4.4,97.3,0.0,"[156224,0,0,0,0,226937]",pos1093-1-buildingData-100
6,2552.7,128.8,1544.8,-0.9,-9.1,0.0,"[2774,0,0,0,0,380387]",pos1093-0-buildingData-140
7,2552.7,128.8,1544.8,1.1,-54.3,0.0,"[0,0,0,0,0,383161]",pos1093-1-buildingData-140
8,2552.7,188.8,1544.8,2.6,115.7,0.0,"[98643,0,0,0,0,284518]",pos1093-0-buildingData-200
9,2552.7,188.8,1544.8,-4.2,38.9,0.0,"[155997,0,0,1,50,227113]",pos1093-1-buildingData-200
0,2859.4,10.0,941.9,3.4,-6.2,0.0,"[0,0,0,0,0,383161]",pos915-0-buildingData-20
1,2859.4,10.0,941.9,0.7,136.4,0.0,"[32265,0,0,0,0,350896]",pos915-1-buildingData-20
2,2859.4,48.6,941.9,-3.4,83.0,0.0,"[78527,0,0,0,1505,303129]",pos915-0-buildingData-60
3,2859.4,48.6,941.9,4.8,-49.9,0.0,"[0,0,0,0,0,383161]",pos915-1-buildingData-60
4,2859.4,88.6,941.9,-1.2,77.2,-0.0,"[87958,0,0,0,5,295198]",pos915-0-buildingData-100
5,2859.4,88.6,941.9,2.7,-149.0,0.0,"[87,0,0,0,0,383074]",pos915-1-buildingData-100
6,2859.4,128.6,941.9,2.2,-90.3,-0.0,"[0,0,0,0,0,383161]",pos915-0-buildingData-140
7,2859.4,128.6,941.9,-0.7,42.8,-0.0,"[30294,0,0,0,0,352867]",pos915-1-buildingData-140
8,2859.4,188.6,941.9,-2.2,-92.6,-0.0,"[0,0,0,0,0,383161]",pos915-0-buildingData-200
9,2859.4,188.6,941.9,3.0,30.1,-0.0,"[354,0,0,0,0,382807]",pos915-1-buildingData-200
0,2362.8,24.0,1464.1,1.0,-83.3,0.0,"[13,0,0,0,0,383148]",pos749-0-buildingData-20
1,2362.8,24.0,1464.1,3.1,-89.4,0.0,"[277,0,0,0,0,382884]",pos749-1-buildingData-20
2,2362.8,64.0,1464.1,-3.4,162.5,0.0,"[70619,0,0,0,0,312542]",pos749-0-buildingData-60
3,2362.8,64.0,1464.1,-1.3,2.1,0.0,"[155504,0,0,0,0,227657]",pos749-1-buildingData-60
4,2362.8,104.0,1464.1,2.8,85.8,0.0,"[177057,0,0,0,1259,204845]",pos749-0-buildingData-100
5,2362.8,104.0,1464.1,-4.1,126.0,-0.0,"[214131,0,0,5,0,169025]",pos749-1-buildingData-100
6,2362.8,144.0,1464.1,-0.7,-109.8,0.0,"[14728,0,0,0,0,368433]",pos749-0-buildingData-140
7,2362.8,144.0,1464.1,0.2,2.5,-0.0,"[55467,0,0,0,0,327694]",pos749-1-buildingData-140
8,2362.8,204.0,1464.1,1.2,60.5,0.0,"[119788,0,0,0,2029,261344]",pos749-0-buildingData-200
9,2362.8,204.0,1464.1,1.7,120.5,-0.0,"[88662,0,0,0,0,294499]",pos749-1-buildingData-200
0,2440.9,10.0,1869.1,-4.3,-54.4,0.0,"[3686,0,0,0,0,379475]",pos1667-0-buildingData-20
1,2440.9,10.0,1869.1,-1.4,-104.4,-0.0,"[4218,0,0,0,0,378943]",pos1667-1-buildingData-20
2,2440.9,49.4,1869.1,3.8,160.5,0.0,"[17807,0,0,0,0,365354]",pos1667-0-buildingData-60
3,2440.9,49.4,1869.1,-0.7,79.0,0.0,"[106582,0,0,0,0,276579]",pos1667-1-buildingData-60
4,2440.9,89.4,1869.1,-4.1,53.1,0.0,"[162138,0,0,0,928,220095]",pos1667-0-buildingData-100
5,2440.9,89.4,1869.1,-4.2,153.0,-0.0,"[3426,0,0,0,0,379735]",pos1667-1-buildingData-100
6,2440.9,129.4,1869.1,-0.7,46.1,0.0,"[186837,0,0,0,1019,195305]",pos1667-0-buildingData-140
7,2440.9,129.4,1869.1,5.0,81.1,-0.0,"[124769,0,0,0,0,258392]",pos1667-1-buildingData-140
8,2440.9,189.4,1869.1,-3.0,175.5,0.0,"[4927,0,0,0,0,378234]",pos1667-0-buildingData-200
9,2440.9,189.4,1869.1,1.5,-127.3,0.0,"[0,0,0,0,0,383161]",pos1667-1-buildingData-200
0,499.8,55.2,880.3,-4.1,-53.9,0.0,"[14140,0,0,0,0,369021]",pos399-0-buildingData-20
1,499.8,55.2,880.3,3.1,-37.0,-0.0,"[5119,0,0,0,0,378042]",pos399-1-buildingData-20
2,499.8,95.2,880.3,4.1,-137.2,0.0,"[123320,0,0,0,0,259841]",pos399-0-buildingData-60
3,499.8,95.2,880.3,-3.8,-101.7,0.0,"[91446,0,0,0,2019,289696]",pos399-1-buildingData-60
4,499.8,135.2,880.3,0.5,-81.8,-0.0,"[97172,0,0,0,0,285989]",pos399-0-buildingData-100
5,499.8,135.2,880.3,2.5,-164.8,0.0,"[101328,0,0,0,0,281833]",pos399-1-buildingData-100
6,499.8,175.2,880.3,1.8,-121.9,-0.0,"[138047,0,0,0,106,245008]",pos399-0-buildingData-140
7,499.8,175.2,880.3,0.6,20.3,-0.0,"[66377,0,0,0,0,316784]",pos399-1-buildingData-140
8,499.8,235.2,880.3,1.8,103.2,0.0,"[0,0,0,0,0,383161]",pos399-0-buildingData-200
9,499.8,235.2,880.3,3.0,104.3,0.0,"[0,0,0,0,0,383161]",pos399-1-buildingData-200
0,11.7,53.0,253.1,3.7,84.9,0.0,"[0,0,0,0,0,383161]",pos966-0-buildingData-20
1,11.7,53.0,253.1,1.3,-31.1,-0.0,"[201698,0,0,0,0,181463]",pos966-1-buildingData-20
2,11.7,93.0,253.1,4.6,-116.1,0.0,"[122420,0,0,0,52,260689]",pos966-0-buildingData-60
3,11.7,93.0,253.1,-4.7,-41.1,0.0,"[173305,0,0,0,0,209856]",pos966-1-buildingData-60
4,11.7,133.0,253.1,-4.8,36.8,-0.0,"[0,0,0,0,0,383161]",pos966-0-buildingData-100
5,11.7,133.0,253.1,-1.5,-69.2,-0.0,"[133335,0,0,0,0,249826]",pos966-1-buildingData-100
6,11.7,173.0,253.1,-3.6,89.9,0.0,"[0,0,0,0,0,383161]",pos966-0-buildingData-140
7,11.7,173.0,253.1,3.3,-136.1,0.0,"[47264,0,0,0,336,335561]",pos966-1-buildingData-140
8,11.7,233.0,253.1,-3.2,86.7,-0.0,"[0,0,0,0,0,383161]",pos966-0-buildingData-200
9,11.7,233.0,253.1,2.3,81.0,0.0,"[0,0,0,0,0,383161]",pos966-1-buildingData-200
0,932.2,47.3,1338.8,3.1,42.4,-0.0,"[365751,0,0,0,0,17410]",pos2134-0-buildingData-20
1,932.2,47.3,1338.8,1.4,-37.0,-0.0,"[383161,0,0,0,0,0]",pos2134-1-buildingData-20
2,932.2,87.3,1338.8,3.1,-46.1,0.0,"[199441,0,0,0,0,183720]",pos2134-0-buildingData-60
3,932.2,87.3,1338.8,3.9,-146.1,-0.0,"[150896,0,0,0,0,232265]",pos2134-1-buildingData-60
4,932.2,127.3,1338.8,0.1,-173.4,-0.0,"[127932,0,0,0,0,255229]",pos2134-0-buildingData-100
5,932.2,127.3,1338.8,0.9,-6.6,-0.0,"[129294,0,0,0,0,253867]",pos2134-1-buildingData-100
6,932.2,167.3,1338.8,-1.6,16.0,-0.0,"[25029,0,0,0,0,358132]",pos2134-0-buildingData-140
7,932.2,167.3,1338.8,-3.7,121.0,0.0,"[72991,0,0,0,0,310170]",pos2134-1-buildingData-140
8,932.2,227.3,1338.8,3.5,-160.8,-0.0,"[3919,0,0,0,0,379242]",pos2134-0-buildingData-200
9,932.2,227.3,1338.8,-3.7,-114.2,0.0,"[143802,0,0,0,0,239359]",pos2134-1-buildingData-200
0,1064.7,50.0,897.6,0.4,147.8,0.0,"[383161,0,0,0,0,0]",pos1828-0-buildingData-20
1,1064.7,50.0,897.6,-1.6,93.1,0.0,"[383122,0,0,0,0,39]",pos1828-1-buildingData-20
2,1064.7,90.0,897.6,0.5,148.2,0.0,"[228299,0,0,0,0,154862]",pos1828-0-buildingData-60
3,1064.7,90.0,897.6,0.5,-45.9,0.0,"[254181,0,0,0,0,128980]",pos1828-1-buildingData-60
4,1064.7,130.0,897.6,-1.2,55.1,0.0,"[25636,0,0,0,0,357525]",pos1828-0-buildingData-100
5,1064.7,130.0,897.6,-1.6,22.1,0.0,"[76,0,0,0,0,383085]",pos1828-1-buildingData-100
6,1064.7,170.0,897.6,-3.9,-5.7,-0.0,"[28935,0,0,0,0,354226]",pos1828-0-buildingData-140
7,1064.7,170.0,897.6,-3.8,33.9,0.0,"[12822,0,0,0,0,370339]",pos1828-1-buildingData-140
8,1064.7,230.0,897.6,5.0,121.2,0.0,"[831,0,0,0,0,382330]",pos1828-0-buildingData-200
9,1064.7,230.0,897.6,5.0,-67.8,0.0,"[48044,0,0,0,0,335117]",pos1828-1-buildingData-200
0,2650.9,10.0,605.1,1.6,-98.8,-0.0,"[0,0,0,0,0,383161]",pos862-0-buildingData-20
1,2650.9,10.0,605.1,4.9,85.4,0.0,"[55125,0,0,0,0,328036]",pos862-1-buildingData-20
2,2650.9,47.9,605.1,4.7,50.5,-0.0,"[8024,0,0,0,0,375137]",pos862-0-buildingData-60
3,2650.9,47.9,605.1,-4.1,24.0,-0.0,"[0,0,0,0,0,383161]",pos862-1-buildingData-60
4,2650.9,87.9,605.1,0.3,-53.1,0.0,"[0,0,0,0,0,383161]",pos862-0-buildingData-100
5,2650.9,87.9,605.1,0.8,65.5,-0.0,"[76848,0,0,0,0,306313]",pos862-1-buildingData-100
6,2650.9,127.9,605.1,0.4,104.8,0.0,"[167764,0,0,0,370,215027]",pos862-0-buildingData-140
7,2650.9,127.9,605.1,-3.3,177.8,-0.0,"[11876,0,0,0,0,371285]",pos862-1-buildingData-140
8,2650.9,187.9,605.1,2.3,95.1,0.0,"[132924,0,0,0,0,250237]",pos862-0-buildingData-200
9,2650.9,187.9,605.1,3.8,-82.4,-0.0,"[0,0,0,0,0,383161]",pos862-1-buildingData-200
0,2741.4,10.0,1436.2,-1.5,-161.4,-0.0,"[3533,0,0,0,0,379628]",pos1128-0-buildingData-20
1,2741.4,10.0,1436.2,4.8,77.9,-0.0,"[70090,0,0,0,0,313071]",pos1128-1-buildingData-20
2,2741.4,48.7,1436.2,4.1,167.3,0.0,"[12659,0,0,0,0,370502]",pos1128-0-buildingData-60
3,2741.4,48.7,1436.2,0.0,35.1,0.0,"[56898,0,0,0,0,326263]",pos1128-1-buildingData-60
4,2741.4,88.7,1436.2,1.3,-170.7,0.0,"[9708,0,0,0,0,373453]",pos1128-0-buildingData-100
5,2741.4,88.7,1436.2,1.6,148.0,-0.0,"[18924,0,0,0,0,364237]",pos1128-1-buildingData-100
6,2741.4,128.7,1436.2,-3.2,-82.3,-0.0,"[0,0,0,0,0,383161]",pos1128-0-buildingData-140
7,2741.4,128.7,1436.2,-2.3,-68.1,-0.0,"[0,0,0,0,0,383161]",pos1128-1-buildingData-140
8,2741.4,188.7,1436.2,1.2,-18.6,0.0,"[0,0,0,0,0,383161]",pos1128-0-buildingData-200
9,2741.4,188.7,1436.2,3.4,-67.4,0.0,"[0,0,0,0,0,383161]",pos1128-1-buildingData-200
0,1270.9,48.8,959.4,0.1,164.0,0.0,"[175658,0,0,0,0,207503]",pos1805-0-buildingData-20
1,1270.9,48.8,959.4,0.8,91.3,0.0,"[340948,0,0,0,0,42213]",pos1805-1-buildingData-20
2,1270.9,88.8,959.4,5.0,40.6,-0.0,"[286319,0,0,0,0,96842]",pos1805-0-buildingData-60
3,1270.9,88.8,959.4,-4.2,-100.4,-0.0,"[274789,0,0,0,0,108372]",pos1805-1-buildingData-60
4,1270.9,128.8,959.4,-3.6,55.6,0.0,"[143479,0,0,0,0,239682]",pos1805-0-buildingData-100
5,1270.9,128.8,959.4,-4.3,-82.2,-0.0,"[232530,0,0,0,0,150631]",pos1805-1-buildingData-100
6,1270.9,168.8,959.4,-0.0,-14.8,-0.0,"[110892,0,0,0,0,272269]",pos1805-0-buildingData-140
7,1270.9,168.8,959.4,-0.1,-16.1,0.0,"[110184,0,0,0,0,272977]",pos1805-1-buildingData-140
8,1270.9,228.8,959.4,2.6,-114.6,-0.0,"[65082,0,0,0,9382,308697]",pos1805-0-buildingData-200
9,1270.9,228.8,959.4,-3.3,85.5,0.0,"[16005,0,0,0,0,367156]",pos1805-1-buildingData-200
0,579.3,55.9,831.3,-2.2,120.7,0.0,"[84,0,0,0,0,383077]",pos1276-0-buildingData-20
1,579.3,55.9,831.3,-1.9,88.6,0.0,"[8418,0,0,0,0,374743]",pos1276-1-buildingData-20
2,579.3,95.9,831.3,-1.1,73.2,-0.0,"[21668,0,0,0,0,361493]",pos1276-0-buildingData-60
3,579.3,95.9,831.3,-2.1,173.3,0.0,"[39746,0,0,0,0,343415]",pos1276-1-buildingData-60
4,579.3,135.9,831.3,-4.0,87.5,0.0,"[15156,0,0,0,0,368005]",pos1276-0-buildingData-100
5,579.3,135.9,831.3,2.7,93.9,0.0,"[7262,0,0,0,0,375899]",pos1276-1-buildingData-100
6,579.3,175.9,831.3,0.6,75.1,-0.0,"[31376,0,0,0,0,351785]",pos1276-0-buildingData-140
7,579.3,175.9,831.3,1.8,5.3,-0.0,"[15837,0,0,0,0,367324]",pos1276-1-buildingData-140
8,579.3,235.9,831.3,1.7,123.7,0.0,"[0,0,0,0,0,383161]",pos1276-0-buildingData-200
9,579.3,235.9,831.3,1.9,159.6,0.0,"[1545,0,0,0,0,381616]",pos1276-1-buildingData-200
0,2272.7,23.4,565.3,3.7,-42.2,0.0,"[84360,0,0,0,0,298801]",pos688-0-buildingData-20
1,2272.7,23.4,565.3,4.6,104.5,0.0,"[383161,0,0,0,0,0]",pos688-1-buildingData-20
2,2272.7,63.4,565.3,-1.8,12.5,-0.0,"[360804,0,0,0,0,22357]",pos688-0-buildingData-60
3,2272.7,63.4,565.3,-1.1,28.4,0.0,"[380889,0,0,0,0,2272]",pos688-1-buildingData-60
4,2272.7,103.4,565.3,1.3,92.7,0.0,"[199897,0,0,0,0,183264]",pos688-0-buildingData-100
5,2272.7,103.4,565.3,3.0,-17.9,0.0,"[0,0,0,0,0,383161]",pos688-1-buildingData-100
6,2272.7,143.4,565.3,-4.9,-144.8,-0.0,"[3401,0,0,0,0,379760]",pos688-0-buildingData-140
7,2272.7,143.4,565.3,-4.5,-174.6,-0.0,"[88115,0,0,0,0,295046]",pos688-1-buildingData-140
