,x,y,z,xh,yh,zh,f_xyz,image_name
8,499.5,81.2,774.4,4.6,89.6,0.0,"[15455,0,33264,692,0,908918]",pos500-0-buildingData-45
9,495.8,81.2,773.3,-2.7,12.0,0.0,"[62918,0,26092,13205,0,855401]",pos500-1-buildingData-45
10,491.3,106.2,777.8,2.8,-115.0,0.0,"[88220,26320,94346,14449,0,731918]",pos500-0-buildingData-70
11,495.0,106.2,779.4,-2.0,-57.0,-0.0,"[16415,7528,8440,11822,0,913913]",pos500-1-buildingData-70
12,492.2,156.2,780.1,3.2,-37.2,0.0,"[0,0,0,0,0,958441]",pos500-0-buildingData-120
13,497.4,156.2,773.4,-1.1,153.9,-0.0,"[0,660,6269,1287,0,950225]",pos500-1-buildingData-120
14,500.1,206.2,780.3,3.4,-30.3,-0.0,"[0,0,0,0,0,958441]",pos500-0-buildingData-170
15,500.4,206.2,781.4,-2.3,92.6,0.0,"[19381,118,25542,73,0,913113]",pos500-1-buildingData-170
16,496.4,256.2,777.6,0.5,-106.9,0.0,"[82678,81217,75500,65989,0,648883]",pos500-0-buildingData-220
17,493.5,256.2,772.0,1.5,-175.6,0.0,"[18230,13893,41117,20513,0,863662]",pos500-1-buildingData-220
18,496.2,306.2,778.3,-1.8,140.7,0.0,"[0,0,349,0,0,958092]",pos500-0-buildingData-270
19,494.0,306.2,777.4,-0.7,32.2,-0.0,"[14629,5041,22769,213,0,915789]",pos500-1-buildingData-270
0,1053.7,32.5,1309.6,2.4,-172.7,0.0,"[0,65213,0,37908,0,855320]",pos1850-0-buildingData-5
1,1046.6,32.5,1314.5,2.4,-31.2,-0.0,"[0,0,958441,0,0,0]",pos1850-1-buildingData-5
2,1050.3,37.5,1307.1,-0.0,-11.1,-0.0,"[956,0,955607,0,0,918]",pos1850-0-buildingData-10
3,1051.1,37.5,1311.7,2.7,-87.5,0.0,"[85538,0,769943,0,0,102126]",pos1850-1-buildingData-10
4,1053.0,42.5,1313.8,4.2,-138.4,0.0,"[483683,155741,67554,3835,0,247128]",pos1850-0-buildingData-15
5,1047.4,42.5,1314.3,4.2,85.5,0.0,"[0,18746,114617,42336,0,782742]",pos1850-1-buildingData-15
6,1054.3,52.5,1313.1,3.5,-38.3,0.0,"[236842,95736,318101,33617,0,271910]",pos1850-0-buildingData-25
7,1046.2,52.5,1311.3,-1.3,-152.4,-0.0,"[252442,75035,0,581951,0,49013]",pos1850-1-buildingData-25
8,1055.2,72.5,1309.3,2.9,175.3,0.0,"[7241,61101,3048,806475,0,80317]",pos1850-0-buildingData-45
9,1048.5,72.5,1314.8,2.5,-82.4,0.0,"[464019,92222,47226,34083,0,320594]",pos1850-1-buildingData-45
10,1049.8,97.5,1307.8,-1.4,142.8,0.0,"[168138,59806,213575,46305,0,467783]",pos1850-0-buildingData-70
11,1053.5,97.5,1307.1,-3.5,-100.4,0.0,"[402008,119953,103601,13242,0,317384]",pos1850-1-buildingData-70
12,1053.2,147.5,1311.8,-3.2,-62.7,0.0,"[226166,194618,109994,7853,0,417350]",pos1850-0-buildingData-120
13,1046.9,147.5,1311.9,4.2,49.6,-0.0,"[17391,3160,41412,3905,0,891942]",pos1850-1-buildingData-120
14,1052.9,197.5,1311.6,3.3,160.4,0.0,"[6976,0,26045,607,0,924813]",pos1850-0-buildingData-170
15,1052.4,197.5,1312.7,-4.6,179.6,0.0,"[69257,20552,91029,28309,0,747089]",pos1850-1-buildingData-170
16,1049.3,247.5,1314.7,1.9,88.3,0.0,"[0,0,1895,194,0,956352]",pos1850-0-buildingData-220
17,1055.1,247.5,1308.3,4.3,26.4,0.0,"[18821,733,16745,3562,0,917922]",pos1850-1-buildingData-220
18,1049.9,297.5,1309.6,2.2,-34.4,0.0,"[22904,15905,60162,11223,0,846025]",pos1850-0-buildingData-270
19,1046.7,297.5,1307.7,-4.1,40.6,-0.0,"[20423,4902,37071,6160,0,888721]",pos1850-1-buildingData-270
0,2090.4,10.2,1052.2,-3.2,92.5,0.0,"[0,571365,235502,1234,0,150340]",pos702-0-buildingData-5
1,2091.4,10.2,1052.3,1.8,159.0,-0.0,"[73209,99591,231634,4752,0,548257]",pos702-1-buildingData-5
2,2091.7,15.2,1055.6,3.6,-141.6,0.0,"[0,0,471610,0,0,486831]",pos702-0-buildingData-10
3,2086.9,15.2,1049.4,-0.4,-135.8,0.0,"[0,0,477406,0,0,481035]",pos702-1-buildingData-10
4,2093.4,20.2,1053.7,-3.3,-44.4,-0.0,"[0,0,72218,424547,0,461676]",pos702-0-buildingData-15
5,2086.0,20.2,1047.1,3.4,135.9,-0.0,"[109904,67327,505650,2627,0,269577]",pos702-1-buildingData-15
6,2087.9,30.2,1049.0,0.4,80.8,0.0,"[181816,260605,144848,268742,0,100710]",pos702-0-buildingData-25
7,2090.7,30.2,1047.9,0.4,158.4,0.0,"[117282,99330,326629,27621,0,385794]",pos702-1-buildingData-25
8,2090.3,50.2,1055.1,-3.5,135.3,0.0,"[14412,115386,617709,34875,0,175026]",pos702-0-buildingData-45
9,2093.5,50.2,1053.2,0.2,75.4,0.0,"[73095,260544,200233,153157,0,267315]",pos702-1-buildingData-45
10,2093.1,75.2,1047.3,2.1,-115.9,-0.0,"[0,5009,550305,16036,0,387091]",pos702-0-buildingData-70
11,2088.9,75.2,1046.9,0.3,66.0,-0.0,"[160976,239069,181639,59263,0,314004]",pos702-1-buildingData-70
12,2090.4,125.2,1054.6,-1.6,170.6,-0.0,"[147442,56635,127902,109574,0,513835]",pos702-0-buildingData-120
13,2085.0,125.2,1056.6,-5.0,-108.7,0.0,"[0,0,304153,29808,0,624480]",pos702-1-buildingData-120
14,2085.8,175.2,1053.7,0.1,1.0,0.0,"[19245,43509,125355,1381,0,768606]",pos702-0-buildingData-170
15,2091.6,175.2,1054.2,-2.6,93.7,0.0,"[168808,135479,122456,29922,0,497862]",pos702-1-buildingData-170
16,2089.4,225.2,1047.7,2.0,171.3,-0.0,"[39581,45826,44224,34614,0,792786]",pos702-0-buildingData-220
17,2084.0,225.2,1051.3,-0.4,49.4,0.0,"[74100,44682,114157,18583,0,703049]",pos702-1-buildingData-220
18,2083.6,275.2,1048.0,1.9,-59.7,0.0,"[0,0,0,0,0,958441]",pos702-0-buildingData-270
19,2087.0,275.2,1053.9,3.7,-90.3,0.0,"[0,0,0,0,0,958441]",pos702-1-buildingData-270
0,300.4,39.4,324.9,2.5,-46.5,0.0,"[0,0,0,0,0,958441]",pos992-0-buildingData-5
1,302.3,39.4,329.5,-0.5,37.9,-0.0,"[0,0,36523,5536,0,916382]",pos992-1-buildingData-5
2,298.9,44.4,327.5,2.1,-35.3,-0.0,"[35954,0,29430,0,0,891423]",pos992-0-buildingData-10
3,302.5,44.4,332.3,-4.7,-161.1,0.0,"[0,0,0,0,0,958441]",pos992-1-buildingData-10
4,299.0,49.4,324.1,3.7,8.0,0.0,"[63297,0,112544,763418,0,19182]",pos992-0-buildingData-15
5,305.8,49.4,326.3,4.5,-35.9,-0.0,"[18731,0,2993,0,0,936540]",pos992-1-buildingData-15
6,299.6,59.4,331.5,-3.4,-147.9,0.0,"[22813,11075,25653,6987,0,890711]",pos992-0-buildingData-25
7,306.7,59.4,329.5,3.8,-90.0,-0.0,"[10088,5140,13521,8808,0,920451]",pos992-1-buildingData-25
8,308.1,79.4,326.6,-2.3,-108.5,-0.0,"[25015,14409,37695,23810,0,855762]",pos992-0-buildingData-45
9,307.4,79.4,327.0,-2.1,-28.7,0.0,"[180809,0,51151,0,0,724453]",pos992-1-buildingData-45
10,308.2,104.4,326.3,-2.8,-69.7,-0.0,"[208,127,1543,69,0,956395]",pos992-0-buildingData-70
11,301.6,104.4,331.0,3.1,-80.5,0.0,"[3683,6997,7037,9602,0,930971]",pos992-1-buildingData-70
12,305.7,154.4,323.0,4.3,-170.7,-0.0,"[8734,11160,32987,6588,0,898137]",pos992-0-buildingData-120
13,305.4,154.4,327.0,2.5,22.5,0.0,"[88420,276,29034,38,0,840673]",pos992-1-buildingData-120
14,300.0,204.4,323.4,-4.3,-101.5,0.0,"[36650,25903,51125,41998,0,800357]",pos992-0-buildingData-170
15,306.0,204.4,331.5,-2.9,-9.9,0.0,"[0,0,0,0,0,958441]",pos992-1-buildingData-170
16,303.6,254.4,331.3,1.9,-103.5,0.0,"[52634,37523,66930,50591,0,747714]",pos992-0-buildingData-220
17,298.9,254.4,329.4,1.6,149.4,-0.0,"[0,0,0,0,0,958441]",pos992-1-buildingData-220
18,301.4,304.4,328.9,-0.2,37.6,0.0,"[0,0,0,0,0,958441]",pos992-0-buildingData-270
19,307.7,304.4,328.5,2.4,12.8,0.0,"[0,0,0,0,0,958441]",pos992-1-buildingData-270
0,2841.5,10.0,1323.8,4.0,87.9,0.0,"[57107,7641,80824,26723,0,785115]",pos1154-0-buildingData-5
1,2844.7,10.0,1322.3,-4.9,128.9,0.0,"[1331,18957,25571,13966,0,898484]",pos1154-1-buildingData-5
2,2842.4,10.0,1322.0,1.4,-162.7,0.0,"[0,0,11035,20232,0,927174]",pos1154-0-buildingData-10
3,2841.1,10.0,1323.6,-4.3,-23.3,0.0,"[0,0,0,0,0,958441]",pos1154-1-buildingData-10
4,2840.0,10.0,1318.9,-4.4,-76.4,0.0,"[0,0,0,0,0,958441]",pos1154-0-buildingData-15
5,2837.9,10.0,1322.3,-0.8,106.9,0.0,"[52979,16627,35983,22069,0,830212]",pos1154-1-buildingData-15
6,2838.1,13.6,1319.2,2.3,116.4,-0.0,"[33440,22784,47132,18657,0,835870]",pos1154-0-buildingData-25
7,2844.6,13.6,1318.8,-1.2,-34.2,0.0,"[0,0,0,0,0,958441]",pos1154-1-buildingData-25
8,2838.1,33.6,1316.6,3.0,177.1,-0.0,"[0,0,19988,14082,0,924371]",pos1154-0-buildingData-45
9,2845.7,33.6,1319.4,3.5,-30.8,0.0,"[0,0,0,0,0,958441]",pos1154-1-buildingData-45
10,2844.2,58.6,1323.4,2.4,53.3,-0.0,"[9494,22712,114691,32434,0,777377]",pos1154-0-buildingData-70
11,2840.3,58.6,1316.6,1.8,75.7,0.0,"[22005,32610,133679,70009,0,697859]",pos1154-1-buildingData-70
12,2844.2,108.6,1322.5,0.1,-140.6,0.0,"[0,0,19846,543,0,938052]",pos1154-0-buildingData-120
13,2842.7,108.6,1324.7,-3.8,-35.6,0.0,"[0,0,0,0,0,958441]",pos1154-1-buildingData-120
14,2840.0,158.6,1323.2,4.7,21.3,-0.0,"[0,72,38392,1195,0,918782]",pos1154-0-buildingData-170
15,2843.1,158.6,1321.7,1.3,155.6,0.0,"[0,0,32694,0,0,925747]",pos1154-1-buildingData-170
16,2835.8,208.6,1324.6,-4.1,-48.0,0.0,"[0,0,0,0,0,958441]",pos1154-0-buildingData-220
17,2837.8,208.6,1317.2,-1.6,-90.8,0.0,"[0,0,0,0,0,958441]",pos1154-1-buildingData-220
18,2836.6,258.6,1316.4,0.0,53.0,-0.0,"[35009,28225,150871,31168,0,709343]",pos1154-0-buildingData-270
19,2843.0,258.6,1318.4,-4.5,30.5,-0.0,"[5605,1282,76340,4037,0,870797]",pos1154-1-buildingData-270
0,356.9,34.5,1380.5,-1.7,-158.3,0.0,"[6338,0,0,0,0,952103]",pos1364-0-buildingData-5
1,360.2,34.5,1377.5,-3.2,74.3,0.0,"[0,0,0,0,0,958441]",pos1364-1-buildingData-5
2,351.2,39.5,1375.1,2.7,-123.9,-0.0,"[0,3202,23099,513,0,931627]",pos1364-0-buildingData-10
3,358.3,39.5,1374.8,-1.7,-163.6,0.0,"[13414,0,0,3133,0,941894]",pos1364-1-buildingData-10
4,359.2,44.5,1382.3,-1.3,163.1,0.0,"[0,0,5749,0,0,952692]",pos1364-0-buildingData-15
5,355.6,44.5,1375.3,-1.0,-57.8,0.0,"[18176,624,7087,6871,0,925206]",pos1364-1-buildingData-15
6,355.7,54.5,1380.5,-3.5,20.0,-0.0,"[11776,1723,84236,2779,0,857308]",pos1364-0-buildingData-25
7,357.2,54.5,1381.0,2.6,-19.9,0.0,"[0,0,0,0,0,958441]",pos1364-1-buildingData-25
8,354.8,74.5,1375.1,-0.6,-91.4,-0.0,"[35513,66459,145522,31150,0,678828]",pos1364-0-buildingData-45
9,359.5,74.5,1378.8,-4.4,-170.2,0.0,"[10589,0,0,10838,0,937014]",pos1364-1-buildingData-45
10,352.8,99.5,1374.9,3.5,118.6,0.0,"[0,0,2011,0,0,956430]",pos1364-0-buildingData-70
11,360.5,99.5,1379.8,-1.4,15.0,0.0,"[22318,3144,44049,3431,0,884181]",pos1364-1-buildingData-70
12,353.3,149.5,1380.4,1.2,37.1,0.0,"[4283,190,16729,0,0,936835]",pos1364-0-buildingData-120
13,355.6,149.5,1375.2,-1.9,1.2,0.0,"[19609,4278,32243,3428,0,897848]",pos1364-1-buildingData-120
14,357.4,199.5,1379.8,-0.2,-169.0,0.0,"[1760,0,0,901,0,955780]",pos1364-0-buildingData-170
15,360.3,199.5,1379.8,-3.0,-21.8,-0.0,"[0,0,2029,0,0,956412]",pos1364-1-buildingData-170
16,360.1,249.5,1380.6,0.1,-35.3,-0.0,"[14051,10307,24566,8071,0,900139]",pos1364-0-buildingData-220
17,352.8,249.5,1378.7,2.9,-7.8,0.0,"[20892,2089,13609,3616,0,917509]",pos1364-1-buildingData-220
18,351.6,299.5,1382.3,2.6,54.5,0.0,"[0,0,0,0,0,958441]",pos1364-0-buildingData-270
19,357.6,299.5,1382.4,-1.3,-72.0,0.0,"[124342,83448,84061,46524,0,614776]",pos1364-1-buildingData-270
0,2688.0,10.0,1635.9,-1.5,149.2,-0.0,"[0,0,43129,0,0,915312]",pos1965-0-buildingData-5
1,2692.1,10.0,1641.1,1.5,-124.6,-0.0,"[0,0,17755,0,0,940686]",pos1965-1-buildingData-5
2,2686.2,10.0,1638.0,0.6,-18.4,0.0,"[0,0,0,0,0,958441]",pos1965-0-buildingData-10
3,2685.5,10.0,1633.2,0.8,125.4,0.0,"[22,21442,49861,7963,0,879153]",pos1965-1-buildingData-10
4,2692.4,10.0,1635.3,0.2,-131.5,0.0,"[0,0,18107,0,0,940334]",pos1965-0-buildingData-15
5,2689.9,10.0,1636.7,4.3,43.1,-0.0,"[30345,9456,82725,25294,0,809626]",pos1965-1-buildingData-15
6,2687.6,13.8,1640.7,4.7,38.3,-0.0,"[23659,11624,98412,19433,0,804311]",pos1965-0-buildingData-25
7,2683.4,13.8,1640.8,0.5,-163.0,0.0,"[0,0,0,0,0,958441]",pos1965-1-buildingData-25
8,2689.4,33.8,1637.4,3.9,-128.9,-0.0,"[0,0,41774,0,0,916667]",pos1965-0-buildingData-45
9,2684.1,33.8,1641.7,-3.3,8.5,-0.0,"[161,135,29444,3537,0,925134]",pos1965-1-buildingData-45
10,2691.8,58.8,1634.3,-4.7,-112.2,0.0,"[0,0,30012,35805,0,892624]",pos1965-0-buildingData-70
11,2690.3,58.8,1638.7,2.5,62.4,0.0,"[74971,20796,117161,79618,0,664395]",pos1965-1-buildingData-70
12,2691.5,108.8,1639.3,0.4,41.4,0.0,"[57115,25444,143234,63479,0,667364]",pos1965-0-buildingData-120
13,2683.4,108.8,1634.2,1.0,28.6,0.0,"[5791,12192,138821,33578,0,767586]",pos1965-1-buildingData-120
14,2688.4,158.8,1641.1,3.0,-89.7,0.0,"[0,0,0,0,0,958441]",pos1965-0-buildingData-170
15,2688.6,158.8,1632.4,-2.4,45.9,-0.0,"[65047,41226,160335,93225,0,595887]",pos1965-1-buildingData-170
16,2686.8,208.8,1637.1,0.2,-9.0,0.0,"[0,0,0,0,0,958441]",pos1965-0-buildingData-220
17,2685.5,208.8,1639.1,-4.4,135.0,0.0,"[3,9060,52183,10579,0,886604]",pos1965-1-buildingData-220
18,2684.8,258.8,1637.2,2.1,-94.1,-0.0,"[0,0,0,0,0,958441]",pos1965-0-buildingData-270
19,2683.7,258.8,1636.0,2.0,-127.1,0.0,"[0,0,0,0,0,958441]",pos1965-1-buildingData-270
0,2292.4,13.1,1634.5,2.7,84.6,-0.0,"[0,345709,430442,56363,0,125927]",pos1602-0-buildingData-5
1,2295.5,13.1,1633.6,1.7,-154.7,0.0,"[0,0,0,0,0,958441]",pos1602-1-buildingData-5
2,2291.9,18.1,1638.6,-1.7,3.3,0.0,"[0,0,20255,563774,0,374412]",pos1602-0-buildingData-10
3,2295.6,18.1,1632.1,-3.4,37.7,0.0,"[147031,89720,10501,298947,0,412242]",pos1602-1-buildingData-10
4,2291.1,23.1,1635.0,-4.1,-53.9,-0.0,"[0,0,0,0,0,958441]",pos1602-0-buildingData-15
5,2295.4,23.1,1639.0,0.0,58.6,-0.0,"[45311,300005,320937,163856,0,127623]",pos1602-1-buildingData-15
6,2286.6,33.1,1634.5,-0.6,-158.4,0.0,"[0,0,65567,0,0,892874]",pos1602-0-buildingData-25
7,2292.8,33.1,1631.5,-4.3,113.0,0.0,"[6925,281006,433089,43035,0,193745]",pos1602-1-buildingData-25
8,2294.9,53.1,1636.1,2.0,-119.4,0.0,"[0,0,10038,0,0,948403]",pos1602-0-buildingData-45
9,2286.6,53.1,1636.5,2.6,-66.0,0.0,"[0,0,25296,23844,0,909301]",pos1602-1-buildingData-45
10,2292.9,78.1,1639.5,3.0,96.5,0.0,"[33186,182756,127869,122953,0,490485]",pos1602-0-buildingData-70
11,2287.6,78.1,1637.2,-1.6,-170.7,0.0,"[0,0,97588,0,0,860853]",pos1602-1-buildingData-70
12,2286.5,128.1,1631.8,1.9,-137.6,0.0,"[0,0,43103,0,0,915338]",pos1602-0-buildingData-120
13,2294.3,128.1,1631.7,-3.9,11.8,0.0,"[11284,6515,218867,186323,0,534704]",pos1602-1-buildingData-120
14,2289.9,178.1,1636.9,2.7,96.2,-0.0,"[36548,78483,128961,54323,0,656590]",pos1602-0-buildingData-170
15,2288.3,178.1,1640.1,2.7,86.7,0.0,"[57056,102321,102518,43342,0,648842]",pos1602-1-buildingData-170
16,2288.3,228.1,1637.0,-4.2,-116.8,0.0,"[0,0,25895,0,0,932546]",pos1602-0-buildingData-220
17,2292.7,228.1,1639.4,-4.0,114.9,0.0,"[58322,63350,85610,59172,0,690592]",pos1602-1-buildingData-220
18,2287.1,278.1,1632.3,-2.7,-33.5,0.0,"[0,0,0,0,0,958441]",pos1602-0-buildingData-270
19,2294.6,278.1,1635.1,4.8,140.6,0.0,"[0,0,0,0,0,958441]",pos1602-1-buildingData-270
0,334.3,39.6,63.3,-5.0,-19.5,0.0,"[0,0,0,0,0,958441]",pos1061-0-buildingData-5
1,338.3,39.6,54.6,3.2,95.9,-0.0,"[53917,17595,142433,187,0,744309]",pos1061-1-buildingData-5
2,338.1,44.6,56.4,-2.8,-162.9,-0.0,"[277615,0,201685,0,0,478541]",pos1061-0-buildingData-10
3,330.8,44.6,53.8,-1.5,159.1,0.0,"[321735,7970,8132,36550,0,583766]",pos1061-1-buildingData-10
4,331.5,49.6,59.3,-1.1,-133.9,-0.0,"[122045,0,727829,0,0,106700]",pos1061-0-buildingData-15
5,329.8,49.6,54.4,1.8,108.6,-0.0,"[162959,46499,243943,13012,0,491950]",pos1061-1-buildingData-15
6,330.9,59.6,62.3,4.2,-35.1,0.0,"[0,0,0,0,0,958441]",pos1061-0-buildingData-25
7,336.9,59.6,58.5,1.8,54.1,0.0,"[0,0,0,0,0,958441]",pos1061-1-buildingData-25
8,329.4,79.6,60.3,-3.0,-171.6,0.0,"[958441,0,0,0,0,0]",pos1061-0-buildingData-45
9,334.3,79.6,59.0,-0.8,-45.7,0.0,"[0,0,0,0,0,958441]",pos1061-1-buildingData-45
10,331.3,104.6,62.3,-4.7,-17.0,-0.0,"[0,0,0,0,0,958441]",pos1061-0-buildingData-70
11,329.7,104.6,54.9,3.5,-42.5,-0.0,"[0,0,0,0,0,958441]",pos1061-1-buildingData-70
12,329.1,154.6,59.4,-3.5,86.9,0.0,"[0,32042,51603,11908,0,862888]",pos1061-0-buildingData-120
13,330.0,154.6,63.2,1.3,59.4,0.0,"[0,0,0,0,0,958441]",pos1061-1-buildingData-120
14,334.5,204.6,61.3,-1.9,176.9,0.0,"[16595,2194,20593,3220,0,915363]",pos1061-0-buildingData-170
15,334.4,204.6,60.0,0.9,-51.0,-0.0,"[0,0,0,0,0,958441]",pos1061-1-buildingData-170
16,330.4,254.6,56.2,-3.8,80.8,-0.0,"[0,0,0,0,0,958441]",pos1061-0-buildingData-220
17,338.1,254.6,60.7,-4.6,-36.6,-0.0,"[0,0,0,0,0,958441]",pos1061-1-buildingData-220
18,338.6,304.6,57.0,-1.2,137.5,0.0,"[628,0,335,0,0,957396]",pos1061-0-buildingData-270
19,335.6,304.6,58.1,4.1,160.1,0.0,"[0,0,1003,261,0,957177]",pos1061-1-buildingData-270
0,634.8,30.1,1387.8,-4.6,133.5,0.0,"[0,0,0,0,0,958441]",pos2092-0-buildingData-5
1,640.1,30.1,1388.1,0.3,6.5,0.0,"[0,0,570190,0,0,388251]",pos2092-1-buildingData-5
2,633.3,35.1,1387.3,-3.7,-42.0,-0.0,"[0,0,0,0,0,958441]",pos2092-0-buildingData-10
3,633.1,35.1,1383.7,1.7,-15.8,0.0,"[0,0,0,0,0,958441]",pos2092-1-buildingData-10
4,633.8,40.1,1383.8,-3.4,-31.9,0.0,"[0,0,0,0,0,958441]",pos2092-0-buildingData-15
5,636.4,40.1,1381.2,-2.1,-99.2,0.0,"[9117,41858,24947,1224,0,881018]",pos2092-1-buildingData-15
6,634.6,50.1,1380.4,-3.7,-105.2,0.0,"[182633,368049,101951,5991,0,298633]",pos2092-0-buildingData-25
7,639.1,50.1,1385.5,-3.2,-31.4,0.0,"[8339,4190,674904,7898,0,262777]",pos2092-1-buildingData-25
8,633.4,70.1,1389.5,-0.7,-149.6,0.0,"[90091,8612,403989,222368,0,231075]",pos2092-0-buildingData-45
9,640.2,70.1,1388.5,0.4,-103.2,0.0,"[178691,364037,79028,6666,0,328301]",pos2092-1-buildingData-45
10,638.1,95.1,1380.7,-3.8,-131.7,-0.0,"[67123,71776,182271,269649,0,366261]",pos2092-0-buildingData-70
11,632.4,95.1,1387.1,-3.9,54.9,0.0,"[2543,54,39135,164,0,916453]",pos2092-1-buildingData-70
12,636.9,145.1,1381.5,0.9,69.2,0.0,"[0,0,6904,353,0,951184]",pos2092-0-buildingData-120
13,633.4,145.1,1387.6,4.2,41.6,-0.0,"[6145,4052,28283,1414,0,917888]",pos2092-1-buildingData-120
14,640.2,195.1,1385.6,-0.3,-125.3,0.0,"[59198,44542,87283,48496,0,715699]",pos2092-0-buildingData-170
15,637.7,195.1,1385.8,4.8,21.5,-0.0,"[24875,5852,39660,5143,0,881327]",pos2092-1-buildingData-170
16,638.3,245.1,1387.5,2.7,114.0,0.0,"[0,0,0,0,0,958441]",pos2092-0-buildingData-220
17,632.8,245.1,1384.5,-4.2,-94.4,0.0,"[126342,84529,149063,60240,0,532553]",pos2092-1-buildingData-220
18,638.2,295.1,1382.7,1.6,-40.8,0.0,"[42502,23226,43067,41585,0,804610]",pos2092-0-buildingData-270
19,634.5,295.1,1380.2,1.0,133.2,0.0,"[0,0,0,0,0,958441]",pos2092-1-buildingData-270
0,189.9,40.1,832.6,1.2,-179.6,0.0,"[0,0,0,0,0,958441]",pos360-0-buildingData-5
1,195.5,40.1,834.1,4.6,-43.6,-0.0,"[0,0,484,0,0,957957]",pos360-1-buildingData-5
2,190.0,45.1,828.6,-2.9,-162.4,0.0,"[0,0,0,0,0,958441]",pos360-0-buildingData-10
3,196.3,45.1,831.5,3.0,43.4,0.0,"[145,0,45600,401,0,912286]",pos360-1-buildingData-10
4,190.5,50.1,835.6,0.0,104.8,-0.0,"[0,0,0,0,0,958441]",pos360-0-buildingData-15
5,196.4,50.1,833.1,-0.8,-106.6,0.0,"[18755,3539,8459,2804,0,924437]",pos360-1-buildingData-15
6,194.7,60.1,836.8,-1.5,-166.9,0.0,"[3665,6452,13983,3461,0,930799]",pos360-0-buildingData-25
7,195.5,60.1,828.9,-4.9,-50.1,0.0,"[1053,890,0,2669,0,953829]",pos360-1-buildingData-25
8,195.8,80.1,835.1,-3.9,-128.9,0.0,"[19486,19443,64916,18270,0,834596]",pos360-0-buildingData-45
9,194.1,80.1,831.0,4.7,-11.8,0.0,"[47271,12966,61035,8534,0,827504]",pos360-1-buildingData-45
10,188.5,105.1,830.4,4.3,150.7,0.0,"[0,0,400,0,0,958041]",pos360-0-buildingData-70
11,188.7,105.1,830.7,1.0,-158.6,-0.0,"[9372,7952,31216,10701,0,898669]",pos360-1-buildingData-70
12,193.7,155.1,827.4,-2.1,-135.7,0.0,"[26804,29789,139654,25776,0,734157]",pos360-0-buildingData-120
13,190.8,155.1,835.9,-0.8,102.9,-0.0,"[0,0,0,0,0,958441]",pos360-1-buildingData-120
14,196.3,205.1,837.1,0.7,-111.5,0.0,"[75632,55500,136313,33040,0,653713]",pos360-0-buildingData-170
15,188.4,205.1,829.2,-4.3,85.7,0.0,"[0,0,0,0,0,958441]",pos360-1-buildingData-170
16,194.0,255.1,829.7,-0.1,124.1,-0.0,"[0,0,0,0,0,958441]",pos360-0-buildingData-220
17,192.2,255.1,837.1,-0.3,-84.6,0.0,"[60761,32899,97205,38963,0,723816]",pos360-1-buildingData-220
18,196.8,305.1,835.6,-0.8,-154.7,0.0,"[24190,15558,50534,21242,0,845371]",pos360-0-buildingData-270
19,190.9,305.1,829.4,2.9,139.5,0.0,"[0,0,0,0,0,958441]",pos360-1-buildingData-270
0,512.3,38.1,1101.7,-3.3,127.2,0.0,"[0,0,0,0,0,958441]",pos441-0-buildingData-5
1,512.8,38.1,1106.2,0.8,-81.5,-0.0,"[0,0,46,0,0,958395]",pos441-1-buildingData-5
2,510.9,43.1,1100.1,3.8,72.6,0.0,"[0,0,0,0,0,958441]",pos441-0-buildingData-10
3,505.9,43.1,1098.8,-0.8,38.6,0.0,"[0,0,0,0,0,958441]",pos441-1-buildingData-10
4,504.3,48.1,1101.1,-4.9,116.3,0.0,"[0,0,0,0,0,958441]",pos441-0-buildingData-15
5,512.5,48.1,1101.0,3.5,97.8,0.0,"[0,0,0,0,0,958441]",pos441-1-buildingData-15
6,509.9,58.1,1099.3,-3.3,23.3,-0.0,"[34987,4221,36957,5105,0,876048]",pos441-0-buildingData-25
7,507.4,58.1,1100.5,1.7,124.0,0.0,"[0,0,3288,1813,0,953340]",pos441-1-buildingData-25
8,510.8,78.1,1103.2,-3.5,-3.8,0.0,"[19410,0,5419,0,0,933321]",pos441-0-buildingData-45
9,506.7,78.1,1103.4,1.9,80.1,0.0,"[0,0,27,0,0,958414]",pos441-1-buildingData-45
10,505.6,103.1,1106.6,0.1,-58.0,0.0,"[30923,13115,82487,29789,0,800883]",pos441-0-buildingData-70
11,510.6,103.1,1103.8,2.4,153.4,0.0,"[0,0,2902,0,0,955539]",pos441-1-buildingData-70
12,511.6,153.1,1106.2,0.1,87.1,0.0,"[0,0,0,0,0,958441]",pos441-0-buildingData-120
13,510.6,153.1,1105.7,0.2,-105.4,0.0,"[134703,80314,131644,69730,0,538760]",pos441-1-buildingData-120
14,511.5,203.1,1101.9,-3.4,-40.0,0.0,"[17443,12159,18481,12893,0,896692]",pos441-0-buildingData-170
15,505.4,203.1,1104.1,-0.4,-21.0,-0.0,"[0,0,0,0,0,958441]",pos441-1-buildingData-170
16,505.3,253.1,1107.6,2.8,-41.0,0.0,"[21955,13186,20677,11303,0,890345]",pos441-0-buildingData-220
17,506.8,253.1,1106.6,-1.4,34.3,0.0,"[31718,16176,95010,9921,0,803533]",pos441-1-buildingData-220
18,513.3,303.1,1106.9,-1.0,-143.0,0.0,"[27979,10909,45172,22631,0,850343]",pos441-0-buildingData-270
19,507.4,303.1,1106.2,-0.5,171.6,-0.0,"[0,0,0,0,0,958441]",pos441-1-buildingData-270
